combined_name,group_id,artifact_id,cve_id,severity,start_version,end_version,patched_version,latest_version,start_version_timestamp,end_version_timestamp,patched_version_timestamp,cve_publish_date,cve_patched,cve_duration,api_id,api_aliases,github_url,github_api_url,github_owner,github_repo
com.progsbase.libraries:JSON,com.progsbase.libraries,JSON,CVE-2023-34616,HIGH,0.3.7,0.4.0,,0.4.0,1557774657000,1573129599000,,2023-06-14T15:30:38Z,False,43914950556,GHSA-p4c9-x742-qh8c,CVE-2023-34616,https://github.com/InductiveComputerScience/JSON,https://api.github.com/repos/InductiveComputerScience/JSON,InductiveComputerScience,JSON
com.predic8:soa-model-parent,com.predic8,soa-model-parent,CVE-2021-43090,CRITICAL,1.5.4,1.5.5,1.6.4,2.0.1,1439830614000,1635529178000,1635269574000,2022-03-26T00:00:32Z,True,-12983258000,GHSA-pv39-qp28-4mgh,CVE-2021-43090,https://github.com/membrane/soa-model,https://api.github.com/repos/membrane/soa-model,membrane,soa-model
com.predic8:soa-model-core,com.predic8,soa-model-core,CVE-2021-43090,CRITICAL,1.5.0,1.5.5,1.6.4,2.0.1,1422612252000,1635529179000,1635269576000,2022-03-26T00:00:32Z,True,-12983256000,GHSA-pv39-qp28-4mgh,CVE-2021-43090,https://github.com/membrane/soa-model,https://api.github.com/repos/membrane/soa-model,membrane,soa-model
com.rabbitmq.jms:rabbitmq-jms,com.rabbitmq.jms,rabbitmq-jms,CVE-2020-36282,HIGH,1.4.7,2.1.1,2.2.0,2.9.0,1464693257000,1591342558000,1604408109000,2021-12-10T17:15:49Z,True,-34748440000,GHSA-v525-c3g5-cg9p,CVE-2020-36282,https://github.com/rabbitmq/rabbitmq-jms-client,https://api.github.com/repos/rabbitmq/rabbitmq-jms-client,rabbitmq,rabbitmq-jms-client
com.pubnub:pubnub-kotlin,com.pubnub,pubnub-kotlin,CVE-2023-26154,MODERATE,4.0.0,7.6.0,7.7.0,9.2.4,1591895991000,1692011113000,1697454314000,2023-12-06T06:30:20Z,True,-4389906000,GHSA-5844-q3fc-56rh,"CVE-2023-26154, GO-2023-2385",https://github.com/pubnub/kotlin,https://api.github.com/repos/pubnub/kotlin,pubnub,kotlin
com.pubnub:pubnub,com.pubnub,pubnub,CVE-2023-26154,MODERATE,3.4,4.6.5,,4.6.5,1366189794000,1498847030000,,2023-12-06T06:30:20Z,False,28827373646,GHSA-5844-q3fc-56rh,"CVE-2023-26154, GO-2023-2385",https://github.com/pubnub/java,https://api.github.com/repos/pubnub/java,pubnub,java
com.softwaremill.akka-http-session:core_2.11,com.softwaremill.akka-http-session,core_2.11,CVE-2020-7780,MODERATE,0.2.0,0.5.10,0.5.11,0.5.11,1447670270000,1563958264000,1583953161000,2022-02-09T23:06:40Z,True,-60494839000,GHSA-q42q-523g-3fwv,"CVE-2020-7780, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1045352, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1046654, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1046655",scm:git:git@github.com/softwaremill/akka-http-session.git,,,
com.softwaremill.akka-http-session:core_2.12,com.softwaremill.akka-http-session,core_2.12,CVE-2020-7780,MODERATE,0.3.0,0.5.10,0.5.11,0.7.1,1479848719000,1563958228000,1583953110000,2022-02-09T23:06:40Z,True,-60494890000,GHSA-q42q-523g-3fwv,"CVE-2020-7780, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1045352, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1046654, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1046655",git@github.com/softwaremill/akka-http-session.git,,,
com.softwaremill.akka-http-session:core_2.12,com.softwaremill.akka-http-session,core_2.12,CVE-2020-28452,HIGH,0.3.0,0.6.0,0.6.1,0.7.1,1479848719000,1607677866000,1610004252000,2022-01-06T20:23:05Z,True,-31496333000,GHSA-4jf5-jggp-g56j,"CVE-2020-28452, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1046674, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1046675, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1058933",git@github.com/softwaremill/akka-http-session.git,,,
com.sparkjava:spark-core,com.sparkjava,spark-core,CVE-2016-9177,HIGH,1.0,2.5.1,2.5.2,2.9.4,1372492775000,1476209167000,1478450621000,2018-10-04T19:53:35Z,True,-60232194000,GHSA-89gc-6cw6-4vch,CVE-2016-9177,scm:git:git@github.com:perwendel/spark.git,,,
com.sparkjava:spark-core,com.sparkjava,spark-core,CVE-2018-9159,MODERATE,1.0,2.7.1,2.7.2,2.9.4,1372492775000,1510687335000,1520432113000,2018-10-19T16:56:00Z,True,-19536047000,GHSA-76qr-mmh8-cp8f,CVE-2018-9159,scm:git:git@github.com:perwendel/spark.git,,,
com.softwaremill.akka-http-session:core_2.13,com.softwaremill.akka-http-session,core_2.13,CVE-2020-7780,MODERATE,0.5.7,0.5.10,0.5.11,0.7.1,1561555102000,1563958294000,1583953191000,2022-02-09T23:06:40Z,True,-60494809000,GHSA-q42q-523g-3fwv,"CVE-2020-7780, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1045352, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1046654, SNYK-JAVA-COMSOFTWAREMILLAKKAHTTPSESSION-1046655",https://github.com/softwaremill/core,https://api.github.com/repos/softwaremill/core,softwaremill,core
com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2018-1000105,MODERATE,2.0,2.2.0,,2.2.0,1278352895000,1286465538000,,2022-05-13T01:48:31Z,False,78265096380,GHSA-wrqc-q8p5-76m5,CVE-2018-1000105,http://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
com.squareup:connect,com.squareup,connect,CVE-2021-23331,LOW,2.0.2,2.20191120.0,,2.20191120.0,1490117482000,1574279376000,,2021-06-16T17:53:20Z,False,106805602083,GHSA-q4hm-fwc9-hmv6,CVE-2021-23331,https://github.com/square/connect-java-sdk/,https://api.github.com/repos/square/connect-java-sdk,square,connect-java-sdk
com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2022-29039,HIGH,2.0,2.2.0,,2.2.0,1278352895000,1286465538000,,2022-04-13T00:00:19Z,False,80863588380,GHSA-455j-8hg5-8576,CVE-2022-29039,http://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2018-1000106,MODERATE,2.0,2.2.0,,2.2.0,1278352895000,1286465538000,,2022-05-13T01:48:31Z,False,78265096380,GHSA-4vf2-cm23-rf4c,CVE-2018-1000106,http://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2019-16552,MODERATE,2.0,2.2.0,,2.2.0,1278352895000,1286465538000,,2022-05-24T17:03:46Z,False,77259781380,GHSA-4r39-f4rh-j6q8,CVE-2019-16552,http://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2019-16551,HIGH,2.0,2.2.0,,2.2.0,1278352895000,1286465538000,,2022-05-24T17:03:46Z,False,77259781380,GHSA-vmvp-2hhx-rgm8,CVE-2019-16551,http://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2023-24423,MODERATE,2.0,2.2.0,,2.2.0,1278352895000,1286465538000,,2023-01-26T21:30:18Z,False,55902989380,GHSA-95jq-24cr-pgrq,CVE-2023-24423,http://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
com.squareup.okio:okio-jvm,com.squareup.okio,okio-jvm,CVE-2023-3635,MODERATE,3.0.0-alpha.10,3.3.0,3.4.0,3.9.0,1631224237000,1673128851000,1688739866000,2023-07-12T21:30:50Z,True,-457584000,GHSA-w33c-445m-f8w7,CVE-2023-3635,https://github.com/square/okio/,https://api.github.com/repos/square/okio,square,okio
com.typesafe.akka:akka-stream-kafka,com.typesafe.akka,akka-stream-kafka,CVE-2023-29471,MODERATE,0.11-M1,0.11-M1,,0.11-M1,1459523865000,1459523865000,,2023-04-27T21:30:26Z,False,48040626411,GHSA-55vq-xpjf-r2xc,CVE-2023-29471,git@github.com:akka/reactive-kafka.git,,,
com.usthe.sureness:sureness-core,com.usthe.sureness,sureness-core,CVE-2023-31581,CRITICAL,0.0.1,1.0.7,1.0.8,1.1.0,1562254596000,1645176487000,1666517286000,2023-10-25T18:32:21Z,True,-31741455000,GHSA-3j2f-58rq-g6p7,CVE-2023-31581,https://github.com/tomsun28/sureness,https://api.github.com/repos/tomsun28/sureness,tomsun28,sureness
com.vaadin:vaadin-server,com.vaadin,vaadin-server,CVE-2019-25028,MODERATE,7.4.0,8.8.4,8.8.5,7.7.44,1424260530000,1561469388000,1561983948000,2021-04-19T14:49:48Z,True,-56859840000,GHSA-q74r-4xw3-ppx9,CVE-2019-25028,https://github.com/vaadin/vaadin,https://api.github.com/repos/vaadin/vaadin,vaadin,vaadin
com.typesafe.play:play-ws_2.12,com.typesafe.play,play-ws_2.12,CVE-2019-17598,HIGH,2.6.0-M1,2.6.23,2.7.0-M1,2.8.22,1487202909000,1557830974000,1529444787000,2022-05-24T22:01:04Z,True,-123984877000,GHSA-442g-gcg6-mhm4,CVE-2019-17598,https://github.com/playframework/playframework,https://api.github.com/repos/playframework/playframework,playframework,playframework
com.typesafe.akka:akka-actor_2.12,com.typesafe.akka,akka-actor_2.12,CVE-2018-16115,CRITICAL,2.5.0,2.5.15,2.4.18,2.8.6,1492010834000,1535104605000,1493717031000,2018-10-22T20:44:26Z,True,-46524035000,GHSA-mr95-9rr4-668f,CVE-2018-16115,git://github.com/akka/akka.git,https://api.github.com/repos/akka/akka,akka,akka
com.typesafe.akka:akka-http-core_2.12,com.typesafe.akka,akka-http-core_2.12,BIT-apisix-2023-44487,MODERATE,10.0.0-RC2,10.5.2,10.5.3,10.5.3,1478688411000,1683279047000,1697448666000,2023-10-10T21:28:24Z,True,475362000,GHSA-qppj-fm5r-hxr3,"BIT-apisix-2023-44487, BIT-aspnet-core-2023-44487, BIT-contour-2023-44487, BIT-dotnet-2023-44487, BIT-dotnet-sdk-2023-44487, BIT-envoy-2023-44487, BIT-golang-2023-44487, BIT-jenkins-2023-44487, BIT-kong-2023-44487, BIT-nginx-2023-44487, BIT-nginx-ingress-controller-2023-44487, BIT-node-2023-44487, BIT-solr-2023-44487, BIT-tomcat-2023-44487, BIT-varnish-2023-44487, CGA-4mmr-qwxr-f88g, CGA-5jp5-95p2-jw83, CGA-5v4r-558c-254r, CGA-9w4r-68hh-64j5, CGA-m49h-wjp5-j434, CGA-mp43-q6p3-96v2, CVE-2023-44487, GHSA-m425-mq94-257g, GO-2023-2153",https://github.com/akka/akka-http,https://api.github.com/repos/akka/akka-http,akka,akka-http
com.typesafe.play:play_2.13,com.typesafe.play,play_2.13,CVE-2022-31018,HIGH,2.8.3,2.8.15,2.7.6,2.9.5,1603721375000,1648732403000,1603745806000,2022-06-03T22:18:58Z,True,-50548932000,GHSA-v8x6-59g4-5g3w,CVE-2022-31018,https://github.com/playframework/playframework,https://api.github.com/repos/playframework/playframework,playframework,playframework
com.typesafe.akka:akka-http-core_2.12,com.typesafe.akka,akka-http-core_2.12,CVE-2017-1000118,HIGH,10.0.0-RC2,10.0.5,10.0.6,10.5.3,1478688411000,1489835399000,1493818059000,2018-10-22T20:53:02Z,True,-46423523000,GHSA-gfx6-ph4q-q54q,CVE-2017-1000118,https://github.com/akka/akka-http,https://api.github.com/repos/akka/akka-http,akka,akka-http
com.typesafe.play:play_2.13,com.typesafe.play,play_2.13,CVE-2022-31023,MODERATE,2.7.3,2.8.15,2.8.16,2.9.5,1560937853000,1648732403000,1654130316000,2022-06-03T22:19:23Z,True,-164447000,GHSA-p9p4-97g9-wcrh,CVE-2022-31023,https://github.com/playframework/playframework,https://api.github.com/repos/playframework/playframework,playframework,playframework
com.webauthn4j:webauthn4j-spring-security-core,com.webauthn4j,webauthn4j-spring-security-core,CVE-2023-45669,MODERATE,0.7.0.RELEASE,0.9.0.RELEASE,0.9.1.RELEASE,0.10.0.RELEASE,1598885905000,1679236256000,1697467903000,2023-10-17T13:23:20Z,True,-81097000,GHSA-v9hx-v6vf-g36j,CVE-2023-45669,https://github.com/webauthn4j/webauthn4j-spring-security,https://api.github.com/repos/webauthn4j/webauthn4j-spring-security,webauthn4j,webauthn4j-spring-security
com.typesafe.akka:akka-actor_2.11,com.typesafe.akka,akka-actor_2.11,CVE-2018-16115,CRITICAL,2.5.0,2.5.15,2.4.18,2.5.32,1492010194000,1535103026000,1493715470000,2018-10-22T20:44:26Z,True,-46525596000,GHSA-mr95-9rr4-668f,CVE-2018-16115,git://github.com/akka/akka.git,https://api.github.com/repos/akka/akka,akka,akka
com.typesafe.akka:akka-http-core,com.typesafe.akka,akka-http-core,CVE-2021-23339,MODERATE,3.0.0-RC1,3.0.0-RC1,,3.0.0-RC1,1476732000000,1476732000000,,2021-05-10T15:17:09Z,False,110011837095,GHSA-2w7w-2j92-44hx,CVE-2021-23339,https://github.com/akka/akka-http,https://api.github.com/repos/akka/akka-http,akka,akka-http
com.typesafe.akka:akka-http-core,com.typesafe.akka,akka-http-core,BIT-apisix-2023-44487,MODERATE,3.0.0-RC1,3.0.0-RC1,,3.0.0-RC1,1476732000000,1476732000000,,2023-10-10T21:28:24Z,False,33698362095,GHSA-qppj-fm5r-hxr3,"BIT-apisix-2023-44487, BIT-aspnet-core-2023-44487, BIT-contour-2023-44487, BIT-dotnet-2023-44487, BIT-dotnet-sdk-2023-44487, BIT-envoy-2023-44487, BIT-golang-2023-44487, BIT-jenkins-2023-44487, BIT-kong-2023-44487, BIT-nginx-2023-44487, BIT-nginx-ingress-controller-2023-44487, BIT-node-2023-44487, BIT-solr-2023-44487, BIT-tomcat-2023-44487, BIT-varnish-2023-44487, CGA-4mmr-qwxr-f88g, CGA-5jp5-95p2-jw83, CGA-5v4r-558c-254r, CGA-9w4r-68hh-64j5, CGA-m49h-wjp5-j434, CGA-mp43-q6p3-96v2, CVE-2023-44487, GHSA-m425-mq94-257g, GO-2023-2153",https://github.com/akka/akka-http,https://api.github.com/repos/akka/akka-http,akka,akka-http
com.typesafe.play:play_2.12,com.typesafe.play,play_2.12,CVE-2018-13864,HIGH,2.6.12,2.6.15,2.7.0-M1,2.8.22,1520013092000,1527212858000,1529444211000,2022-05-13T01:30:27Z,True,-122961216000,GHSA-v4mq-p756-p4f5,CVE-2018-13864,https://github.com/playframework/playframework,https://api.github.com/repos/playframework/playframework,playframework,playframework
com.typesafe.play:play_2.12,com.typesafe.play,play_2.12,CVE-2022-31018,HIGH,2.8.3,2.8.15,2.7.6,2.8.22,1603721407000,1648732417000,1603745838000,2022-06-03T22:18:58Z,True,-50548900000,GHSA-v8x6-59g4-5g3w,CVE-2022-31018,https://github.com/playframework/playframework,https://api.github.com/repos/playframework/playframework,playframework,playframework
com.typesafe.akka:akka-http-core_2.12,com.typesafe.akka,akka-http-core_2.12,CVE-2018-16131,HIGH,10.1.0,10.1.3,10.0.12,10.5.3,1520528450000,1529071178000,1521724240000,2018-10-22T20:37:07Z,True,-18516387000,GHSA-9qgc-p27w-3hjg,CVE-2018-16131,https://github.com/akka/akka-http,https://api.github.com/repos/akka/akka-http,akka,akka-http
com.typesafe.play:play_2.12,com.typesafe.play,play_2.12,CVE-2022-31023,MODERATE,2.6.0-M1,2.8.15,2.8.16,2.8.22,1487202976000,1648732417000,1654130311000,2022-06-03T22:19:23Z,True,-164452000,GHSA-p9p4-97g9-wcrh,CVE-2022-31023,https://github.com/playframework/playframework,https://api.github.com/repos/playframework/playframework,playframework,playframework
com.typesafe.play:play_2.12,com.typesafe.play,play_2.12,CVE-2020-12480,MODERATE,2.6.0-M1,2.8.1,2.8.0-M1,2.8.22,1487202976000,1580511098000,1558723824000,2020-08-18T17:30:25Z,True,-39048001000,GHSA-cf8j-64h9-6q58,CVE-2020-12480,https://github.com/playframework/playframework,https://api.github.com/repos/playframework/playframework,playframework,playframework
com.typesafe.akka:akka-http-core_2.11,com.typesafe.akka,akka-http-core_2.11,CVE-2017-1000118,HIGH,2.4.2-RC1,2.4.11.2,10.0.6,10.1.15,1453751573000,1493815456000,1493818034000,2018-10-22T20:53:02Z,True,-46423548000,GHSA-gfx6-ph4q-q54q,CVE-2017-1000118,git://github.com/akka/akka.git,https://api.github.com/repos/akka/akka,akka,akka
com.typesafe.akka:akka-http-core_2.11,com.typesafe.akka,akka-http-core_2.11,BIT-apisix-2023-44487,MODERATE,2.4.2-RC1,10.1.15,,10.1.15,1453751573000,1637581466000,,2023-10-10T21:28:24Z,False,33698366807,GHSA-qppj-fm5r-hxr3,"BIT-apisix-2023-44487, BIT-aspnet-core-2023-44487, BIT-contour-2023-44487, BIT-dotnet-2023-44487, BIT-dotnet-sdk-2023-44487, BIT-envoy-2023-44487, BIT-golang-2023-44487, BIT-jenkins-2023-44487, BIT-kong-2023-44487, BIT-nginx-2023-44487, BIT-nginx-ingress-controller-2023-44487, BIT-node-2023-44487, BIT-solr-2023-44487, BIT-tomcat-2023-44487, BIT-varnish-2023-44487, CGA-4mmr-qwxr-f88g, CGA-5jp5-95p2-jw83, CGA-5v4r-558c-254r, CGA-9w4r-68hh-64j5, CGA-m49h-wjp5-j434, CGA-mp43-q6p3-96v2, CVE-2023-44487, GHSA-m425-mq94-257g, GO-2023-2153",git://github.com/akka/akka.git,https://api.github.com/repos/akka/akka,akka,akka
com.typesafe.akka:akka-http-core_2.11,com.typesafe.akka,akka-http-core_2.11,CVE-2018-16131,HIGH,10.1.0,10.1.3,10.0.12,10.1.15,1520528466000,1529070666000,1521724438000,2018-10-22T20:37:07Z,True,-18516189000,GHSA-9qgc-p27w-3hjg,CVE-2018-16131,https://github.com/akka/akka-http,https://api.github.com/repos/akka/akka-http,akka,akka-http
com.twitter:twitter-server_2.12,com.twitter,twitter-server_2.12,CVE-2020-35774,MODERATE,1.26.0,20.10.0,20.12.0,24.2.0,1482282769000,1603819762000,1607630709000,2022-02-09T22:37:28Z,True,-36815539000,GHSA-3mqv-8gxg-pfm4,CVE-2020-35774,git@github.com:twitter/twitter-server.git,,,
com.upokecenter:cbor,com.upokecenter,cbor,CVE-2024-23684,HIGH,4.0.0,4.5,4.5.1,4.5.6,1567536655000,1639041725000,1642433516000,2022-01-21T23:21:48Z,True,-373792000,GHSA-fj2w-wfgv-mwq6,"CVE-2024-23684, GHSA-hfj8-63c8-rmfw",https://github.com/peteroupc/CBOR-Java,https://api.github.com/repos/peteroupc/CBOR-Java,peteroupc,CBOR-Java
com.typesafe.akka:akka-http-core_2.13,com.typesafe.akka,akka-http-core_2.13,BIT-apisix-2023-44487,MODERATE,10.1.8,10.5.2,10.6.0-M1,10.5.3,1560233498000,1683279042000,1695888493000,2023-10-10T21:28:24Z,True,-1084811000,GHSA-qppj-fm5r-hxr3,"BIT-apisix-2023-44487, BIT-aspnet-core-2023-44487, BIT-contour-2023-44487, BIT-dotnet-2023-44487, BIT-dotnet-sdk-2023-44487, BIT-envoy-2023-44487, BIT-golang-2023-44487, BIT-jenkins-2023-44487, BIT-kong-2023-44487, BIT-nginx-2023-44487, BIT-nginx-ingress-controller-2023-44487, BIT-node-2023-44487, BIT-solr-2023-44487, BIT-tomcat-2023-44487, BIT-varnish-2023-44487, CGA-4mmr-qwxr-f88g, CGA-5jp5-95p2-jw83, CGA-5v4r-558c-254r, CGA-9w4r-68hh-64j5, CGA-m49h-wjp5-j434, CGA-mp43-q6p3-96v2, CVE-2023-44487, GHSA-m425-mq94-257g, GO-2023-2153",https://github.com/akka/akka-http,https://api.github.com/repos/akka/akka-http,akka,akka-http
com.vaadin:vaadin-bom,com.vaadin,vaadin-bom,CVE-2019-25028,MODERATE,7.4.0,8.8.4,10.0.0,24.4.10,1427456554000,1561469494000,1529916987000,2021-04-19T14:49:48Z,True,-88926801000,GHSA-q74r-4xw3-ppx9,CVE-2019-25028,https://github.com/vaadin/vaadin,https://api.github.com/repos/vaadin/vaadin,vaadin,vaadin
com.wix:wix-embedded-mysql,com.wix,wix-embedded-mysql,CVE-2023-39021,CRITICAL,1.0.0,4.6.2,,4.6.2,1437131610000,1645544602000,,2023-07-28T15:30:23Z,False,40113457612,GHSA-fx3v-4w3w-wpwr,CVE-2023-39021,git@github.com:wix/wix-embedded-mysql.git,,,
com.vaadin:vaadin-bom,com.vaadin,vaadin-bom,CVE-2020-36320,HIGH,7.4.0,7.7.17,8.0.0,24.4.10,1427456554000,1552292926000,1487593435000,2021-04-19T14:49:32Z,True,-131250337000,GHSA-42j4-733x-5vcf,CVE-2020-36320,https://github.com/vaadin/vaadin,https://api.github.com/repos/vaadin/vaadin,vaadin,vaadin
com.vaadin:vaadin-bom,com.vaadin,vaadin-bom,CVE-2021-31403,MODERATE,7.4.0,8.12.2,10.0.0,24.4.10,1427456554000,1611730633000,1529916987000,2021-04-19T14:51:06Z,True,-88926879000,GHSA-75xc-qvxh-27f8,CVE-2021-31403,https://github.com/vaadin/vaadin,https://api.github.com/repos/vaadin/vaadin,vaadin,vaadin
de.codecentric:spring-boot-admin,de.codecentric,spring-boot-admin,CVE-2022-46166,HIGH,1.0.2,2.7.7,2.6.10,3.3.3,1411544630000,1667054758000,1669984228000,2022-12-09T20:19:32Z,True,-632944000,GHSA-w3x5-427h-wfq6,CVE-2022-46166,https://github.com/codecentric/spring-boot-admin,https://api.github.com/repos/codecentric/spring-boot-admin,codecentric,spring-boot-admin
com.zaxxer:nuprocess,com.zaxxer,nuprocess,CVE-2022-39243,HIGH,1.2.0,2.0.4,2.0.5,2.0.6,1524944733000,1660883480000,1663739743000,2022-09-30T04:29:11Z,True,-772408000,GHSA-cxgf-v2p8-7ph7,CVE-2022-39243,git@github.com:brettwooldridge/NuProcess.git,,,
com.yahoo.elide:elide-core,com.yahoo.elide,elide-core,CVE-2020-5289,HIGH,1.0.0.1,4.5.13,4.5.14,7.1.0,1445286390000,1581813842000,1585244453000,2020-03-30T20:09:58Z,True,-354545000,GHSA-2mxr-89gf-rc4v,CVE-2020-5289,https://github.com/yahoo/elide.git,https://api.github.com/repos/yahoo/elide,yahoo,elide
com.yahoo.elide:elide-datastore-aggregation,com.yahoo.elide,elide-datastore-aggregation,CVE-2022-24827,HIGH,6.1.3,6.1.3,6.1.4,7.1.0,1648753757000,1648753757000,1649361784000,2022-04-08T22:43:17Z,True,-96013000,GHSA-8xpj-9j9g-fc9r,CVE-2022-24827,https://github.com/yahoo/elide.git,https://api.github.com/repos/yahoo/elide,yahoo,elide
com.xuxueli:xxl-job,com.xuxueli,xxl-job,CVE-2022-36157,HIGH,1.4.1,2.3.1,2.4.0,2.4.1,1473171102000,1653129421000,1679574568000,2022-08-20T00:00:30Z,True,18620938000,GHSA-7qq9-9g2w-56f9,CVE-2022-36157,https://github.com/xuxueli/xxl-job.git,https://api.github.com/repos/xuxueli/xxl-job,xuxueli,xxl-job
com.xuxueli:xxl-job,com.xuxueli,xxl-job,CVE-2020-23811,HIGH,1.4.1,2.2.0,2.3.0,2.4.1,1473171102000,1586853491000,1612860549000,2022-05-24T17:27:18Z,True,-40552689000,GHSA-m5q9-488r-4rmp,CVE-2020-23811,https://github.com/xuxueli/xxl-job.git,https://api.github.com/repos/xuxueli/xxl-job,xuxueli,xxl-job
