Artifact,CVE_ID,Severity,Start Version,End Version,Start,End,Duration
io.swagger:swagger-codegen,CVE-2017-1000207,HIGH,2.1.1,2.2.1,2015-06-08 16:29:09,2016-08-08 06:53:12,"426 days, 14:24:03"
io.swagger:swagger-codegen,CVE-2017-1000208,HIGH,2.1.1,2.2.1,2015-06-08 16:29:09,2016-08-08 06:53:12,"426 days, 14:24:03"
io.spray:spray-json_2.10,CVE-2018-18853,HIGH,1.2.5,1.3.4,2013-12-17 00:34:36,2017-10-23 23:53:14,"1406 days, 23:18:38"
io.spray:spray-json_2.10,CVE-2018-18854,HIGH,1.2.5,1.3.4,2013-12-17 00:34:36,2017-10-23 23:53:14,"1406 days, 23:18:38"
io.swagger:swagger-parser,CVE-2017-1000207,HIGH,1.0.0,1.0.30,2015-02-13 21:47:16,2017-06-16 09:53:24,"853 days, 12:06:08"
io.swagger:swagger-parser,CVE-2017-1000208,HIGH,1.0.0,1.0.30,2015-02-13 21:47:16,2017-06-16 09:53:24,"853 days, 12:06:08"
io.springfox:springfox-swagger-ui,CVE-2019-17495,CRITICAL,2.0.1,2.9.2,2015-06-02 21:20:06,2018-06-23 15:06:39,"1116 days, 17:46:33"
io.strimzi:strimzi,CVE-2024-36543,HIGH,0.9.0,0.41.0,2018-12-13 12:10:52,2024-05-10 08:11:07,"1974 days, 20:00:15"
io.smallrye.config:smallrye-config,CVE-2020-1729,MODERATE,1.5.0,1.6.1,2019-12-03 13:27:20,2020-02-10 02:41:34,"68 days, 13:14:14"
io.spray:spray-json_2.12,CVE-2018-18853,HIGH,1.3.2,1.3.4,2016-11-02 06:31:59,2017-10-23 23:53:51,"355 days, 17:21:52"
io.spray:spray-json_2.12,CVE-2018-18854,HIGH,1.3.2,1.3.4,2016-11-02 06:31:59,2017-10-23 23:53:51,"355 days, 17:21:52"
io.undertow:undertow-parent,CVE-2023-3223,HIGH,1.0.0.Alpha1,2.2.23.Final,2013-03-05 15:57:49,2023-02-13 21:43:34,"3632 days, 5:45:45"
io.vertx:vertx-grpc-server,CVE-2024-8391,MODERATE,4.3.0,4.5.9,2022-05-11 04:36:32,2024-07-16 07:35:07,"797 days, 2:58:35"
io.undertow:undertow-servlet,CVE-2019-10184,HIGH,1.0.0.Alpha1,1.4.28.Final,2013-03-05 15:59:17,2019-11-07 12:45:40,"2437 days, 20:46:23"
io.spray:spray-json_2.11,CVE-2018-18853,HIGH,1.2.6,1.3.4,2014-09-01 07:22:27,2017-10-23 23:53:31,"1148 days, 16:31:04"
io.spray:spray-json_2.11,CVE-2018-18854,HIGH,1.2.6,1.3.4,2014-09-01 07:22:27,2017-10-23 23:53:31,"1148 days, 16:31:04"
io.socket:socket.io-client,CVE-2022-25867,HIGH,0.6.1,1.0.2,2015-08-31 05:05:16,2022-07-10 15:26:30,"2505 days, 10:21:14"
io.smallrye:smallrye-health-ui,CVE-2021-3914,MODERATE,2.2.3,3.1.1,2020-07-18 05:01:09,2021-06-25 01:06:34,"341 days, 20:05:25"
io.vertx:vertx-grpc-client,CVE-2024-8391,MODERATE,4.3.0,4.5.9,2022-05-11 04:36:36,2024-07-16 07:35:10,"797 days, 2:58:34"
io.takari:commons-compress,CVE-2018-1324,MODERATE,1.12,1.12,2016-01-27 03:42:10,2016-01-27 03:42:10,0:00:00
io.vertx:vertx-core,CVE-2018-12541,MODERATE,3.0.0-dev_preview1,3.5.3,2014-12-17 07:46:53,2018-07-11 00:22:02,"1301 days, 16:35:09"
io.vertx:vertx-core,CVE-2018-12537,MODERATE,3.0.0-dev_preview1,3.5.2.CR3,2014-12-17 07:46:53,2018-05-28 04:43:02,"1257 days, 20:56:09"
io.vertx:vertx-core,CVE-2018-12544,MODERATE,3.5.0,3.5.3,2017-10-17 06:49:12,2018-07-11 00:22:02,"266 days, 17:32:50"
io.vertx:vertx-core,CVE-2024-1023,MODERATE,4.4.5,4.5.1,2023-08-30 05:57:42,2023-12-13 07:15:59,"105 days, 1:18:17"
io.vertx:vertx-core,CVE-2024-1300,MODERATE,4.3.4,4.5.2,2022-09-30 02:52:09,2024-01-30 06:24:06,"487 days, 3:31:57"
io.undertow:undertow-core,CVE-2024-1635,HIGH,1.0.0.Alpha1,2.2.30.Final,2013-03-05 15:58:24,2024-02-14 11:54:46,"3997 days, 19:56:22"
io.undertow:undertow-core,CVE-2021-3859,HIGH,1.0.0.Alpha1,2.2.14.Final,2013-03-05 15:58:24,2021-12-02 22:15:02,"3194 days, 6:16:38"
io.undertow:undertow-core,CVE-2024-3653,MODERATE,1.0.0.Alpha1,2.2.35.Final,2013-03-05 15:58:24,2024-08-22 04:38:04,"4187 days, 12:39:40"
io.undertow:undertow-core,CVE-2024-5971,HIGH,1.0.0.Alpha1,2.2.33.Final,2013-03-05 15:58:24,2024-06-23 03:01:44,"4127 days, 11:03:20"
io.undertow:undertow-core,CVE-2024-6162,HIGH,1.0.0.Alpha1,2.2.35.Final,2013-03-05 15:58:24,2024-08-22 04:38:04,"4187 days, 12:39:40"
io.undertow:undertow-core,CVE-2020-10687,MODERATE,1.0.0.Alpha1,2.0.42.Final,2013-03-05 15:58:24,2021-11-19 19:23:01,"3181 days, 3:24:37"
io.undertow:undertow-core,CVE-2024-1459,MODERATE,1.0.0.Alpha1,2.2.30.Final,2013-03-05 15:58:24,2024-02-14 11:54:46,"3997 days, 19:56:22"
io.undertow:undertow-core,CVE-2020-27782,HIGH,1.0.0.Alpha1,2.0.32.Final,2013-03-05 15:58:24,2020-10-04 00:26:05,"2769 days, 8:27:41"
io.undertow:undertow-core,CVE-2024-7885,HIGH,1.0.0.Alpha1,2.2.35.Final,2013-03-05 15:58:24,2024-08-22 04:38:04,"4187 days, 12:39:40"
io.undertow:undertow-core,CVE-2021-3597,MODERATE,1.0.0.Alpha1,2.1.8.Final,2013-03-05 15:58:24,2021-06-16 21:46:58,"3025 days, 5:48:34"
io.undertow:undertow-core,CVE-2021-20220,MODERATE,1.0.0.Alpha1,2.0.33.Final,2013-03-05 15:58:24,2020-12-07 01:18:02,"2833 days, 9:19:38"
io.undertow:undertow-core,CVE-2022-2053,HIGH,1.0.0.Alpha1,2.2.18.Final,2013-03-05 15:58:24,2022-06-14 06:48:43,"3387 days, 14:50:19"
io.undertow:undertow-core,CVE-2022-4492,CRITICAL,1.0.0.Alpha1,2.2.23.Final,2013-03-05 15:58:24,2023-02-13 21:48:47,"3632 days, 5:50:23"
io.undertow:undertow-core,CVE-2021-3629,HIGH,1.0.0.Alpha1,2.2.10.Final,2013-03-05 15:58:24,2021-08-10 07:01:42,"3079 days, 15:03:18"
io.undertow:undertow-core,CVE-2023-1108,HIGH,1.0.0.Alpha1,2.2.23.Final,2013-03-05 15:58:24,2023-02-13 21:48:47,"3632 days, 5:50:23"
io.undertow:undertow-core,CVE-2019-10212,CRITICAL,1.0.0.Alpha1,1.4.28.Final,2013-03-05 15:58:24,2019-11-07 12:43:26,"2437 days, 20:45:02"
io.undertow:undertow-core,CVE-2019-3888,CRITICAL,1.0.0.Alpha1,1.4.28.Final,2013-03-05 15:58:24,2019-11-07 12:43:26,"2437 days, 20:45:02"
io.undertow:undertow-core,CVE-2020-10719,MODERATE,1.0.0.Alpha1,2.0.42.Final,2013-03-05 15:58:24,2021-11-19 19:23:01,"3181 days, 3:24:37"
io.undertow:undertow-core,CVE-2018-14642,MODERATE,1.0.0.Alpha1,1.4.28.Final,2013-03-05 15:58:24,2019-11-07 12:43:26,"2437 days, 20:45:02"
io.undertow:undertow-core,CVE-2018-1114,MODERATE,1.0.0.Alpha1,1.4.24.Final,2013-03-05 15:58:24,2018-04-11 22:27:49,"1863 days, 6:29:25"
io.undertow:undertow-core,CVE-2020-1745,HIGH,1.0.0.Alpha1,2.0.29.Final,2013-03-05 15:58:24,2020-01-04 10:13:15,"2495 days, 18:14:51"
io.undertow:undertow-core,CVE-2020-10705,HIGH,1.0.0.Alpha1,2.0.42.Final,2013-03-05 15:58:24,2021-11-19 19:23:01,"3181 days, 3:24:37"
io.undertow:undertow-core,CVE-2019-14888,HIGH,1.0.0.Alpha1,2.0.28.Final,2013-03-05 15:58:24,2019-11-14 23:14:17,"2445 days, 7:15:53"
io.undertow:undertow-core,CVE-2017-12196,MODERATE,1.0.0.Alpha1,1.4.23.Final,2013-03-05 15:58:24,2018-03-01 16:51:22,"1822 days, 0:52:58"
io.undertow:undertow-core,CVE-2020-1757,HIGH,1.0.0.Alpha1,2.0.42.Final,2013-03-05 15:58:24,2021-11-19 19:23:01,"3181 days, 3:24:37"
io.undertow:undertow-core,CVE-2021-3690,HIGH,1.0.0.Alpha1,2.0.39.Final,2013-03-05 15:58:24,2021-07-20 00:50:39,"3058 days, 8:52:15"
io.undertow:undertow-core,CVE-2017-12165,HIGH,1.0.0.Alpha1,1.4.16.Final,2013-03-05 15:58:24,2017-06-02 16:50:53,"1550 days, 0:52:29"
io.undertow:undertow-core,CVE-2017-7559,MODERATE,1.3.0.Final,1.4.16.Final,2015-10-08 23:36:21,2017-06-02 16:50:53,"602 days, 17:14:32"
io.undertow:undertow-core,CVE-2017-2666,MODERATE,1.0.0.Alpha1,1.4.16.Final,2013-03-05 15:58:24,2017-06-02 16:50:53,"1550 days, 0:52:29"
io.undertow:undertow-core,CVE-2016-7046,MODERATE,1.0.0.Alpha1,1.4.2.Final,2013-03-05 15:58:24,2016-09-06 14:35:21,"1280 days, 22:36:57"
io.undertow:undertow-core,CVE-2017-2670,MODERATE,1.0.0.Alpha1,1.3.27.Final,2013-03-05 15:58:24,2017-02-02 14:29:59,"1429 days, 22:31:35"
io.undertow:undertow-core,CVE-2014-7816,MODERATE,1.0.0.Final,1.2.0.Beta2,2014-02-09 21:29:56,2014-10-19 15:17:33,"251 days, 17:47:37"
io.vertx:vertx-web,CVE-2023-24815,MODERATE,4.0.0,4.3.7,2020-12-07 05:25:14,2022-12-20 02:38:30,"742 days, 21:13:16"
io.vertx:vertx-web,CVE-2018-12540,HIGH,3.0.0,3.5.3.CR1,2015-06-23 09:46:02,2018-07-02 23:39:24,"1105 days, 13:53:22"
io.vertx:vertx-web,CVE-2018-12542,CRITICAL,3.0.0,3.5.3,2015-06-23 09:46:02,2018-07-11 00:26:03,"1113 days, 14:40:01"
io.vertx:vertx-web,CVE-2019-17640,CRITICAL,3.0.0,3.9.3,2015-06-23 09:46:02,2020-09-16 01:03:16,"1911 days, 15:17:14"
io.vertx:vertx-web,CVE-2020-35217,HIGH,4.0.0-milestone1,4.0.0-milestone4,2019-07-25 07:56:09,2019-12-06 05:49:41,"133 days, 21:53:32"
io.whitesource:curekit,CVE-2022-23082,HIGH,1.0.1,1.1.3,2021-07-18 01:12:20,2022-01-23 03:24:07,"189 days, 2:11:47"
junit:junit,CVE-2020-15250,MODERATE,4.7,4.13,2009-08-12 08:54:07,2020-01-01 07:44:45,"3793 days, 22:50:38"
log4j:log4j,CVE-2022-23302,HIGH,1.1.3,1.2.17,2005-11-22 10:16:16,2012-05-26 02:43:39,"2376 days, 16:27:23"
log4j:log4j,CVE-2021-4104,HIGH,1.2.11,1.2.17,2005-11-22 10:16:16,2012-05-26 02:43:39,"2376 days, 16:27:23"
log4j:log4j,CVE-2019-17571,CRITICAL,1.2.11,1.2.17,2005-11-22 10:16:16,2012-05-26 02:43:39,"2376 days, 16:27:23"
log4j:log4j,CVE-2022-23305,CRITICAL,1.1.3,1.2.17,2005-11-22 10:16:16,2012-05-26 02:43:39,"2376 days, 16:27:23"
log4j:log4j,CVE-2022-23307,CRITICAL,1.1.3,1.2.17,2005-11-22 10:16:16,2012-05-26 02:43:39,"2376 days, 16:27:23"
ml.combust.mleap:mleap-runtime_2.12,CVE-2023-5245,HIGH,0.14.0,0.23.0,2019-06-22 00:36:55,2023-06-23 14:38:13,"1462 days, 14:01:18"
net.bull.javamelody:javamelody-core,CVE-2018-15531,CRITICAL,1.12.0,1.73.1,2010-05-20 01:53:30,2018-06-27 09:46:39,"2960 days, 7:53:09"
net.bull.javamelody:javamelody-core,CVE-2018-12432,MODERATE,1.12.0,1.60.0,2010-05-20 01:53:30,2016-06-13 16:34:03,"2216 days, 14:40:33"
net.bull.javamelody:javamelody-core,CVE-2013-4378,MODERATE,1.12.0,1.46.0,2010-05-20 01:53:30,2013-08-03 13:24:59,"1171 days, 11:31:29"
net.bull.javamelody:javamelody-core,CVE-2016-1000273,CRITICAL,1.12.0,1.60.0,2010-05-20 01:53:30,2016-06-13 16:34:03,"2216 days, 14:40:33"
net.bramp.ffmpeg:ffmpeg,UNKNOWN,CRITICAL,0.1,0.7.0,2014-06-17 19:09:57,2022-04-10 15:53:57,"2853 days, 20:44:00"
mysql:mysql-connector-java,CVE-2021-2471,MODERATE,8.0.7-dmr,8.0.26,2017-06-15 10:45:27,2021-06-08 09:39:39,"1453 days, 22:54:12"
mysql:mysql-connector-java,CVE-2022-21363,MODERATE,2.0.14,8.0.27,2005-08-01 02:44:59,2021-09-28 11:17:43,"5902 days, 8:32:44"
mysql:mysql-connector-java,CVE-2019-2692,MODERATE,2.0.14,5.1.49,2005-08-01 02:44:59,2020-04-19 20:10:56,"5375 days, 17:25:57"
mysql:mysql-connector-java,CVE-2018-3258,HIGH,2.0.14,5.1.49,2005-08-01 02:44:59,2020-04-19 20:10:56,"5375 days, 17:25:57"
mysql:mysql-connector-java,CVE-2015-2575,MODERATE,2.0.14,5.1.34,2005-08-01 02:44:59,2014-10-16 23:05:40,"3363 days, 20:20:41"
mysql:mysql-connector-java,CVE-2017-3523,HIGH,2.0.14,5.1.40,2005-08-01 02:44:59,2016-09-24 11:35:03,"4072 days, 8:50:04"
mysql:mysql-connector-java,CVE-2017-3586,MODERATE,2.0.14,5.1.41,2005-08-01 02:44:59,2017-02-14 12:27:59,"4215 days, 9:43:00"
mysql:mysql-connector-java,CVE-2017-3589,LOW,2.0.14,5.1.41,2005-08-01 02:44:59,2017-02-14 12:27:59,"4215 days, 9:43:00"
ml.shifu:shifu,CVE-2023-7148,MODERATE,0.10.0,0.12.0,2017-03-01 02:59:22,2019-04-03 02:18:52,"762 days, 23:19:30"
net.hasor:cobble-lang,CVE-2021-29425,MODERATE,4.4.1,4.6.2,2022-07-31 06:26:55,2024-01-20 08:29:15,"538 days, 2:02:20"
net.minidev:json-smart,CVE-2023-1370,HIGH,1.0.6.3,2.4.8,2011-05-30 07:07:14,2022-02-12 23:37:45,"3911 days, 16:30:31"
net.minidev:json-smart,CVE-2021-31684,HIGH,1.3,2.4.2,2014-08-12 13:18:33,2021-04-04 09:19:06,"2426 days, 20:00:33"
net.minidev:json-smart,CVE-2021-27568,MODERATE,1.0.6.3,2.3,2011-05-30 07:07:14,2017-03-26 00:56:57,"2126 days, 17:49:43"
net.lingala.zip4j:zip4j,CVE-2022-24615,MODERATE,1.2.3,2.9.1,2011-05-11 09:46:24,2021-11-17 19:19:12,"3843 days, 9:32:48"
net.lingala.zip4j:zip4j,CVE-2023-22899,MODERATE,1.2.3,2.11.2,2011-05-11 09:46:24,2022-09-12 07:51:10,"4141 days, 22:04:46"
net.lingala.zip4j:zip4j,CVE-2018-1002202,MODERATE,1.2.3,1.3.2,2011-05-11 09:46:24,2013-12-27 11:22:27,"961 days, 1:36:03"
net.mingsoft:ms-basic,CVE-2024-33748,MODERATE,1.0.0,2.1.13.4,2016-04-10 01:01:13,2022-05-15 21:11:52,"2226 days, 20:10:39"
net.mingsoft:ms-basic,CVE-2021-46062,HIGH,1.0.0,2.1.15,2016-04-10 01:01:13,2022-11-12 02:03:47,"2407 days, 1:02:34"
net.liftweb:lift-webkit,CVE-2013-3300,MODERATE,0.9,2.0,2008-11-24 15:37:36,2010-06-29 11:41:18,"581 days, 20:03:42"
net.opentsdb:opentsdb,CVE-2023-36812,CRITICAL,2.2.0RC1,2.4.1,2015-09-12 19:15:30,2021-09-07 20:27:28,"2187 days, 1:11:58"
net.opentsdb:opentsdb,CVE-2023-25827,HIGH,2.2.0RC1,2.4.1,2015-09-12 19:15:30,2021-09-07 20:27:28,"2187 days, 1:11:58"
net.opentsdb:opentsdb,CVE-2020-35476,CRITICAL,2.2.0RC1,2.4.0,2015-09-12 19:15:30,2018-12-16 18:39:28,"1190 days, 23:23:58"
net.opentsdb:opentsdb,CVE-2023-25826,CRITICAL,2.2.0RC1,2.4.1,2015-09-12 19:15:30,2021-09-07 20:27:28,"2187 days, 1:11:58"
net.opentsdb:opentsdb,CVE-2018-13003,MODERATE,2.2.0RC1,2.2.2,2015-09-12 19:15:30,2017-01-14 17:50:40,"489 days, 22:35:10"
net.opentsdb:opentsdb,CVE-2018-12973,MODERATE,2.2.0RC1,2.2.2,2015-09-12 19:15:30,2017-01-14 17:50:40,"489 days, 22:35:10"
net.opentsdb:opentsdb,CVE-2018-12972,CRITICAL,2.2.0RC1,2.2.2,2015-09-12 19:15:30,2017-01-14 17:50:40,"489 days, 22:35:10"
net.minidev:json-smart-mini,CVE-2021-27568,MODERATE,1.0.6.3,1.0.8,2011-05-30 07:07:27,2011-07-04 22:38:01,"35 days, 15:30:34"
net.pwall.json:jsonutil,CVE-2023-34615,CRITICAL,2.0,5.0,2017-04-25 06:17:29,2021-04-19 02:34:17,"1454 days, 20:16:48"
net.mingsoft:ms-mcms,CVE-2024-22567,HIGH,4.6.3-SNAPSHOTS,5.3.5,2018-05-10 21:03:51,2023-11-15 23:20:11,"2015 days, 2:16:20"
net.mingsoft:ms-mcms,CVE-2023-3990,LOW,4.6.3-SNAPSHOTS,5.3.1,2018-05-10 21:03:51,2023-03-30 18:28:25,"1784 days, 21:24:34"
net.mingsoft:ms-mcms,CVE-2022-29647,HIGH,4.6.3-SNAPSHOTS,5.2.7,2018-05-10 21:03:51,2022-02-28 16:25:57,"1389 days, 19:22:06"
net.mingsoft:ms-mcms,CVE-2022-22930,CRITICAL,4.6.3-SNAPSHOTS,5.2.8,2018-05-10 21:03:51,2022-05-07 09:30:07,"1457 days, 12:26:16"
net.mingsoft:ms-mcms,CVE-2022-36599,CRITICAL,4.6.3-SNAPSHOTS,5.2.8,2018-05-10 21:03:51,2022-05-07 09:30:07,"1457 days, 12:26:16"
net.mingsoft:ms-mcms,CVE-2022-4640,MODERATE,4.6.3-SNAPSHOTS,5.2.9,2018-05-10 21:03:51,2022-09-09 01:00:42,"1582 days, 3:56:51"
net.mingsoft:ms-mcms,CVE-2022-47042,HIGH,4.6.3-SNAPSHOTS,5.2.10,2018-05-10 21:03:51,2022-11-13 18:44:22,"1647 days, 21:40:31"
net.mingsoft:ms-mcms,CVE-2022-36272,CRITICAL,4.6.3-SNAPSHOTS,5.2.8,2018-05-10 21:03:51,2022-05-07 09:30:07,"1457 days, 12:26:16"
net.mingsoft:ms-mcms,CVE-2022-4375,CRITICAL,4.6.3-SNAPSHOTS,5.2.9,2018-05-10 21:03:51,2022-09-09 01:00:42,"1582 days, 3:56:51"
net.mingsoft:ms-mcms,CVE-2023-50578,HIGH,4.6.3-SNAPSHOTS,5.2.9,2018-05-10 21:03:51,2022-09-09 01:00:42,"1582 days, 3:56:51"
net.mingsoft:ms-mcms,CVE-2022-27340,HIGH,4.6.3-SNAPSHOTS,5.2.7,2018-05-10 21:03:51,2022-02-28 16:25:57,"1389 days, 19:22:06"
net.mingsoft:ms-mcms,CVE-2021-46062,HIGH,4.6.3-SNAPSHOTS,5.2.10,2018-05-10 21:03:51,2022-11-13 18:44:22,"1647 days, 21:40:31"
net.mingsoft:ms-mcms,CVE-2022-26585,HIGH,4.6.3-SNAPSHOTS,5.2.7,2018-05-10 21:03:51,2022-02-28 16:25:57,"1389 days, 19:22:06"
net.mingsoft:ms-mcms,CVE-2022-4350,MODERATE,4.6.3-SNAPSHOTS,5.2.8,2018-05-10 21:03:51,2022-05-07 09:30:07,"1457 days, 12:26:16"
net.mingsoft:ms-mcms,CVE-2022-30506,CRITICAL,4.6.3-SNAPSHOTS,5.2.7,2018-05-10 21:03:51,2022-02-28 16:25:57,"1389 days, 19:22:06"
net.mingsoft:ms-mcms,CVE-2021-46383,HIGH,4.6.3-SNAPSHOTS,5.2.5,2018-05-10 21:03:51,2021-12-28 03:08:10,"1327 days, 6:04:19"
net.mingsoft:ms-mcms,CVE-2021-46385,HIGH,4.6.3-SNAPSHOTS,5.2.5,2018-05-10 21:03:51,2021-12-28 03:08:10,"1327 days, 6:04:19"
net.mingsoft:ms-mcms,CVE-2022-23899,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,2018-05-10 21:03:51,2021-12-28 03:08:10,"1327 days, 6:04:19"
net.mingsoft:ms-mcms,CVE-2022-23898,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,2018-05-10 21:03:51,2021-12-28 03:08:10,"1327 days, 6:04:19"
net.mingsoft:ms-mcms,CVE-2021-46063,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,2018-05-10 21:03:51,2021-12-28 03:08:10,"1327 days, 6:04:19"
net.mingsoft:ms-mcms,CVE-2021-46386,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,2018-05-10 21:03:51,2021-12-28 03:08:10,"1327 days, 6:04:19"
net.mingsoft:ms-mcms,CVE-2021-46384,CRITICAL,4.6.3-SNAPSHOTS,5.2.5,2018-05-10 21:03:51,2021-12-28 03:08:10,"1327 days, 6:04:19"
net.mingsoft:ms-mcms,CVE-2023-51282,HIGH,4.6.3-SNAPSHOTS,5.2.4,2018-05-10 21:03:51,2021-09-28 20:06:47,"1236 days, 23:02:56"
net.mingsoft:ms-mcms,CVE-2022-22929,CRITICAL,4.6.3-SNAPSHOTS,5.2.4,2018-05-10 21:03:51,2021-09-28 20:06:47,"1236 days, 23:02:56"
net.mingsoft:ms-mcms,CVE-2022-23315,CRITICAL,4.6.3-SNAPSHOTS,5.2.4,2018-05-10 21:03:51,2021-09-28 20:06:47,"1236 days, 23:02:56"
net.mingsoft:ms-mcms,CVE-2021-46037,HIGH,4.6.3-SNAPSHOTS,5.2.4,2018-05-10 21:03:51,2021-09-28 20:06:47,"1236 days, 23:02:56"
net.mingsoft:ms-mcms,CVE-2021-46036,CRITICAL,4.6.3-SNAPSHOTS,5.2.4,2018-05-10 21:03:51,2021-09-28 20:06:47,"1236 days, 23:02:56"
net.mingsoft:ms-mcms,CVE-2020-20913,CRITICAL,4.6.3-SNAPSHOTS,5.0.1,2018-05-10 21:03:51,2020-06-17 03:40:11,"768 days, 6:36:20"
net.mingsoft:ms-mcms,CVE-2020-22755,HIGH,4.6.3-SNAPSHOTS,5.0.0,2018-05-10 21:03:51,2020-01-10 17:28:13,"609 days, 20:24:22"
net.mingsoft:ms-mcms,CVE-2021-44868,CRITICAL,4.6.3-SNAPSHOTS,5.1,2018-05-10 21:03:51,2020-09-16 05:47:40,"859 days, 8:43:49"
net.mingsoft:ms-mcms,CVE-2020-23262,CRITICAL,4.6.3-SNAPSHOTS,5.0.1,2018-05-10 21:03:51,2020-06-17 03:40:11,"768 days, 6:36:20"
net.mingsoft:ms-mcms,CVE-2018-18830,CRITICAL,4.6.3-SNAPSHOTS,4.6.5,2018-05-10 21:03:51,2018-08-01 00:30:54,"82 days, 3:27:03"
net.mingsoft:ms-mcms,CVE-2018-18831,HIGH,4.6.3-SNAPSHOTS,4.6.5,2018-05-10 21:03:51,2018-08-01 00:30:54,"82 days, 3:27:03"
net.mingsoft:ms-mcms,CVE-2018-17366,HIGH,4.6.3-SNAPSHOTS,4.6.5,2018-05-10 21:03:51,2018-08-01 00:30:54,"82 days, 3:27:03"
net.mingsoft:ms-mcms,CVE-2022-31943,CRITICAL,5.2.8,5.2.8,2022-05-07 09:30:07,2022-05-07 09:30:07,0:00:00
nl.basjes.parse.useragent:yauaa-snowflake,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:24:29,2022-10-28 02:58:54,"167 days, 21:34:25"
net.sf.mpxj:mpxj,CVE-2022-41954,LOW,4.7.1,10.14.0,2014-12-12 06:51:11,2022-11-21 13:46:36,"2901 days, 6:55:25"
net.sf.mpxj:mpxj,CVE-2020-25020,CRITICAL,4.7.1,8.1.3,2014-12-12 06:51:11,2020-06-25 02:09:37,"2021 days, 19:18:26"
net.sf.mpxj:mpxj,CVE-2020-35460,MODERATE,4.7.1,8.3.4,2014-12-12 06:51:11,2020-12-10 04:42:41,"2189 days, 21:51:30"
net.sourceforge.htmlcleaner:htmlcleaner,CVE-2023-34624,HIGH,2.2,2.28,2011-02-21 08:32:57,2023-04-29 11:33:15,"4450 days, 3:00:18"
net.sourceforge.plantuml:plantuml-mit,CVE-2023-3432,HIGH,1.2023.7,1.2023.8,2023-05-12 12:59:58,2023-05-21 13:56:30,"9 days, 0:56:32"
net.sourceforge.plantuml:plantuml-mit,CVE-2023-3431,MODERATE,1.2023.7,1.2023.8,2023-05-12 12:59:58,2023-05-21 13:56:30,"9 days, 0:56:32"
nl.basjes.parse.useragent:yauaa-drill,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:19:53,2022-10-28 02:53:56,"167 days, 21:34:03"
nl.basjes.parse.useragent:yauaa-elasticsearch-8,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:21:34,2022-10-28 02:55:47,"167 days, 21:34:13"
no.priv.garshol.duke:duke,CVE-2023-39013,CRITICAL,0.6,1.2,2012-09-15 01:57:08,2014-02-15 07:03:32,"518 days, 5:06:24"
net.sourceforge.htmlunit:neko-htmlunit,CVE-2022-29546,HIGH,2.21,2.60.0,2016-04-06 07:55:47,2022-03-19 05:32:21,"2172 days, 21:36:34"
net.sourceforge.htmlunit:neko-htmlunit,CVE-2022-28366,HIGH,2.21,2.25,2016-04-06 07:55:47,2017-02-23 00:34:47,"322 days, 16:39:00"
nl.basjes.parse.useragent:yauaa-logparser,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:16:38,2022-10-28 02:50:12,"167 days, 21:33:34"
net.sourceforge.pmd:pmd-core,CVE-2019-7722,HIGH,5.2.0,5.8.1,2014-10-17 11:20:08,2017-07-01 10:32:27,"987 days, 23:12:19"
nl.basjes.parse.useragent:yauaa-hive,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:19:04,2022-10-28 02:53:27,"167 days, 21:34:23"
ognl:ognl,CVE-2016-3093,MODERATE,2.6.3,3.0.6.2,2005-08-01 02:45:18,2016-06-12 02:53:12,"3968 days, 0:07:54"
nl.basjes.parse.useragent:yauaa-trino,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:25:25,2022-10-28 02:59:55,"167 days, 21:34:30"
nl.basjes.parse.useragent:yauaa,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:16:12,2022-10-28 02:49:41,"167 days, 21:33:29"
nl.basjes.parse.useragent:yauaa-beam,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:17:17,2022-10-28 02:51:49,"167 days, 21:34:32"
nl.basjes.parse.useragent:yauaa-elasticsearch,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:20:56,2022-10-28 02:55:07,"167 days, 21:34:11"
nl.basjes.parse.useragent:yauaa-flink,CVE-2022-23496,HIGH,7.0.0,7.8.0,2022-05-13 05:16:49,2022-10-28 02:50:52,"167 days, 21:34:03"
net.sourceforge.collections:collections-generic,CVE-2015-7501,CRITICAL,4.01,4.01,2007-02-12 10:25:37,2007-02-12 10:25:37,0:00:00
net.sf.sojo:sojo,CVE-2023-34613,HIGH,1.0.5,1.1.1,2012-03-19 15:22:34,2022-12-01 13:21:55,"3908 days, 21:59:21"
net.sourceforge.htmlunit:htmlunit,CVE-2023-26119,CRITICAL,1.14,2.70.0,2008-01-27 21:05:10,2023-01-22 10:04:50,"5473 days, 12:59:40"
