Artifact,CVE_ID,Severity,Start Version,End Version,Start,End,Duration,API_ID,API_Aliases,API_Modified,API_Published,API_Severity
org.apache.cxf:cxf-core,CVE-2017-12624,MODERATE,3.0.0-milestone1,3.2.0,2013-11-20 12:21:19,2017-09-06 09:21:48,"1385 days, 21:00:29",GHSA-7vgj-8mw4-hg8r,CVE-2017-12624,2024-02-16T08:09:10.414224Z,2022-05-13T01:09:20Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2022-46907,MODERATE,2.10.0,2.11.3,2014-01-14 11:42:49,2022-07-30 05:18:43,"3118 days, 17:35:54",GHSA-qvq8-cw7f-m7m4,CVE-2022-46907,2024-02-16T08:21:05.019931Z,2023-05-25T09:30:25Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2019-12404,MODERATE,2.10.0,2.11.0.M4,2014-01-14 11:42:49,2019-05-13 15:26:32,"1945 days, 3:43:43",GHSA-7qmg-qg53-mrp8,CVE-2019-12404,2023-11-08T04:01:04.234741Z,2019-10-11T18:41:59Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2019-0225,HIGH,2.10.0,2.11.0.M2,2014-01-14 11:42:49,2019-03-04 13:52:40,"1875 days, 2:09:51",GHSA-pffw-p2q5-w6vh,CVE-2019-0225,2023-11-08T04:00:32.030969Z,2019-04-08T16:23:36Z,HIGH
org.apache.jspwiki:jspwiki-war,CVE-2019-10089,MODERATE,2.10.0,2.11.0.M4,2014-01-14 11:42:49,2019-05-13 15:26:32,"1945 days, 3:43:43",GHSA-3rx2-x6mx-grj3,CVE-2019-10089,2023-11-08T04:00:40.110660Z,2019-10-11T18:41:54Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2019-10078,MODERATE,2.10.0,2.11.0.M3,2014-01-14 11:42:49,2019-03-22 10:25:14,"1892 days, 22:42:25",GHSA-hp5r-mhgp-56c9,CVE-2019-10078,2023-11-08T04:00:39.739762Z,2019-06-06T15:29:29Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2019-10077,MODERATE,2.10.0,2.11.0.M3,2014-01-14 11:42:49,2019-03-22 10:25:14,"1892 days, 22:42:25",GHSA-cj6j-32rg-45r2,CVE-2019-10077,2023-11-08T04:00:39.678918Z,2019-06-06T15:29:25Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2019-10087,MODERATE,2.10.0,2.11.0.M4,2014-01-14 11:42:49,2019-05-13 15:26:32,"1945 days, 3:43:43",GHSA-gwfq-qwmp-x9xg,CVE-2019-10087,2023-11-08T04:00:39.986181Z,2019-10-11T18:41:50Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2019-10076,MODERATE,2.10.0,2.11.0.M3,2014-01-14 11:42:49,2019-03-22 10:25:14,"1892 days, 22:42:25",GHSA-cxx2-fp39-rf3r,CVE-2019-10076,2023-11-08T04:00:39.618128Z,2019-06-06T15:29:22Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2019-12407,MODERATE,2.10.0,2.11.0.M4,2014-01-14 11:42:49,2019-05-13 15:26:32,"1945 days, 3:43:43",GHSA-p2r4-rpj8-m2p9,CVE-2019-12407,2024-02-16T08:12:12.254618Z,2022-05-24T16:56:40Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2018-20242,MODERATE,2.10.0,2.10.5,2014-01-14 11:42:49,2018-08-31 14:48:31,"1690 days, 3:05:42",GHSA-5q75-cxcq-wr26,CVE-2018-20242,2023-11-08T04:00:11.334738Z,2019-02-12T17:26:07Z,MODERATE
org.apache.jspwiki:jspwiki-war,CVE-2019-10090,MODERATE,2.10.0,2.11.0.M4,2014-01-14 11:42:49,2019-05-13 15:26:32,"1945 days, 3:43:43",GHSA-g6ww-2x43-h963,CVE-2019-10090,2023-11-08T04:00:40.170477Z,2019-10-11T18:41:44Z,MODERATE
org.apache.kafka:kafka_2.13,BIT-kafka-2021-38153,MODERATE,2.4.0,2.8.0,2019-12-09 09:09:58,2021-04-14 10:20:23,"492 days, 1:10:25",GHSA-3j6g-hxx5-3q26,"BIT-kafka-2021-38153, CGA-6xhq-ggm7-4q2r, CVE-2021-38153",2024-10-22T05:28:59.273186Z,2021-09-23T23:18:58Z,MODERATE
org.apache.eventmesh:eventmesh-connector-rabbitmq,CVE-2023-26512,CRITICAL,1.7.0-release,1.8.0-release,2022-11-15 20:10:04,2023-01-12 09:02:42,"57 days, 12:52:38",GHSA-fj8f-56wc-q36r,CVE-2023-26512,2024-02-16T08:07:46.581881Z,2023-07-17T09:30:23Z,CRITICAL
org.apache.deltaspike:deltaspike,CVE-2019-12416,MODERATE,1.4.0,1.9.3,2015-05-18 01:07:44,2020-01-27 10:38:21,"1715 days, 9:30:37",GHSA-rhg5-fqr3-hrf5,CVE-2019-12416,2023-11-08T04:01:04.845495Z,2022-02-10T20:54:31Z,MODERATE
org.apache.inlong:manager-dao,CVE-2023-31062,CRITICAL,1.2.0-incubating,1.6.0,2022-06-13 01:14:14,2023-03-20 08:38:13,"280 days, 7:23:59",GHSA-q5p5-xg93-2jqc,CVE-2023-31062,2024-02-16T08:24:05.027502Z,2023-07-06T21:14:59Z,CRITICAL
org.apache.inlong:manager-dao,CVE-2023-31206,HIGH,1.4.0,1.6.0,2022-11-11 10:18:39,2023-03-20 08:38:13,"128 days, 22:19:34",GHSA-f475-jgg3-3jwc,CVE-2023-31206,2024-02-16T08:06:15.982771Z,2023-07-06T21:14:59Z,HIGH
org.apache.inlong:manager-dao,CVE-2023-31065,CRITICAL,1.4.0,1.6.0,2022-11-11 10:18:39,2023-03-20 08:38:13,"128 days, 22:19:34",GHSA-757p-7hp5-pqmr,CVE-2023-31065,2024-02-16T07:58:07.078568Z,2023-07-06T21:14:59Z,CRITICAL
org.apache.inlong:manager-dao,CVE-2023-31103,HIGH,1.4.0,1.6.0,2022-11-11 10:18:39,2023-03-20 08:38:13,"128 days, 22:19:34",GHSA-7mhc-76hf-3jp9,CVE-2023-31103,2024-02-16T08:22:00.032284Z,2023-07-06T21:14:59Z,HIGH
org.apache.inlong:manager-dao,CVE-2023-31101,MODERATE,1.5.0,1.6.0,2023-01-10 05:56:27,2023-03-20 08:38:13,"69 days, 2:41:46",GHSA-h79m-5cm2-278c,CVE-2023-31101,2024-02-16T08:02:59.770920Z,2023-05-22T18:30:27Z,MODERATE
org.apache.iotdb:flink-tsfile-connector,CVE-2022-43766,HIGH,0.12.2,0.13.2,2021-09-07 10:19:15,2022-09-01 04:12:09,"358 days, 17:52:54",GHSA-g6hg-4v3c-6jq7,"CVE-2022-43766, PYSEC-2022-42972",2024-09-12T20:32:15.049326Z,2022-10-26T19:00:39Z,HIGH
org.apache.james:james-server,CVE-2023-51747,MODERATE,3.0-M1,3.8.0,2010-10-26 07:39:13,2023-05-16 22:54:08,"4585 days, 15:14:55",GHSA-p5q9-86w4-2xr5,CVE-2023-51747,2024-03-04T17:31:02.913686Z,2024-02-27T15:30:31Z,MODERATE
org.apache.james:james-server,CVE-2021-40525,CRITICAL,3.0-M1,3.6.0,2010-10-26 07:39:13,2021-04-05 20:06:45,"3814 days, 12:27:32",GHSA-c38m-7h53-g9v4,CVE-2021-40525,2023-11-08T04:06:48.029574Z,2022-01-21T23:36:47Z,CRITICAL
org.apache.james:james-server,CVE-2022-45935,MODERATE,3.0-M1,3.7.2,2010-10-26 07:39:13,2022-10-06 20:50:41,"4363 days, 13:11:28",GHSA-v6vp-62vc-84qw,CVE-2022-45935,2024-02-16T08:15:40.098484Z,2023-01-06T12:31:34Z,MODERATE
org.apache.james:james-server,CVE-2023-51518,CRITICAL,3.0-M1,3.8.0,2010-10-26 07:39:13,2023-05-16 22:54:08,"4585 days, 15:14:55",GHSA-px7w-c9gw-7gj3,CVE-2023-51518,2024-08-23T14:07:01.445353Z,2024-02-27T09:31:16Z,CRITICAL
org.apache.james:james-server,CVE-2022-28220,HIGH,3.0-M1,3.7.0,2010-10-26 07:39:13,2022-02-28 23:36:25,"4143 days, 15:57:12",GHSA-w45j-f5g5-w94x,CVE-2022-28220,2023-11-08T04:09:03.644917Z,2022-09-09T00:00:57Z,HIGH
org.apache.james:james-server,CVE-2022-22931,MODERATE,3.0-M1,3.6.0,2010-10-26 07:39:13,2021-04-05 20:06:45,"3814 days, 12:27:32",GHSA-v84g-cf5j-xjqx,CVE-2022-22931,2023-11-08T04:08:14.444104Z,2022-02-08T00:00:34Z,MODERATE
org.apache.james:james-server,CVE-2021-38542,MODERATE,3.0-M1,3.6.0,2010-10-26 07:39:13,2021-04-05 20:06:45,"3814 days, 12:27:32",GHSA-84wg-rgp8-2hg4,CVE-2021-38542,2023-11-08T04:06:28.063554Z,2022-01-08T00:40:33Z,MODERATE
org.apache.james:james-server,CVE-2021-40111,MODERATE,3.0-M1,3.6.0,2010-10-26 07:39:13,2021-04-05 20:06:45,"3814 days, 12:27:32",GHSA-fqgw-6qj5-8hmp,CVE-2021-40111,2023-11-08T04:06:46.415954Z,2022-01-08T00:40:37Z,MODERATE
org.apache.james:james-server,CVE-2021-40110,HIGH,3.1.0,3.6.0,2018-07-27 04:43:47,2021-04-05 20:06:45,"983 days, 15:22:58",GHSA-r58x-wjg8-63m9,CVE-2021-40110,2024-05-15T06:49:27.368463Z,2022-01-08T00:40:30Z,HIGH
org.apache.heron:heron-simulator,CVE-2020-1964,HIGH,0.20.1-incubating-rc2,0.20.1-incubating,2019-03-28 14:22:12,2019-08-06 08:32:16,"130 days, 18:10:04",GHSA-hjgm-f7vx-m5g7,CVE-2020-1964,2023-11-08T04:02:47.556120Z,2022-01-06T19:44:49Z,HIGH
org.apache.cxf:cxf-rt-management,CVE-2020-1954,MODERATE,2.1,3.3.5,2008-04-28 02:32:42,2020-01-10 11:02:03,"4274 days, 8:29:21",GHSA-ffm7-7r8g-77xm,CVE-2020-1954,2024-02-22T05:34:00.973377Z,2022-02-10T22:38:50Z,MODERATE
org.apache.cxf.fediz:fediz-oidc,CVE-2017-7662,HIGH,1.3.0,1.3.1,2016-03-27 14:04:08,2016-08-08 11:36:42,"133 days, 21:32:34",GHSA-f5ch-36rg-vfcc,CVE-2017-7662,2024-02-16T08:11:54.586227Z,2022-05-13T01:09:19Z,HIGH
org.apache.directory.studio:org.apache.directory.studio.parent,CVE-2021-33900,HIGH,2.0.0.v20150606-M9,2.0.0.v20210213-M16,2015-06-07 00:55:00,2021-02-13 12:08:50,"2078 days, 11:13:50",GHSA-4x25-f45x-grv5,CVE-2021-33900,2023-11-08T04:06:06.534714Z,2021-08-09T20:40:53Z,HIGH
org.apache.kafka:connect,CVE-2023-25194,HIGH,2.6.0,3.3.2,2020-07-28 11:40:17,2022-12-21 13:37:48,"876 days, 1:57:31",GHSA-26f8-x7cc-wqpc,CVE-2023-25194,2024-02-16T08:12:16.459425Z,2023-02-07T21:30:23Z,HIGH
org.apache.jackrabbit:jackrabbit-standalone,CVE-2023-37895,CRITICAL,1.5.0,1.6.5,2008-12-07 10:59:28,2011-09-26 07:44:53,"1022 days, 20:45:25",GHSA-q8cm-3v62-jj79,CVE-2023-37895,2024-02-16T08:21:04.864292Z,2023-07-25T15:30:26Z,CRITICAL
org.apache.cassandra:apache-cassandra,CVE-2015-0225,HIGH,1.2.0,2.0.13,2012-12-29 04:27:53,2015-03-12 18:31:56,"803 days, 14:04:03",GHSA-w7f2-gjxf-2gm9,CVE-2015-0225,2023-11-08T03:57:47.861570Z,2022-05-14T02:49:56Z,HIGH
org.apache.juddi:juddi-client,CVE-2018-1307,HIGH,3.2.0,3.3.4,2014-02-03 22:02:09,2017-02-04 18:38:15,"1096 days, 20:36:06",GHSA-p99p-726h-c8v5,CVE-2018-1307,2023-11-08T03:59:52.339177Z,2018-10-19T16:42:15Z,HIGH
org.apache.juddi:juddi-client,CVE-2015-5241,MODERATE,3.1.2,3.1.5,2011-09-29 23:21:53,2013-05-15 15:20:13,"593 days, 15:58:20",GHSA-49h4-g8p5-jgq6,CVE-2015-5241,2023-11-08T03:57:56.884338Z,2018-10-16T19:49:32Z,MODERATE
org.apache.helix:helix-rest,CVE-2023-38647,CRITICAL,0.8.0,1.2.0,2018-01-31 12:09:26,2023-04-27 15:15:58,"1912 days, 3:06:32",GHSA-jhcr-hph9-g7wm,CVE-2023-38647,2024-10-02T21:50:32.858957Z,2023-07-26T09:30:15Z,CRITICAL
org.apache.jackrabbit:jackrabbit-webdav,CVE-2016-6801,HIGH,2.4.0,2.13.2,2012-02-03 04:41:23,2016-08-23 00:21:27,"1662 days, 19:40:04",GHSA-9fc7-rhq3-wm7x,CVE-2016-6801,2024-02-16T08:06:20.906860Z,2022-05-17T03:48:02Z,HIGH
org.apache.hadoop:hadoop-client,CVE-2017-3162,HIGH,1.0.1,2.6.5,2012-02-14 14:08:23,2016-10-02 16:29:37,"1692 days, 2:21:14",GHSA-pr9x-qmp5-j3rr,CVE-2017-3162,2023-11-08T03:59:20.588772Z,2022-05-13T01:08:56Z,HIGH
org.apache.hadoop:hadoop-client,CVE-2017-3161,MODERATE,1.0.1,2.6.5,2012-02-14 14:08:23,2016-10-02 16:29:37,"1692 days, 2:21:14",GHSA-qm7f-r83w-3p46,CVE-2017-3161,2023-11-08T03:59:20.528031Z,2022-05-13T01:08:56Z,MODERATE
org.apache.hadoop:hadoop-client,CVE-2014-3627,MODERATE,0.23.1,2.5.1,2012-02-17 22:57:49,2014-09-05 16:24:46,"930 days, 17:26:57",GHSA-jpmf-8cj2-595g,CVE-2014-3627,2023-11-08T03:57:39.881301Z,2022-05-17T04:20:31Z,MODERATE
org.apache.hadoop:hadoop-client,CVE-2012-4449,CRITICAL,1.0.1,2.0.2-alpha,2012-02-14 14:08:23,2012-10-01 17:52:23,"230 days, 3:44:00",GHSA-q46v-cj5v-hvg6,CVE-2012-4449,2023-11-08T03:57:07.826616Z,2022-05-17T00:22:31Z,CRITICAL
org.apache.hadoop:hadoop-client,CVE-2012-3376,HIGH,2.0.0-alpha,2.0.0-alpha,2012-05-15 18:38:02,2012-05-15 18:38:02,0:00:00,GHSA-qmh2-h7r6-gm6q,CVE-2012-3376,2023-11-08T03:57:05.917360Z,2022-05-17T02:54:07Z,HIGH
org.apache.commons:commons-configuration2,CVE-2024-29131,MODERATE,2.0,2.10.0,2016-03-20 14:00:04,2024-03-06 06:02:05,"2907 days, 16:02:01",GHSA-xjp4-hw94-mvp5,"CGA-6jvc-fmj8-g22f, CVE-2024-29131",2024-10-22T05:29:01.376365Z,2024-03-21T09:31:14Z,MODERATE
org.apache.commons:commons-configuration2,CVE-2022-33980,CRITICAL,2.4,2.7,2018-10-23 18:49:01,2020-03-09 07:30:14,"502 days, 12:41:13",GHSA-xj57-8qj4-c4m6,CVE-2022-33980,2024-02-17T05:33:18.672687Z,2022-07-07T00:00:26Z,CRITICAL
org.apache.commons:commons-configuration2,CVE-2024-29133,MODERATE,2.0,2.10.0,2016-03-20 14:00:04,2024-03-06 06:02:05,"2907 days, 16:02:01",GHSA-9w38-p64v-xpmv,"CGA-4phw-5934-cp4w, CVE-2024-29133",2024-10-22T05:29:02.828048Z,2024-03-21T09:31:14Z,MODERATE
org.apache.commons:commons-configuration2,CVE-2020-1953,CRITICAL,2.2,2.6,2017-10-08 12:55:43,2019-09-13 18:09:02,"705 days, 5:13:19",GHSA-7qx4-pp76-vrqh,CVE-2020-1953,2023-11-08T04:02:46.926629Z,2020-05-21T19:08:08Z,CRITICAL
org.apache.cxf.karaf:apache-cxf,CVE-2017-3156,HIGH,2.3.3,2.6.17,2011-02-23 12:15:13,2017-07-31 03:59:38,"2349 days, 15:44:25",GHSA-qc2p-q7x9-v64p,CVE-2017-3156,2024-02-22T05:33:31.652304Z,2022-05-13T01:09:21Z,HIGH
org.apache.camel:camel-rabbitmq,CVE-2020-11972,HIGH,2.12.0,3.1.0,2013-09-04 17:37:35,2020-02-20 14:40:19,"2359 days, 21:02:44",GHSA-2x6r-7427-95cm,CVE-2020-11972,2023-11-08T04:02:07.929764Z,2021-05-21T19:20:47Z,HIGH
org.apache.iotdb:tsfile,CVE-2022-43766,HIGH,0.12.2,0.13.2,2021-09-07 09:54:30,2022-09-01 03:47:06,"358 days, 17:52:36",GHSA-g6hg-4v3c-6jq7,"CVE-2022-43766, PYSEC-2022-42972",2024-09-12T20:32:15.049326Z,2022-10-26T19:00:39Z,HIGH
org.apache.cassandra:cassandra-all,BIT-cassandra-2021-44521,CRITICAL,0.7.0-rc4,4.0.1,2011-01-02 12:09:28,2021-08-30 04:20:18,"3892 days, 16:10:50",GHSA-8ffc-79xg-29w8,"BIT-cassandra-2021-44521, CVE-2021-44521",2024-02-16T08:20:43.155628Z,2022-02-12T00:00:48Z,CRITICAL
org.apache.cassandra:cassandra-all,BIT-cassandra-2020-17516,HIGH,2.1.0,3.11.9,2014-09-07 06:48:16,2020-10-29 04:36:42,"2243 days, 21:48:26",GHSA-2vxm-vp4c-fjfw,"BIT-cassandra-2020-17516, CVE-2020-17516",2024-02-17T05:34:23.508577Z,2022-02-09T01:01:22Z,HIGH
org.apache.cassandra:cassandra-all,BIT-cassandra-2023-30601,HIGH,4.0.0,4.0.9,2021-07-22 14:03:01,2023-04-11 00:33:25,"627 days, 10:30:24",GHSA-m9p2-j4hg-g373,"BIT-cassandra-2023-30601, CVE-2023-30601",2024-02-23T16:16:00.531284Z,2023-07-06T21:15:06Z,HIGH
org.apache.cassandra:cassandra-all,BIT-cassandra-2020-13946,MODERATE,2.1.0,4.0-beta1,2014-09-07 06:48:16,2020-07-17 14:26:52,"2140 days, 7:38:36",GHSA-24ww-mc5x-xc43,"BIT-cassandra-2020-13946, CVE-2020-13946",2024-02-17T05:33:58.960995Z,2021-05-07T15:54:46Z,MODERATE
org.apache.cassandra:cassandra-all,CVE-2018-8016,CRITICAL,3.8,3.11.1,2016-09-26 07:42:11,2017-10-02 10:26:35,"371 days, 2:44:24",GHSA-52gq-7j6c-xw6x,CVE-2018-8016,2024-03-04T23:31:01.520611Z,2022-05-13T01:53:28Z,CRITICAL
org.apache.commons:commons-collections4,CVE-2015-6420,HIGH,4.0,4.0,2013-11-20 14:46:13,2013-11-20 14:46:13,0:00:00,GHSA-6hgm-866r-3cjv,CVE-2015-6420,2024-02-16T08:23:38.195784Z,2020-06-15T20:36:20Z,HIGH
org.apache.commons:commons-collections4,CVE-2015-7501,CRITICAL,4.0,4.0,2013-11-20 14:46:13,2013-11-20 14:46:13,0:00:00,GHSA-fjq5-5j5f-mvxh,CVE-2015-7501,2024-02-17T05:22:18.562352Z,2022-05-13T01:25:20Z,CRITICAL
org.apache.drill.exec:drill-java-exec,CVE-2023-48362,HIGH,1.19.0,1.21.1,2021-06-04 23:16:36,2023-04-18 23:50:29,"683 days, 0:33:53",GHSA-v62g-jwj9-rfvx,CVE-2023-48362,2024-09-10T19:06:10.290619Z,2024-07-24T09:30:40Z,HIGH
org.apache.hive:hive-exec,CVE-2018-1284,LOW,0.8.0,2.3.2,2011-12-12 16:47:54,2017-11-09 14:29:23,"2158 days, 21:41:29",GHSA-rxmr-c9jm-7mm8,CVE-2018-1284,2024-03-04T20:16:08.701749Z,2018-11-21T22:24:22Z,LOW
org.apache.hive:hive-exec,CVE-2015-7521,HIGH,1.0.0,1.2.1,2015-01-29 16:57:55,2015-06-19 02:29:00,"140 days, 9:31:05",GHSA-83r3-c79w-f6wc,CVE-2015-7521,2023-11-08T03:58:00.245070Z,2018-11-21T22:23:49Z,HIGH
org.apache.hive:hive-exec,CVE-2016-3083,HIGH,0.8.0,2.0.0,2011-12-12 16:47:54,2016-02-09 18:36:52,"1520 days, 1:48:58",GHSA-gf2v-9hp6-44qg,CVE-2016-3083,2023-11-08T03:58:25.198532Z,2019-03-14T15:40:32Z,HIGH
org.apache.hive:hive-exec,CVE-2015-1772,HIGH,1.0.0,1.1.0,2015-01-29 16:57:55,2015-02-18 17:00:10,"20 days, 0:02:15",GHSA-5gvm-hrw5-h6xf,CVE-2015-1772,2023-11-08T03:57:50.261758Z,2019-03-14T15:40:44Z,HIGH
org.apache.hive:hive-exec,CVE-2018-11777,HIGH,0.8.0,3.1.0,2011-12-12 16:47:54,2018-07-23 16:20:59,"2414 days, 23:33:05",GHSA-rrfq-g5fq-fc9c,CVE-2018-11777,2023-11-08T03:59:47.501652Z,2018-11-21T22:25:04Z,HIGH
org.apache.hive:hive-exec,CVE-2014-0228,LOW,0.8.0,0.13.0,2011-12-12 16:47:54,2014-04-15 14:00:39,"854 days, 21:12:45",GHSA-w4x9-4f5x-8jj8,CVE-2014-0228,2023-11-08T03:57:32.926090Z,2018-11-21T22:23:29Z,LOW
org.apache.hive:hive-exec,CVE-2017-12625,MODERATE,2.1.0,2.2.0,2016-06-16 17:50:11,2017-07-25 10:02:25,"403 days, 16:12:14",GHSA-2g9q-chq2-w8qw,CVE-2017-12625,2023-11-08T03:58:53.610587Z,2019-03-14T15:40:16Z,MODERATE
org.apache.hive:hive-exec,CVE-2018-1315,LOW,2.1.0,2.3.2,2016-06-16 17:50:11,2017-11-09 14:29:23,"510 days, 20:39:12",GHSA-p639-xxv5-j383,CVE-2018-1315,2023-11-08T03:59:52.710629Z,2018-11-21T22:24:08Z,LOW
org.apache.hive:hive,CVE-2018-1284,LOW,0.13.0,2.3.2,2014-04-15 13:59:16,2017-11-09 14:26:37,"1304 days, 0:27:21",GHSA-rxmr-c9jm-7mm8,CVE-2018-1284,2024-03-04T20:16:08.701749Z,2018-11-21T22:24:22Z,LOW
org.apache.hive:hive,CVE-2021-34538,HIGH,0.13.0,2.3.9,2014-04-15 13:59:16,2021-06-01 15:16:49,"2604 days, 1:17:33",GHSA-v3p8-j597-3xg8,CVE-2021-34538,2023-11-08T04:06:08.301454Z,2022-07-17T00:00:45Z,HIGH
org.apache.hive:hive,CVE-2020-1926,MODERATE,0.13.0,2.3.7,2014-04-15 13:59:16,2020-04-07 16:51:53,"2184 days, 2:52:37",GHSA-54g4-5cf6-hjp3,CVE-2020-1926,2023-11-08T04:02:45.499739Z,2022-02-09T00:48:54Z,MODERATE
org.apache.hive:hive,CVE-2015-7521,HIGH,1.0.0,1.2.1,2015-01-29 16:56:29,2015-06-19 02:26:27,"140 days, 9:29:58",GHSA-83r3-c79w-f6wc,CVE-2015-7521,2023-11-08T03:58:00.245070Z,2018-11-21T22:23:49Z,HIGH
org.apache.hive:hive,CVE-2016-3083,HIGH,0.13.0,2.0.0,2014-04-15 13:59:16,2016-02-09 18:28:52,"665 days, 4:29:36",GHSA-gf2v-9hp6-44qg,CVE-2016-3083,2023-11-08T03:58:25.198532Z,2019-03-14T15:40:32Z,HIGH
org.apache.hive:hive,CVE-2018-1315,LOW,2.1.0,2.3.2,2016-06-16 17:41:12,2017-11-09 14:26:37,"510 days, 20:45:25",GHSA-p639-xxv5-j383,CVE-2018-1315,2023-11-08T03:59:52.710629Z,2018-11-21T22:24:08Z,LOW
org.apache.hive:hive,CVE-2017-12625,MODERATE,2.1.0,2.2.0,2016-06-16 17:41:12,2017-07-25 09:57:15,"403 days, 16:16:03",GHSA-2g9q-chq2-w8qw,CVE-2017-12625,2023-11-08T03:58:53.610587Z,2019-03-14T15:40:16Z,MODERATE
org.apache.hive:hive,CVE-2015-1772,HIGH,1.0.0,1.1.0,2015-01-29 16:56:29,2015-02-18 16:49:07,"19 days, 23:52:38",GHSA-5gvm-hrw5-h6xf,CVE-2015-1772,2023-11-08T03:57:50.261758Z,2019-03-14T15:40:44Z,HIGH
org.apache.hive:hive,CVE-2014-0228,LOW,0.13.0,0.13.0,2014-04-15 13:59:16,2014-04-15 13:59:16,0:00:00,GHSA-w4x9-4f5x-8jj8,CVE-2014-0228,2023-11-08T03:57:32.926090Z,2018-11-21T22:23:29Z,LOW
org.apache.hugegraph:hugegraph-api,CVE-2024-27349,HIGH,1.0.0,1.2.0,2023-02-10 00:52:18,2023-12-20 00:45:29,"312 days, 23:53:11",GHSA-6mgp-p75r-vhjm,CVE-2024-27349,2024-05-02T15:13:41.792694Z,2024-04-22T15:30:41Z,HIGH
org.apache.hugegraph:hugegraph-api,CVE-2024-27348,CRITICAL,1.0.0,1.2.0,2023-02-10 00:52:18,2023-12-20 00:45:29,"312 days, 23:53:11",GHSA-29rc-vq7f-x335,CVE-2024-27348,2024-08-02T15:50:41.692053Z,2024-04-22T15:30:41Z,CRITICAL
org.apache.directory.studio:org.apache.directory.studio.ldapbrowser.core,CVE-2015-5349,HIGH,2.0.0.v20150606-M9,2.0.0.v20150606-M9,2015-06-07 00:57:29,2015-06-07 00:57:29,0:00:00,GHSA-p9qj-4rjp-j3w9,CVE-2015-5349,2024-02-16T08:04:26.611507Z,2022-05-13T01:07:08Z,HIGH
org.apache.hive:hive-service,CVE-2018-1284,LOW,0.8.0,2.3.2,2011-12-12 16:48:12,2017-11-09 14:29:51,"2158 days, 21:41:39",GHSA-rxmr-c9jm-7mm8,CVE-2018-1284,2024-03-04T20:16:08.701749Z,2018-11-21T22:24:22Z,LOW
org.apache.hive:hive-service,CVE-2017-12625,MODERATE,2.1.0,2.2.0,2016-06-16 17:53:05,2017-07-25 10:03:11,"403 days, 16:10:06",GHSA-2g9q-chq2-w8qw,CVE-2017-12625,2023-11-08T03:58:53.610587Z,2019-03-14T15:40:16Z,MODERATE
org.apache.hive:hive-service,CVE-2018-1315,LOW,2.1.0,2.3.2,2016-06-16 17:53:05,2017-11-09 14:29:51,"510 days, 20:36:46",GHSA-p639-xxv5-j383,CVE-2018-1315,2023-11-08T03:59:52.710629Z,2018-11-21T22:24:08Z,LOW
org.apache.hive:hive-service,CVE-2016-3083,HIGH,0.8.0,2.0.0,2011-12-12 16:48:12,2016-02-09 18:40:54,"1520 days, 1:52:42",GHSA-gf2v-9hp6-44qg,CVE-2016-3083,2023-11-08T03:58:25.198532Z,2019-03-14T15:40:32Z,HIGH
org.apache.hive:hive-service,CVE-2014-0228,LOW,0.8.0,0.13.0,2011-12-12 16:48:12,2014-04-15 14:00:55,"854 days, 21:12:43",GHSA-w4x9-4f5x-8jj8,CVE-2014-0228,2023-11-08T03:57:32.926090Z,2018-11-21T22:23:29Z,LOW
org.apache.hive:hive-service,CVE-2015-7521,HIGH,1.0.0,1.2.1,2015-01-29 16:58:15,2015-06-19 02:30:02,"140 days, 9:31:47",GHSA-83r3-c79w-f6wc,CVE-2015-7521,2023-11-08T03:58:00.245070Z,2018-11-21T22:23:49Z,HIGH
org.apache.hive:hive-service,CVE-2015-1772,HIGH,1.0.0,1.1.0,2015-01-29 16:58:15,2015-02-18 17:00:58,"20 days, 0:02:43",GHSA-5gvm-hrw5-h6xf,CVE-2015-1772,2023-11-08T03:57:50.261758Z,2019-03-14T15:40:44Z,HIGH
org.apache.commons:commons-text,CVE-2022-42889,CRITICAL,1.5,1.9,2018-10-01 05:52:16,2020-07-21 13:40:47,"659 days, 7:48:31",GHSA-599f-7c49-w659,CVE-2022-42889,2024-02-16T08:09:06.872889Z,2022-10-13T19:00:17Z,CRITICAL
org.apache.ignite:ignite-core,CVE-2016-6805,MODERATE,1.0.0-RC1,1.8.0,2015-02-16 22:42:14,2016-12-05 03:34:04,"657 days, 4:51:50",GHSA-8qfc-cvjp-mgpq,CVE-2016-6805,2023-11-08T03:58:33.589569Z,2018-10-16T20:53:31Z,MODERATE
org.apache.ignite:ignite-core,CVE-2017-7686,HIGH,1.0.0-RC1,2.0.0,2015-02-16 22:42:14,2017-04-30 01:54:21,"803 days, 3:12:07",GHSA-8p83-68cw-943f,CVE-2017-7686,2023-11-08T03:59:26.887267Z,2018-10-16T20:53:20Z,HIGH
