Unnamed: 0,artifact_name,release_version,timestamp,cve_id,cve_severity,clean_release_version,Exists_in_latest_releases
1221,org.opensearch.plugin:opensearch-observability,2.13.0.0,2024-04-02,CVE-2024-39901,MODERATE,2.13.0.0,False
1222,org.opensearch.plugin:opensearch-reports-scheduler,2.13.0.0,2024-04-02,CVE-2024-39900,MODERATE,2.13.0.0,False
1223,org.opensearch.plugin:opensearch-security,2.10.0.0,2023-09-25,CVE-2023-45807,MODERATE,2.10.0.0,False
1224,org.opensearch:opensearch,2.11.0,2023-10-16,UNKNOWN,MODERATE,2.11.0,False
1225,org.ops4j.pax.logging:pax-logging-log4j2,2.0.10,2021-08-26,UNKNOWN,CRITICAL,2.0.10,False
1226,org.ovirt.engine.sdk:ovirt-engine-sdk-java,3.6.10.0,2016-11-09,UNKNOWN,MODERATE,3.6.10.0,True
1227,org.owasp.antisamy:antisamy,1.7.4,2023-10-06,CVE-2024-23635,MODERATE,1.7.4,False
1228,org.owasp.esapi:esapi,2.5.3.0,2023-11-24,UNKNOWN,HIGH,2.5.3.0,False
1229,org.owasp:csrfguard,3.1.0,2015-11-12,CVE-2021-28490,HIGH,3.1.0,False
1230,org.owasp:dependency-check-ant,9.0.5,2023-12-13,CVE-2024-23686,LOW,9.0.5,False
1231,org.owasp:dependency-check-cli,9.0.5,2023-12-13,CVE-2024-23686,LOW,9.0.5,False
1232,org.owasp:dependency-check-maven,9.0.5,2023-12-13,CVE-2024-23686,LOW,9.0.5,False
1233,org.pac4j:pac4j-core,4.0.0-RC3,2020-02-19,CVE-2023-25581,CRITICAL,4.0.0,False
1234,org.pac4j:pac4j-oidc,5.3.0,2022-01-14,CVE-2021-44878,HIGH,5.3.0,False
1235,org.pac4j:pac4j-saml,3.8.1,2019-09-16,CVE-2019-10755,MODERATE,3.8.1,False
1236,org.pf4j:pf4j,3.9.0,2023-01-30,CVE-2023-40828,HIGH,3.9.0,False
1237,org.picketlink:picketlink-common,2.7.0.CR3,2014-12-23,CVE-2014-3530,HIGH,2.7.0,False
1238,org.picketlink:picketlink-tomcat-common,2.7.1.Beta2,2014-10-10,CVE-2015-3158,MODERATE,2.7.1,False
1239,org.postgresql:pgjdbc-aggregate,42.2.4,2018-07-14,CVE-2018-10936,MODERATE,42.2.4,False
1240,org.postgresql:postgresql,42.7.1,2023-12-06,UNKNOWN,CRITICAL,42.7.1,False
1241,org.powernukkit:powernukkit,1.5.2.0-PN,2021-12-01,UNKNOWN,CRITICAL,1.5.2.0,False
1242,org.primefaces:primefaces,7.0,2019-03-18,CVE-2020-10544,MODERATE,7.0,False
1243,org.python:jython,2.7-b4,2015-02-12,CVE-2016-4000,CRITICAL,2.7,False
1244,org.python:jython-standalone,2.7-b4,2015-02-12,CVE-2013-2027,MODERATE,2.7,False
1245,org.quartz-scheduler:quartz,2.3.1,2019-03-25,CVE-2019-13990,CRITICAL,2.3.1,False
1246,org.redisson:redisson,3.21.3,2023-05-17,CVE-2023-42809,CRITICAL,3.21.3,False
1247,org.richfaces:richfaces,5.0.0.Alpha2,2013-12-03,CVE-2014-0086,MODERATE,5.0.0,False
1248,org.richfaces:richfaces-core,4.5.17.Final,2016-06-20,CVE-2018-12532,CRITICAL,4.5.17,True
1249,org.rundeck:rundeck,4.17.2-20231107,2023-11-06,CVE-2023-48222,HIGH,4.17.2,False
1250,org.rundeck:rundeck-core,3.4.3-rc2-20210816,2021-08-16,CVE-2021-39133,HIGH,3.4.3,False
1251,org.sakaiproject:chat-base,12.6,2019-03-01,CVE-2019-16148,MODERATE,12.6,False
1252,org.scala-lang:scala-compiler,2.12.3,2017-07-25,CVE-2017-15288,HIGH,2.12.3,False
1253,org.scala-lang:scala-library,2.13.8,2022-01-10,CVE-2022-36944,CRITICAL,2.13.8,False
1254,org.scala-sbt:io_2.12,1.9.1,2023-06-25,CVE-2023-46122,LOW,1.9.1,False
1255,org.scala-sbt:io_2.13,1.9.1,2023-06-25,CVE-2023-46122,LOW,1.9.1,False
1256,org.scala-sbt:io_3,1.9.1,2023-06-25,CVE-2023-46122,LOW,1.9.1,False
1257,org.scala-sbt:sbt,1.9.6,2023-09-15,CVE-2023-46122,LOW,1.9.6,False
1258,org.simpleframework:simple-xml,2.7,2013-02-18,CVE-2017-1000190,CRITICAL,2.7,False
1259,org.skyscreamer:nevado-jms,1.3.2,2014-09-06,CVE-2023-31826,HIGH,1.3.2,True
1260,org.slf4j:slf4j-ext,1.8.0-beta2,2018-03-21,CVE-2018-8088,CRITICAL,1.8.0,False
1261,org.smartboot.servlet:servlet-core,0.6,2024-01-11,CVE-2021-29425,MODERATE,0.6,False
1262,org.sonarsource.sonarqube:sonar-plugin-api,7.4-alpha2,2018-10-30,CVE-2018-19413,MODERATE,7.4,False
1263,org.sonarsource.sonarqube:sonar-web,7.0-RC1,2018-01-24,CVE-2024-38460,MODERATE,7.0,False
1264,org.sonatype.nexus.ci:nexus-jenkins-plugin,3.17.518.v9cb_3ff833922,2023-09-08,CVE-2023-50767,HIGH,3.17.518,True
1265,org.sonatype.nexus.plugins:nexus-yum-repository-plugin,2.14.13-01,2019-04-19,CVE-2019-5475,HIGH,2.14.13,False
1266,org.sonatype.nexus:nexus-core,3.21.1-01,2020-02-18,CVE-2020-10203,MODERATE,3.21.1,False
1267,org.sonatype.nexus:nexus-extdirect,3.21.1-01,2020-02-18,CVE-2020-10199,HIGH,3.21.1,False
1268,org.sonatype.nexus:nexus-repository,3.33.1-01,2021-08-16,CVE-2021-40143,HIGH,3.33.1,False
1269,org.sonatype.sisu:sisu-guava,0.11.1,2012-01-15,CVE-2018-10237,MODERATE,0.11.1,True
1270,org.soot-oss:soot,4.4.0,2023-01-18,CVE-2023-46442,HIGH,4.4.0,False
1271,org.springblade:blade-core-tool,3.6.0,2023-04-23,CVE-2023-40787,HIGH,3.6.0,False
1272,org.springframework.amqp:spring-amqp,2.3.10,2021-07-19,CVE-2021-22095,MODERATE,2.3.10,False
1273,org.springframework.batch:spring-batch-admin-manager,1.3.1.RELEASE,2015-01-15,CVE-2018-1229,MODERATE,1.3.1,True
1274,org.springframework.batch:spring-batch-core,4.2.2.RELEASE,2020-04-01,CVE-2020-5411,HIGH,4.2.2,False
1275,org.springframework.boot:spring-boot,2.2.10.RELEASE,2020-09-17,CVE-2022-27772,HIGH,2.2.10,False
1276,org.springframework.boot:spring-boot-actuator,3.1.5,2023-10-19,CVE-2023-34055,MODERATE,3.1.5,False
1277,org.springframework.boot:spring-boot-actuator-autoconfigure,3.0.5,2023-03-23,CVE-2023-20873,CRITICAL,3.0.5,False
1278,org.springframework.boot:spring-boot-autoconfigure,3.0.6,2023-04-20,CVE-2023-20883,HIGH,3.0.6,False
1279,org.springframework.boot:spring-boot-loader,3.3.2,2024-07-18,CVE-2024-38807,MODERATE,3.3.2,False
1280,org.springframework.boot:spring-boot-loader-classic,3.3.2,2024-07-18,CVE-2024-38807,MODERATE,3.3.2,False
1281,org.springframework.boot:spring-boot-starter-web,2.6.5,2022-03-24,CVE-2022-22965,CRITICAL,2.6.5,False
1282,org.springframework.boot:spring-boot-starter-webflux,2.6.5,2022-03-24,CVE-2022-22965,CRITICAL,2.6.5,False
1283,org.springframework.cloud:spring-cloud-config-server,2.2.2.RELEASE,2020-03-04,CVE-2020-5410,HIGH,2.2.2,False
1284,org.springframework.cloud:spring-cloud-contract-shade,4.1.0,2023-12-06,CVE-2024-22236,LOW,4.1.0,False
1285,org.springframework.cloud:spring-cloud-function-context,4.1.1,2024-03-27,CVE-2024-22271,HIGH,4.1.1,False
1286,org.springframework.cloud:spring-cloud-function-parent,3.2.5,2022-05-26,CVE-2022-22979,HIGH,3.2.5,False
1287,org.springframework.cloud:spring-cloud-gateway,3.1.0,2021-12-01,CVE-2022-22947,CRITICAL,3.1.0,False
1288,org.springframework.cloud:spring-cloud-netflix,2.2.3.RELEASE,2020-05-28,CVE-2020-5412,MODERATE,2.2.3,False
1289,org.springframework.cloud:spring-cloud-netflix-hystrix-dashboard,2.2.9.RELEASE,2021-07-06,CVE-2021-22053,HIGH,2.2.9,False
1290,org.springframework.cloud:spring-cloud-netflix-zuul,2.2.6.RELEASE,2020-11-09,CVE-2021-22113,MODERATE,2.2.6,False
1291,org.springframework.cloud:spring-cloud-openfeign-core,3.0.4,2021-09-21,CVE-2021-22044,HIGH,3.0.4,False
1292,org.springframework.cloud:spring-cloud-skipper,2.11.3,2024-05-20,BIT-spring-cloud-dataflow-2024-37084,CRITICAL,2.11.3,False
1293,org.springframework.cloud:spring-cloud-task-dependencies,2.2.4.RELEASE,2020-09-24,CVE-2020-5428,MODERATE,2.2.4,False
1294,org.springframework.credhub:spring-credhub-core,1.0.1.RELEASE,2018-03-26,CVE-2018-15795,HIGH,1.0.1,False
1295,org.springframework.data:spring-data-commons,2.0.6.RELEASE,2018-04-04,CVE-2018-1259,HIGH,2.0.6,False
1296,org.springframework.data:spring-data-jpa,2.1.7.RELEASE,2019-05-10,CVE-2019-3802,MODERATE,2.1.7,False
1297,org.springframework.data:spring-data-mongodb,3.4.0,2022-05-13,CVE-2022-22980,CRITICAL,3.4.0,False
1298,org.springframework.data:spring-data-rest-core,3.7.2,2022-07-15,CVE-2022-31679,LOW,3.7.2,False
1299,org.springframework.flex:spring-flex,1.5.2.RELEASE,2011-11-07,CVE-2017-3203,HIGH,1.5.2,True
1300,org.springframework.graphql:spring-graphql,1.2.2,2023-07-18,CVE-2023-34047,LOW,1.2.2,False
1301,org.springframework.hateoas:spring-hateoas,2.1.0,2023-05-11,CVE-2023-34036,MODERATE,2.1.0,False
1302,org.springframework.integration:spring-integration-core,5.3.1.RELEASE,2020-06-10,CVE-2020-5413,CRITICAL,5.3.1,False
1303,org.springframework.integration:spring-integration-ws,5.1.1.RELEASE,2018-11-28,CVE-2019-3772,LOW,5.1.1,False
1304,org.springframework.integration:spring-integration-xml,5.1.1.RELEASE,2018-11-28,CVE-2019-3772,LOW,5.1.1,False
1305,org.springframework.integration:spring-integration-zip,1.0.3.RELEASE,2020-05-26,CVE-2021-22114,MODERATE,1.0.3,False
1306,org.springframework.kafka:spring-kafka,3.0.9,2023-07-17,CVE-2023-34040,HIGH,3.0.9,False
1307,org.springframework.ldap:spring-ldap-core,2.3.1.RELEASE,2017-01-20,CVE-2017-8028,HIGH,2.3.1,False
1308,org.springframework.security.oauth:spring-security-oauth,2.3.5.RELEASE,2019-02-19,CVE-2019-11269,MODERATE,2.3.5,False
1309,org.springframework.security.oauth:spring-security-oauth2,2.5.1.RELEASE,2021-04-09,CVE-2022-22969,MODERATE,2.5.1,False
1310,org.springframework.security:spring-security-bom,5.4.3,2021-02-11,CVE-2021-22112,HIGH,5.4.3,False
1311,org.springframework.security:spring-security-cas,4.2.12.RELEASE,2019-04-02,CVE-2019-11272,HIGH,4.2.12,False
1312,org.springframework.security:spring-security-config,6.1.3,2023-08-21,CVE-2023-34042,MODERATE,6.1.3,False
1313,org.springframework.security:spring-security-core,6.3.1,2024-06-17,CVE-2024-38810,MODERATE,6.3.1,False
1314,org.springframework.security:spring-security-oauth2-authorization-server,1.2.2,2024-02-20,CVE-2024-22258,MODERATE,1.2.2,False
1315,org.springframework.security:spring-security-oauth2-client,5.7.4,2022-10-17,CVE-2022-31690,HIGH,5.7.4,False
1316,org.springframework.security:spring-security-oauth2-jose,5.1.1.RELEASE,2018-10-15,CVE-2018-15801,HIGH,5.1.1,False
1317,org.springframework.security:spring-security-web,5.6.3,2022-04-18,CVE-2022-22978,CRITICAL,5.6.3,False
1318,org.springframework.session:spring-session-core,3.0.0,2022-11-22,CVE-2023-20866,MODERATE,3.0.0,False
1319,org.springframework.social:spring-social-core,1.1.2.RELEASE,2015-05-19,CVE-2015-5258,HIGH,1.1.2,False
1320,org.springframework.vault:spring-vault-core,3.0.1,2023-02-23,CVE-2023-20859,MODERATE,3.0.1,False
1321,org.springframework.webflow:spring-webflow,2.4.5.RELEASE,2017-05-31,CVE-2017-8039,MODERATE,2.4.5,False
1322,org.springframework.ws:spring-ws,3.0.5.RELEASE,2019-01-09,CVE-2019-3773,CRITICAL,3.0.5,False
1323,org.springframework.ws:spring-xml,3.0.5.RELEASE,2019-01-09,CVE-2019-3773,CRITICAL,3.0.5,False
1324,org.springframework:spring,5.3.25,2023-01-11,CVE-2023-20860,CRITICAL,5.3.25,False
1325,org.springframework:spring-beans,5.3.19,2022-04-13,CVE-2022-22970,HIGH,5.3.19,False
1326,org.springframework:spring-context,5.3.18,2022-03-31,CVE-2022-22968,HIGH,5.3.18,False
1327,org.springframework:spring-core,6.1.2,2023-12-14,CVE-2024-22233,HIGH,6.1.2,False
1328,org.springframework:spring-expression,6.0.7,2023-03-20,CVE-2023-20863,HIGH,6.0.7,False
1329,org.springframework:spring-framework-bom,5.2.8.RELEASE,2020-07-21,CVE-2020-5421,MODERATE,5.2.8,False
1330,org.springframework:spring-messaging,5.3.19,2022-04-13,CVE-2022-22971,MODERATE,5.3.19,False
1331,org.springframework:spring-oxm,3.2.3.RELEASE,2013-05-20,CVE-2013-7315,MODERATE,3.2.3,False
1332,org.springframework:spring-web,6.1.11,2024-07-11,CVE-2024-38809,MODERATE,6.1.11,False
1333,org.springframework:spring-webflux,5.3.17,2022-03-17,CVE-2022-22965,CRITICAL,5.3.17,False
1334,org.springframework:spring-webmvc,6.1.12,2024-08-14,CVE-2024-38816,HIGH,6.1.12,True
1335,org.testifyproject.external:external-snakeyaml,1.0.6,2018-08-21,CVE-2022-38749,MODERATE,1.0.6,True
1336,org.testng:testng,7.6.1,2022-06-20,CVE-2022-4065,HIGH,7.6.1,False
1337,org.thymeleaf:thymeleaf-spring5,3.0.12.RELEASE,2020-12-20,CVE-2021-43466,CRITICAL,3.0.12,False
1338,org.togglz:togglz-console,2.9.3,2021-01-11,CVE-2020-28191,HIGH,2.9.3,False
1339,org.torpedoquery:org.torpedoquery,2.5.2,2019-02-15,CVE-2019-11343,CRITICAL,2.5.2,False
1340,org.typelevel:grackle-core_2.13,0.17.2,2023-12-15,CVE-2023-50730,HIGH,0.17.2,False
1341,org.typelevel:grackle-core_3,0.17.2,2023-12-15,CVE-2023-50730,HIGH,0.17.2,False
1342,org.typelevel:grackle-core_native0.4_2.13,0.17.2,2023-12-15,CVE-2023-50730,HIGH,0.17.2,False
1343,org.typelevel:grackle-core_native0.4_3,0.17.2,2023-12-15,CVE-2023-50730,HIGH,0.17.2,False
1344,org.typelevel:grackle-core_sjs1_2.13,0.17.2,2023-12-15,CVE-2023-50730,HIGH,0.17.2,False
1345,org.typelevel:grackle-core_sjs1_3,0.17.2,2023-12-15,CVE-2023-50730,HIGH,0.17.2,False
1346,org.verapdf:core,1.24.1,2023-07-11,CVE-2024-28109,HIGH,1.24.1,False
1347,org.verapdf:core-jakarta,1.24.1,2023-07-11,CVE-2024-28109,HIGH,1.24.1,False
1348,org.vivoweb:vitro-project,1.10.0-beta2,2017-07-27,CVE-2019-6986,HIGH,1.10.0,False
1349,org.webjars.bower:angular,1.8.3,2023-01-03,CVE-2024-21490,HIGH,1.8.3,True
1350,org.webjars.bowergithub.vaadin:vaadin-menu-bar,1.2.0-alpha1,2020-05-25,CVE-2021-33611,MODERATE,1.2.0,False
1351,org.webjars.bowergithub.wycats:handlebars.js,4.7.2,2020-01-13,CVE-2021-23369,CRITICAL,4.7.2,True
1352,org.webjars.npm:angular,1.8.3,2022-06-15,CVE-2024-21490,HIGH,1.8.3,True
1353,org.webjars.npm:bootstrap,5.0.0-beta3,2021-03-25,CVE-2024-6531,MODERATE,5.0.0,False
1354,org.webjars.npm:cookiejar,2.1.3,2021-10-13,CVE-2022-25901,MODERATE,2.1.3,False
1355,org.webjars.npm:dicer,0.3.0,2020-03-21,CVE-2022-24434,HIGH,0.3.0,True
1356,org.webjars.npm:dset,3.1.1,2022-01-20,CVE-2022-25645,MODERATE,3.1.1,True
1357,org.webjars.npm:handlebars,4.7.6,2020-04-04,CVE-2021-23369,CRITICAL,4.7.6,False
1358,org.webjars.npm:http-cache-semantics,4.1.0,2020-04-30,CVE-2022-25881,HIGH,4.1.0,False
1359,org.webjars.npm:jquery,3.4.1,2019-05-02,UNKNOWN,MODERATE,3.4.1,False
1360,org.webjars.npm:jquery-ui,1.13.1,2022-02-08,CVE-2022-31160,MODERATE,1.13.1,False
1361,org.webjars.npm:json,9.0.6,2017-06-08,CVE-2020-7712,HIGH,9.0.6,True
1362,org.webjars.npm:lite-server,2.2.0,2016-05-08,CVE-2022-25940,HIGH,2.2.0,False
1363,org.webjars.npm:swagger-ui,3.23.10,2019-09-16,CVE-2019-17495,CRITICAL,3.23.10,False
1364,org.webjars.npm:thenify,3.3.0,2018-07-06,CVE-2020-7677,CRITICAL,3.3.0,False
1365,org.webjars.npm:vuetify,2.6.9,2022-08-10,CVE-2022-25873,MODERATE,2.6.9,False
1366,org.webjars.npm:xlsx,0.16.9,2020-11-26,CVE-2021-32013,MODERATE,0.16.9,False
1367,org.webjars:bootstrap,5.0.0-beta3,2021-03-24,CVE-2024-6531,MODERATE,5.0.0,False
1368,org.webjars:handlebars,4.7.6,2021-02-05,CVE-2021-23369,CRITICAL,4.7.6,False
1369,org.webjars:swagger-ui,3.23.8,2019-09-07,CVE-2019-17495,CRITICAL,3.23.8,False
1370,org.wildfly.bom:wildfly,27.0.0.Alpha4,2022-08-11,BIT-wildfly-2022-1278,HIGH,27.0.0,False
1371,org.wildfly.core:wildfly-controller,22.0.0.Beta3,2023-09-25,CVE-2023-4061,MODERATE,22.0.0,False
1372,org.wildfly.core:wildfly-core-parent,17.0.0.Beta7,2021-09-13,CVE-2021-3717,HIGH,17.0.0,False
1373,org.wildfly.core:wildfly-host-controller,7.0.0.Alpha5,2018-11-07,CVE-2019-14838,MODERATE,7.0.0,False
1374,org.wildfly.core:wildfly-server,17.0.0.Beta2,2021-07-09,BIT-wildfly-2021-3644,LOW,17.0.0,False
1375,org.wildfly.security:wildfly-elytron,1.20.2.Final,2022-09-13,CVE-2022-3143,HIGH,1.20.2,False
1376,org.wildfly.security:wildfly-elytron-http-oidc,2.2.4.Final,2024-03-14,CVE-2023-6236,HIGH,2.2.4,False
1377,org.wildfly.security:wildfly-elytron-realm-token,2.4.0.CR1,2024-03-22,CVE-2024-1233,HIGH,2.4.0,False
1378,org.wildfly:wildfly-dist,21.0.0.Beta1,2020-09-18,BIT-wildfly-2020-25689,MODERATE,21.0.0,False
1379,org.wildfly:wildfly-domain-http,8.2.1.Final,2015-07-23,CVE-2024-4029,MODERATE,8.2.1,True
1380,org.wildfly:wildfly-metrics,23.0.0.Beta1,2021-02-24,BIT-wildfly-2021-3503,MODERATE,23.0.0,False
1381,org.wildfly:wildfly-parent,23.0.1.Final,2021-04-12,BIT-wildfly-2021-3536,LOW,23.0.1,False
1382,org.wildfly:wildfly-undertow,12.0.0.Beta1,2018-02-15,CVE-2018-1047,MODERATE,12.0.0,False
1383,org.wiremock:wiremock,3.0.2,2023-09-05,CVE-2023-41329,LOW,3.0.2,False
1384,org.wiremock:wiremock-standalone,3.0.2,2023-09-05,CVE-2023-41329,LOW,3.0.2,False
1385,org.wiremock:wiremock-webhooks-extension,3.0.2,2023-09-05,CVE-2023-41327,MODERATE,3.0.2,False
1386,org.wso2.am:am-parent,3.0.0-m35,2019-09-13,CVE-2020-13226,CRITICAL,3.0.0,False
1387,org.wso2.carbon.analytics-common:org.wso2.carbon.event.input.adapter.core,5.2.19,2019-12-09,CVE-2023-6836,MODERATE,5.2.19,False
1388,org.wso2.carbon.apimgt:forum,9.0.78,2021-03-24,CVE-2023-6835,MODERATE,9.0.78,False
1389,org.wso2.carbon.commons:org.wso2.carbon.ntask.core,4.7.22,2019-12-13,CVE-2023-6836,MODERATE,4.7.22,False
1390,org.wso2.carbon.event-processing:org.wso2.carbon.event.processor.core,2.2.6,2019-10-20,CVE-2023-6836,MODERATE,2.2.6,False
1391,org.wso2.carbon.governance:org.wso2.carbon.governance.common,4.8.10,2019-10-24,CVE-2023-6836,MODERATE,4.8.10,False
1392,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.application.authentication.framework,5.20.253,2021-11-10,CVE-2023-6837,HIGH,5.20.253,False
1393,org.wso2.carbon.registry:carbon-registry,4.8.11,2022-10-25,CVE-2022-4520,MODERATE,4.8.11,False
1394,org.wso2.carbon.registry:org.wso2.carbon.registry.extensions,4.7.28,2019-12-13,CVE-2023-6836,MODERATE,4.7.28,False
1395,org.wso2.identity.apps:authentication-portal,1.6.179,2023-01-15,CVE-2023-6837,HIGH,1.6.179,False
1396,org.wso2.transport.http:org.wso2.transport.http.netty,6.2.30,2019-10-21,CVE-2019-10797,MODERATE,6.2.30,False
1397,org.xbib.elasticsearch:log4j,6.3.2.1,2019-02-25,CVE-2021-44228,CRITICAL,6.3.2.1,True
1398,org.xerial.snappy:snappy-java,1.1.10.3,2023-07-21,CVE-2023-43642,HIGH,1.1.10.3,False
1399,org.xerial:sqlite-jdbc,3.41.2.1,2023-03-24,CVE-2023-32697,HIGH,3.41.2.1,False
1400,org.xmlunit:xmlunit-core,2.9.1,2023-01-10,CVE-2024-31573,LOW,2.9.1,False
1401,org.xwiki.commons:xwiki-commons,12.10.2,2020-12-28,CVE-2021-3137,MODERATE,12.10.2,False
1402,org.xwiki.commons:xwiki-commons-core,12.10.2,2020-12-28,CVE-2021-32621,HIGH,12.10.2,False
1403,org.xwiki.commons:xwiki-commons-velocity,15.8-rc-1,2023-09-18,CVE-2024-31996,CRITICAL,15.8,False
1404,org.xwiki.commons:xwiki-commons-xml,15.1-rc-1,2023-02-20,CVE-2023-36471,CRITICAL,15.1,False
1405,org.xwiki.rendering:xwiki-rendering-macro-footnotes,15.0-rc-1,2023-01-23,CVE-2023-37912,HIGH,15.0,False
1406,org.xwiki.rendering:xwiki-rendering-syntax-annotatedhtml5,14.5,2022-06-27,CVE-2023-32070,CRITICAL,14.5,False
1407,org.xwiki.rendering:xwiki-rendering-syntax-annotatedxhtml,14.5,2022-06-27,CVE-2023-32070,CRITICAL,14.5,False
1408,org.xwiki.rendering:xwiki-rendering-syntax-html,14.5,2022-06-27,CVE-2023-32070,CRITICAL,14.5,False
1409,org.xwiki.rendering:xwiki-rendering-syntax-html5,14.5,2022-06-27,CVE-2023-32070,CRITICAL,14.5,False
1410,org.xwiki.rendering:xwiki-rendering-syntax-xhtml,14.5,2022-06-27,CVE-2023-32070,CRITICAL,14.5,False
1411,org.xwiki.rendering:xwiki-rendering-xml,14.10.3,2023-01-10,CVE-2023-32070,CRITICAL,14.10.3,False
1412,org.yamcs:yamcs,5.8.6,2023-09-17,CVE-2023-45277,HIGH,5.8.6,False
1413,org.yaml:snakeyaml,1.33,2022-09-25,CVE-2022-1471,HIGH,1.33,False
1414,org.zaproxy:zap,2.11.1,2021-12-11,CVE-2022-27820,MODERATE,2.11.1,False
1415,org.zenframework.z8.dependencies.commons:log4j-1.2.17,2.0,2018-02-14,CVE-2022-23302,HIGH,2.0,True
1416,org.zeroturnaround:zt-zip,1.12,2017-08-01,CVE-2018-1002201,MODERATE,1.12,False
1417,org.zkoss.zk:zk,9.6.0.1,2021-08-29,CVE-2022-36537,HIGH,9.6.0.1,False
1418,pl.allegro.tech.hermes:hermes-management,2.2.8,2022-12-27,UNKNOWN,CRITICAL,2.2.8,False
1419,pl.droidsonroids.yaml:snakeyaml,1.18.2,2016-11-21,CVE-2022-38749,MODERATE,1.18.2,False
1420,postgresql:pljava-public,1.0.0b4,2005-08-01,CVE-2016-0767,MODERATE,1.0.0,True
1421,ro.pippo:pippo-core,1.11.0,2018-10-04,CVE-2018-18240,CRITICAL,1.11.0,False
1422,ro.pippo:pippo-fastjson,1.11.0,2018-10-04,CVE-2017-18349,CRITICAL,1.11.0,False
1423,ro.pippo:pippo-jaxb,1.12.0,2018-12-11,CVE-2019-5442,HIGH,1.12.0,False
1424,ro.pippo:pippo-session,1.11.0,2018-10-04,CVE-2018-18240,CRITICAL,1.11.0,False
1425,ru.yandex.clickhouse:clickhouse-jdbc-bridge,2.0.6,2021-09-30,UNKNOWN,HIGH,2.0.6,False
1426,soap:soap,2.3.1,2005-08-01,CVE-2022-45378,CRITICAL,2.3.1,False
1427,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,1.4.3,2021-08-02,CVE-2021-40831,MODERATE,1.4.3,False
1428,software.amazon.cryptography:aws-database-encryption-sdk-dynamodb,3.1.0,2023-09-11,UNKNOWN,LOW,3.1.0,False
1429,software.amazon.ion:ion-java,1.5.1,2019-09-25,CVE-2024-21634,HIGH,1.5.1,True
1430,struts:struts,1.2.9,2006-03-22,CVE-2012-1007,MODERATE,1.2.9,True
1431,tech.powerjob:powerjob,4.3.2,2023-03-19,CVE-2023-29926,CRITICAL,4.3.2,False
1432,tech.powerjob:powerjob-common,4.3.3,2023-06-11,CVE-2023-37754,CRITICAL,4.3.3,False
1433,top.tangyh.basic:lamp-core,3.7.0,2022-06-15,CVE-2023-31579,HIGH,3.7.0,False
1434,top.tangyh.basic:lamp-util,3.7.0,2022-06-15,CVE-2023-31579,HIGH,3.7.0,False
1435,uk.co.nichesolutions.logging.log4j:log4j-core,2.6.3-CUSTOM,2017-04-05,CVE-2021-44228,CRITICAL,2.6.3,True
1436,us.codecraft:webmagic-core,0.9.0,2023-06-21,CVE-2023-39015,CRITICAL,0.9.0,False
1437,us.springett:alpine,1.10.3,2022-01-14,CVE-2022-23554,MODERATE,1.10.3,False
1438,xalan:xalan,2.7.2,2014-07-24,CVE-2022-34169,HIGH,2.7.2,False
1439,xerces:xercesImpl,2.12.1,2021-01-04,CVE-2022-23437,MODERATE,2.12.1,False
