artifact,scm_url,github_url,github_api_url,github_owner,github_repo,invalidGithubUrl,nonGithubLinkFound,scmLinkNotFound,pomNotFound,invalidArtifactFormat
com.alibaba.lindorm:lindorm-search-ltr,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.adobe:adobe,https://git.corp.adobe.com/Granite/adobe/tree/master/parent,,,,,,True,,,
com.anrisoftware.fractions:fractions-integer,https://anrisoftware.com/projects/projects/fractions-integer/repository,,,,,,True,,,
com.aliyun.abfs:aliyun-sdk-abfs,scm:git:ssh://git@gitlab.alibaba-inc.com:ups_dev/aliyun-sdk-abfs.git,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-httpd-phpmyadmin,https://anrisoftware.com/projects/projects/sscontrol-core-project/repository,,,,,,True,,,
com.aizuda:snail-job,https://gitee.com/aizuda/snail-job,,,,,,True,,,
com.anaptecs.jeaf.generator.sample:jeaf-generator-sample-project,https://bitbucket.org/anaptecs/jeaf-generator-samples,,,,,,True,,,
com.akiban:akiban-persistit,https://code.launchpad.net/akiban-persistit,,,,,,True,,,
com.adobe.creativesdk:typekit,http://git.corp.adobe.com/some-repo/tree/master,,,,,,True,,,
com.aimconsulting:service-automation-archetype,git@bitbucket.org:aimconsulting/service-automation-archetype.git,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-firewall,https://anrisoftware.com/projects/projects/sscontrol-core-project/repository,,,,,,True,,,
com.aiwiown.face:face-java-sdk,git@gitee.com:dbin0123/face-java-sdk.git,,,,,,True,,,
com.anaptecs.jeaf.workload:jeaf-workload-api-project,https://bitbucket.org/anaptecs/jeaf-workload-api.git,,,,,,True,,,
com.android.tools.analytics-library:publisher,https://android.googlesource.com/platform/tools/base,,,,,,True,,,
com.anasoft.os:m2st-parent,http://m2-site-tools.googlecode.com/svn/trunk/,,,,,,True,,,
com.adobe.granite:com.adobe.granite.offloading.core,https://git.corp.adobe.com/Granite/granite/tree/master/bundles/offloading,,,,,,True,,,
com.adobe.cq.social:cq-social-reporting-management,https://git.corp.adobe.com/CQ/social-reporting/tree/master/content,,,,,,True,,,
com.android.tools.build:gradle,https://android.googlesource.com/platform/tools/base,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-database-mysql,https://anrisoftware.com/projects/projects/sscontrol-core-project/repository,,,,,,True,,,
com.alibaba.dauth:sdk-client,git@gitlab.alibaba-inc.com:dauth/dauth-sdk-outer.git,,,,,,True,,,
com.adobe.granite:com.adobe.granite.gibson,https://git.corp.adobe.com/Granite/granite/tree/master/bundles/parser/gibson,,,,,,True,,,
com.alterioncorp:parent-pom,https://alexlitovsky1@bitbucket.org/alexlitovsky1/parent-pom.git,,,,,,True,,,
com.alibaba.lindorm:lindorm-search-analysis-extras,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.aizuda:mybatis-encrypt,http://aizuda.com/,,,,,,True,,,
com.anrisoftware.globalpom:globalpomutils-initfileparser,${globalpom.custom.scm.url},,,,,,True,,,
com.aizuda:snail-job-mariadb-datasource,https://gitee.com/aizuda/snail-job/snail-job-datasource/snail-job-mariadb-datasource,,,,,,True,,,
com.alibaba.hbase:alihbase,https://gitbox.apache.org/repos/asf?p=hbase.git,,,,,,True,,,
com.aliyun.lindorm:calcite-core,http://gitlab.alibaba-inc.com/tsdb/tsql-calcite,,,,,,True,,,
com.anrisoftware.gsanalysis:gsanalysis-parent,https://anrisoftware.com/projects/projects/gsanalysis-parent/repository,,,,,,True,,,
com.aliyun.schedulerx:schedulerx2-common,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.anrisoftware.gsanalysis:gsanalysis-measurements-import,https://anrisoftware.com/projects/projects/gsanalysis-measurements-import/repository,,,,,,True,,,
com.aiwiown.face:face-java-sdk-config-spring-boot-starter,git@gitee.com:dbin0123/face-java-sdk-config-spring-boot-starter.git,,,,,,True,,,
com.aizuda:snail-job-server,https://gitee.com/aizuda/snail-job/snail-job-server,,,,,,True,,,
com.aizuda:snail-job-common,https://gitee.com/aizuda/snail-job/snail-job-common,,,,,,True,,,
com.android.tools.lint:lint-api,https://android.googlesource.com/platform/tools/base,,,,,,True,,,
com.adobe.cq.social:cq-social-review,https://git.corp.adobe.com/CQ/social-review/tree/master/bundles/cq-social-review,,,,,,True,,,
com.alibaba.lindorm:lindorm-search-dataimporthandler,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.aigens:aigens-sdk-wechatpay,https://gitlab.com/aigens/aigens-sdk/-/tree/main/android,,,,,,True,,,
com.adobe.cq.social:cq-social-moderation,https://git.corp.adobe.com/CQ/social-moderation/tree/master/bundles/cq-social-moderation,,,,,,True,,,
com.alanapi.mvp:alanapi-mvp,http://www.alanapi.com,,,,,,True,,,
com.adobe.granite:com.adobe.granite.jmx,https://fit.corp.adobe.com/Granite/granite/tree/master/bundles/jmx,,,,,,True,,,
com.alemira:alemira-proctor,https://gitlab.com/doubletapp/android/examusvideolib,,,,,,True,,,
com.aliyun.mns:java-messaging-lib,git@gitlab.alibaba-inc.com:messaging/mns_java_sdk_jms.git,,,,,,True,,,
com.aliyun.schedulerx:schedulerx2-plugin-dataworks,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.android.tools.build:gradle-api,https://android.googlesource.com/platform/tools/base,,,,,,True,,,
com.adobe.granite:com.adobe.granite.security.user,https://git.corp.adobe.com/Granite/com.adobe.granite.security.user/tree/master/,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-remoteaccess,https://anrisoftware.com/projects/projects/sscontrol-core-project/repository,,,,,,True,,,
com.adobe.cq.social:cq-social-storage,https://git.corp.adobe.com/CQ/social-storage/tree/master/bundles/cq-social-storage,,,,,,True,,,
com.anaptecs.jeaf.persistence:jeaf-persistence-hibernate5-project,https://bitbucket.org/anaptecs/jeaf-persistence-hibernate5.git,,,,,,True,,,
com.aliyun.schedulerx:schedulerx-parent,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.alipay.mybuffer:mybuffer,https://code.alipay.com/antchain/mybuffer,,,,,,True,,,
com.adobe.creativesdk.labs:magicpath,http://git.corp.adobe.com/some-repo/tree/master,,,,,,True,,,
com.antdigital.livenessverify:baseverify,https://antdigital.com/docs/11/2639946,,,,,,True,,,
com.almworks.integers:generator-maven-plugin,https://bitbucket.org/almworks/integers-generator.git,,,,,,True,,,
com.anaptecs.jeaf.json:jeaf-json-api-project,https://bitbucket.org/anaptecs/jeaf-json-api.git,,,,,,True,,,
com.anrisoftware.resources:resources-texts-tests,${project.custom.scm.url},,,,,,True,,,
com.adobe.qe:toughday2,https://git.corp.adobe.com/QE/toughday2/tree/master/toughday,,,,,,True,,,
com.anrisoftware.globalpom:globalpom-parent,${globalpom.custom.scm.url},,,,,,True,,,
com.adobe.blazeds:blazeds-common,http://opensource.adobe.com/svn/opensource/blazeds/tags/3.2.0/,,,,,,True,,,
com.alibaba.lindorm:lindorm-search-client,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.alibaba.edas:maven-parent,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.android.tools.lint.checks:lint_checks,https://android.googlesource.com/,,,,,,True,,,
com.adobe.cq.social:cq-social-scoring,https://git.corp.adobe.com/CQ/social-scoring/tree/master/bundles/cq-social-scoring,,,,,,True,,,
com.adobe.granite:com.adobe.granite.replication.core,https://git.corp.adobe.com/Granite/com.adobe.granite.replication.core/tree/master/,,,,,,True,,,
com.alibaba.android.workbench:easymnn,http://www.mnn.zone/,,,,,,True,,,
com.alibaba.schedulerx:schedulerx-parent,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.adobe.granite.archetypes:sample-project-archetype,https://git.corp.adobe.com/Granite/sample-project-archetype/tree/master/,,,,,,True,,,
com.adobe.cq.social:cq-social-calendar,https://git.corp.adobe.com/CQ/social-calendar/tree/master,,,,,,True,,,
com.alibaba.lindorm:lucene-analyzers-smartcn,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.anrisoftware.propertiesutils:propertiesutils-contextproperties,${project.custom.scm.url},,,,,,True,,,
com.android.tools.lint:lint-tests,https://android.googlesource.com/platform/tools/base,,,,,,True,,,
com.adobe.granite.sling:org.apache.sling.jcr.resource,https://git.corp.adobe.com/Granite/sling-fork--jcr-resource/tree/master,,,,,,True,,,
com.android.databinding:baseLibrary,https://android.googlesource.com/platform/tools/base,,,,,,True,,,
com.alibaba.lindorm:lindorm-search-analytics,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.alibaba.dingtalk:realm-extension-interface,https://www.dingtalk.com,,,,,,True,,,
com.adobe.granite:com.adobe.granite.tagsoup,http://svn.day.com/repos/granite/tags/com.adobe.granite.tagsoup-1.2.1,,,,,,True,,,
com.almworks.sqlite4java:sqlite4java-win32-x86,http://sqlite4java.googlecode.com/svn/trunk/,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-security-spamassassin,https://anrisoftware.com/projects/projects/sscontrol-core-project/repository,,,,,,True,,,
com.adobe.creativesdk.android.shared.common:common-ui,http://git.corp.adobe.com/some-repo/tree/master,,,,,,True,,,
com.anrisoftware.globalpom:globalpomutils-reflection,${globalpom.custom.scm.url},,,,,,True,,,
com.anaptecs.jeaf.owalibs:org.apache.commons.logging,https://subversion.anaptecs.de/svn/JEAF/oawlibs,,,,,,True,,,
com.adobe.granite:com.adobe.granite.startup,http://svn.day.com/repos/granite/tags/com.adobe.granite.startup-0.6.2,,,,,,True,,,
com.adouteam:simple-tiny-program,http://www.adouteam.com/simple-tiny-program.html,,,,,,True,,,
com.aizuda:dict-trans,http://aizuda.com/,,,,,,True,,,
com.adobe.creativesdk.foundation:applibrary,http://git.corp.adobe.com/some-repo/tree/master,,,,,,True,,,
com.alibaba.lindorm:lucene-parent,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.alibaba.lindorm:lucene-highlighter,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.adobe.cq.testing:cq-it-framework,https://git.corp.adobe.com/CQ5/cq5/tree/master/testing/cq-it-framework,,,,,,True,,,
com.adobe.solr.plugin:lemmatizerSolrPlugin,http://git.corp.adobe.com/some-repo/tree/master,,,,,,True,,,
com.almworks.sqlite4java:libsqlite4java-android-armv7,http://sqlite4java.googlecode.com/svn/trunk/,,,,,,True,,,
com.adobe.granite:com.adobe.granite.resourceresolverhelper,http://svn.day.com/repos/granite/tags/com.adobe.granite.resourceresolverhelper-1.0.0,,,,,,True,,,
com.aliyun.schedulerx:schedulerx-plugin-trace-opentelemetry,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.alibaba.lindorm:lucene-analyzers-nori,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.aliyun.hbase.test:alihbase,https://gitbox.apache.org/repos/asf?p=hbase.git,,,,,,True,,,
com.akeshmiri:cats.zapi,scm:git:https://gitlab.com/catools/cats.zapi.git,,,,,,True,,,
com.anrisoftware.globalpom:globalpomutils-core,${globalpom.custom.scm.url},,,,,,True,,,
com.adobe.granite:day-commons-ldapclient,https://git.corp.adobe.com/Granite/day-commons-ldapclient,,,,,,True,,,
com.adobe.granite:parent,https://git.corp.adobe.com/Granite/parent-pom/tree/master,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-cli-install,https://anrisoftware.com/projects/projects/sscontrol-cli2/repository,,,,,,True,,,
com.agical.rmock:rmock-maven-plugin,http://rmock.cvs.sourceforge.net/rmock,,,,,,True,,,
com.adobe.granite:com.adobe.granite.socialgraph,https://git.corp.adobe.com/Granite/granite/tree/master/bundles/socialgraph/core,,,,,,True,,,
com.anaptecs.jeaf.security:jeaf-security-api-project,https://bitbucket.org/anaptecs/jeaf-security-api.git,,,,,,True,,,
com.allen-sauer.gwt.log:gwt-log,http://gwt-log.googlecode.com/svn/,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-security-fail2ban,https://anrisoftware.com/projects/projects/sscontrol-core-project/repository,,,,,,True,,,
com.alikeaudience.sdk:android-sdk,http://www.alikeaudience.com,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-testutils,https://anrisoftware.com/projects/projects/sscontrol-core-project/repository,,,,,,True,,,
com.advancedpwr:loft,https://gitlab.com/advanced-power-opensource/loft,,,,,,True,,,
com.ape9527:ape-core,https://gitee.com/admin_yys/ape-core/tree/master/,,,,,,True,,,
com.aeontronix.genesis:genesis-templating,scm:git:git@gitlab.com:aeontronix/oss/genesis-templating.git,,,,,,True,,,
com.android.tools.build:transform-api,https://android.googlesource.com/platform/tools/base,,,,,,True,,,
com.aeontronix.vfs:aeon-vfs,https://gitlab.com/aeontronix/oss/aeon-vfs,,,,,,True,,,
com.anrisoftware.globalpom:globalpomutils-projects,https://anrisoftware.com/projects/projects/globalpomutils-core/repository,,,,,,True,,,
com.anrisoftware.simplerest:simplerest-owncloud-ocs,https://anrisoftware.com/gitprivate/simplerest.git/,,,,,,True,,,
com.alanapi.flow:alanapi-flowlayout,http://www.alanapi.com,,,,,,True,,,
com.anrisoftware.globalpom:globalpomutils-exec,${globalpom.custom.scm.url},,,,,,True,,,
com.alanapi.fab.animation:alanapi-fabanimation,http://www.alanapi.com,,,,,,True,,,
com.aliyun.be:aliyun-sdk-be-flink-connector,scm:git:ssh://git@gitlab.alibaba-inc.com:openrec/aime-cloud-sdk.git,,,,,,True,,,
com.anaptecs.jeaf.owalibs:org.eclipse.core.jobs,https://subversion.anaptecs.de/svn/JEAF/oawlibs,,,,,,True,,,
com.ape9527:ape-js-obfuscator-maven-plugin,https://gitee.com/admin_yys/ape-js-obfuscator-maven-plugin/tree/master,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-security-clamav,https://anrisoftware.com/projects/projects/sscontrol-core-project/repository,,,,,,True,,,
com.aibank.wealth:bga-qrcode-zbar,www.aibank.com,,,,,,True,,,
com.allen-sauer.gwt.voices:gwt-voices,http://gwt-voices.googlecode.com/svn/,,,,,,True,,,
com.alibaba.lindorm:lindorm-search-gcs-repository,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
com.adobe.cq:cq-dms-tagmanager,https://git.corp.adobe.com/CQ5/cq5/tree/master/content/jcr_root/libs/cq/tagmanager/src/impl,,,,,,True,,,
com.anrisoftware.anlopencl:anlopencl-jme3-izpack-fat,https://project.anrisoftware.com/projects/anl-opencl/repository,,,,,,True,,,
com.anrisoftware.gsanalysis:gsanalysis-analysis,https://anrisoftware.com/projects/projects/gsanalysis/repository,,,,,,True,,,
com.adouteam:simple-wechat,http://www.adouteam.com/simple-wechat.html,,,,,,True,,,
com.adobe.solr.plugin:LangDetectSolrRequestHandlerPlugin,https://git.corp.adobe.com/tat/LangDetectSolrRequestHandlerPlugin,,,,,,True,,,
com.anaptecs.jeaf.x-fun:jeaf-x-fun-samples,https://bitbucket.org/anaptecs/jeaf-x-fun-samples,,,,,,True,,,
com.adobe.granite:com.adobe.granite.taskmanagement.core,https://git.corp.adobe.com/Granite/granite/tree/master/bundles/taskmanagement/core,,,,,,True,,,
com.adobe.cq.social:cq-social-commons,https://git.corp.adobe.com/CQ/social-commons/tree/master/bundles/social-commons,,,,,,True,,,
com.aeontronix.kryptotek:kryptotek-rest,https://gitlab.com/aeontronix/oss/kryptotek-rest,,,,,,True,,,
com.aerisweather:aeris-maps-lib,https://www.aerisweather.com,,,,,,True,,,
com.adobe.cq.screens:parent,scm:git:git@git.corp.adobe.com:cq/screens-parent.git,,,,,,True,,,
com.anaptecs.jeaf.owalibs:org.eclipse.uml2.uml,https://subversion.anaptecs.de/svn/JEAF/oawlibs,,,,,,True,,,
com.adobe.granite:com.adobe.granite.taskmanagement.api,https://git.corp.adobe.com/Granite/granite/tree/master/bundles/taskmanagement/api,,,,,,True,,,
com.antdigital.livenessverify:facelanguage,https://antdigital.com/docs/11/2639946,,,,,,True,,,
com.adobe.creativesdk:image,http://git.corp.adobe.com/some-repo/tree/master,,,,,,True,,,
com.aliyun.igraph:aliyun-sdk-igraph-beta,scm:git:ssh://git@gitlab.alibaba-inc.com:ups_dev/aliyun-sdk-igraph.git,,,,,,True,,,
com.adobe.aem:aem-api,http://git.corp.adobe.com/some-repo/tree/master,,,,,,True,,,
com.aeontronix.aeon-commons:aeon-commons-parent,https://gitlab.com/aeontronix/oss/aeon-commons,,,,,,True,,,
com.aizuda:snail-job-server-job-task,https://gitee.com/aizuda/snail-job/snail-job-server/snail-job-server-job-task,,,,,,True,,,
com.anaptecs.jeaf.x-fun:jeaf-x-fun-impl-project,https://bitbucket.org/anaptecs/jeaf-x-fun-impl,,,,,,True,,,
com.adobe.granite.tools:com.adobe.granite.tools.fileinstallertool,http://git.corp.adobe.com/some-repo/tree/master,,,,,,True,,,
com.aliyun.schedulerx:schedulerx2-api,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.anrisoftware.globalpom:globalpom-groovy,${globalpom.custom.scm.url},,,,,,True,,,
com.anothercaffeinatedday:acd-checks,https://gitlab.com/another15y/acd-checks,,,,,,True,,,
com.aliyun.phoenix:ali-phoenix,https://gitlab.alibaba-inc.com:adbhbase/ali-phoenix.git,,,,,,True,,,
com.aliyun.schedulerx:schedulerx-plugin-trace-eagleeye,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.adobe.reef.commons:com.adobe.reef.commons.osgi.wrapper.httpcomponents,https://git.corp.adobe.com/Reef/commons/tree/master/osgi/wrapper/httpcomponents,,,,,,True,,,
com.anaptecs.jeaf.owalibs:org.eclipse.osgi,https://subversion.anaptecs.de/svn/JEAF/oawlibs,,,,,,True,,,
com.adobe.granite:com.adobe.granite.test.tooling,https://git.corp.adobe.com/Granite/com.adobe.granite.test.tooling/tree/master/,,,,,,True,,,
com.android.databinding:compilerCommon,https://android.googlesource.com/platform/tools/base,,,,,,True,,,
com.anaptecs.jeaf.fast-lane:jeaf-fast-lane-samples,https://bitbucket.org/anaptecs/jeaf-fast-lane-samples.git,,,,,,True,,,
com.adobe.cq.dam:cq-delivery-api,https://git.corp.adobe.com/CQ/dam-delivery/tree/master/bundles/api,,,,,,True,,,
com.algorithmia:plugin-sdk_2.12,https://gitlab-ci-token@gitlab.com/algorithmia-eng/plugin-sdk,,,,,,True,,,
com.adobe.creativesdk.aviary.common:common-ui,http://git.corp.adobe.com/some-repo/tree/master,,,,,,True,,,
com.aliyun:aliyun-sdk-mqs,http://http://www.aliyun.com,,,,,,True,,,
com.alibaba.edas:edas-container-sdk,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.alexbarter:url-query-models,https://gitlab.com/percivalalb/url-query-models/,,,,,,True,,,
com.adobe.scc:scc-core,https://git.corp.adobe.com/Tartan/sharedcloud-connector/tree/master/bundles/core,,,,,,True,,,
com.amazon.android:aps-admob-adapter,ssh://git.amazon.com/pkg/APSServerlessAndroidAdMobAdapter,,,,,,True,,,
com.aizuda:snail-job-server-starter,https://gitee.com/aizuda/snail-job/snail-job-server/snail-job-server-starter,,,,,,True,,,
com.anrisoftware.globalpom:anlopencl-jme3-izpack-fat,https://project.anrisoftware.com/projects/anl-opencl/repository,,,,,,True,,,
com.anaptecs.jeaf.owalibs:org.eclipse.jdt.core,https://subversion.anaptecs.de/svn/JEAF/oawlibs,,,,,,True,,,
com.aliyun.schedulerx:schedulerx2-plugin-elasticjob,http://svn.apache.org/viewvc/maven,,,,,,True,,,
com.anaptecs.jeaf:jeaf-maven-plugin-project,https://subversion.anaptecs.de/svn/JEAF/JEAF-Maven-Plugin/tags/jeaf-maven-plugin-project-1.4.9,,,,,,True,,,
com.adobe.cq.social:cq-social-ugc-search-collections,https://git.corp.adobe.com/CQ/social-ugc/tree/master/bundles/cq-social-ugc-search-collections,,,,,,True,,,
com.aoxueqi:axq-commons,https://gitee.com/aoxueqiit/axq-java-commons,,,,,,True,,,
com.anaptecs.jeaf.workload:jeaf-workload-proxy-project,https://bitbucket.org/anaptecs/jeaf-workload-proxy.git,,,,,,True,,,
com.anrisoftware.sscontrol:sscontrol-httpd-thin,https://anrisoftware.com/projects/projects/sscontrol-core-project/repository,,,,,,True,,,
com.anrisoftware.prefdialog:prefdialog-parent,https://anrisoftware.com/projects/projects/prefdialog-parent/repository,,,,,,True,,,
