patched_release_id,full_name,cve_id,severity,cve_patched,cve_publish_date,patched_version_date,issues_new_acc,issues_closed_acc,issue_comments_acc,code_change_lines_add_acc,code_change_lines_remove_acc,code_change_lines_sum_acc,change_requests_acc,change_requests_accepted_acc,change_requests_reviews_acc,bus_factor_acc,inactive_contributors_acc,activity_acc,new_contributors_acc,attention_acc,stars_acc,technical_fork_acc,participants_acc,openrank_acc,cve
org.mapfish.print:print-standalone:2.1.5,mapfish/mapfish-print,CVE-2020-15232,CRITICAL,False,2020-07-07T16:32:45Z,2019-07-23,320.0,190.0,2350.0,542331.0,445126.0,97205.0,2838.0,2416.0,568.0,326.0,3380.0,2833.909999999999,55.0,673.0,129.0,272.0,810.0,317.79999999999995,1
org.owasp:dependency-check-maven:9.0.6,jeremylong/DependencyCheck,CVE-2024-23686,MODERATE,True,2024-01-20T00:30:27Z,2023-12-15,3843.0,3479.0,15295.0,624587.0,300452.0,324135.0,2042.0,1770.0,853.0,3999.0,11740.0,10045.44,278.0,8547.0,5690.0,1428.0,5845.0,2368.7299999999996,1
org.owasp:dependency-check-cli:9.0.6,jeremylong/DependencyCheck,CVE-2024-23686,MODERATE,True,2024-01-20T00:30:27Z,2023-12-15,3843.0,3479.0,15295.0,624587.0,300452.0,324135.0,2042.0,1770.0,853.0,3999.0,11740.0,10045.44,278.0,8547.0,5690.0,1428.0,5845.0,2368.7299999999996,1
org.owasp:dependency-check-ant:9.0.6,jeremylong/DependencyCheck,CVE-2024-23686,MODERATE,True,2024-01-20T00:30:27Z,2023-12-15,3843.0,3479.0,15295.0,624587.0,300452.0,324135.0,2042.0,1770.0,853.0,3999.0,11740.0,10045.44,278.0,8547.0,5690.0,1428.0,5845.0,2368.7299999999996,1
org.eclipse.edc:connector-core:0.6.3,eclipse-edc/Connector,CVE-2024-4536,MODERATE,True,2024-05-07T15:30:36Z,2024-05-06,1580.0,1539.0,6124.0,1434208.0,1018962.0,415246.0,2015.0,1754.0,5320.0,235.0,691.0,3333.8700000000017,69.0,752.0,271.0,234.0,876.0,707.1600000000001,1
io.micronaut:micronaut-http-client:1.3.0.M1,micronaut-projects/micronaut-core,CVE-2020-7611,CRITICAL,True,2020-03-30T20:54:55Z,2019-11-21,1389.0,1153.0,4609.0,352954.0,123501.0,229453.0,814.0,620.0,504.0,535.0,632.0,2987.369999999999,160.0,4195.0,3113.0,541.0,1322.0,903.64,1
io.micronaut:micronaut-http-server-tck:3.8.3,micronaut-projects/micronaut-core,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,2023-01-28,3369.0,2626.0,15585.0,1913704.0,1048307.0,865397.0,4645.0,3669.0,2572.0,1476.0,9337.0,9564.330000000002,345.0,8416.0,6030.0,1193.0,4042.0,2348.16,1
io.micronaut:micronaut-http-server:3.8.3,micronaut-projects/micronaut-core,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,2023-01-28,3369.0,2626.0,15585.0,1913704.0,1048307.0,865397.0,4645.0,3669.0,2572.0,1476.0,9337.0,9564.330000000002,345.0,8416.0,6030.0,1193.0,4042.0,2348.16,1
io.micronaut:micronaut-http-server-netty:3.0.0-M1,micronaut-projects/micronaut-core,CVE-2021-32769,HIGH,True,2021-07-26T21:15:08Z,2021-05-26,2547.0,2055.0,9329.0,893960.0,519305.0,374655.0,2661.0,2077.0,1099.0,1051.0,3680.0,6404.870000000001,285.0,7012.0,5130.0,941.0,2783.0,1673.8000000000004,1
io.micronaut:micronaut-http-server-netty:3.8.3,micronaut-projects/micronaut-core,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,2023-01-28,3369.0,2626.0,15585.0,1913704.0,1048307.0,865397.0,4645.0,3669.0,2572.0,1476.0,9337.0,9564.330000000002,345.0,8416.0,6030.0,1193.0,4042.0,2348.16,1
io.micronaut:micronaut-http:3.2.7,micronaut-projects/micronaut-core,CVE-2022-21700,MODERATE,True,2022-01-21T23:19:36Z,2022-01-18,2903.0,2363.0,11086.0,1330580.0,709837.0,620743.0,3497.0,2777.0,1649.0,1214.0,5784.0,7708.280000000001,318.0,7662.0,5542.0,1060.0,3315.0,1986.6000000000008,1
org.springframework.amqp:spring-amqp:2.1.12.RELEASE,spring-projects/spring-amqp,CVE-2021-22095,MODERATE,True,2021-12-01T00:00:40Z,2019-11-03,212.0,198.0,2078.0,200427.0,116127.0,84300.0,668.0,349.0,1549.0,207.0,491.0,1292.16,33.0,1288.0,452.0,418.0,440.0,292.43999999999994,1
org.springframework.amqp:spring-amqp:2.1.12.RELEASE,spring-projects/spring-amqp,CVE-2021-22097,MODERATE,True,2022-05-24T19:19:03Z,2019-11-03,212.0,198.0,2078.0,200427.0,116127.0,84300.0,668.0,349.0,1549.0,207.0,491.0,1292.16,33.0,1288.0,452.0,418.0,440.0,292.43999999999994,1
com.typesafe.play:play-ws_2.12:2.7.0-M1,playframework/playframework,CVE-2019-17598,HIGH,True,2022-05-24T22:01:04Z,2018-06-19,1866.0,1701.0,14883.0,859370.0,514902.0,344468.0,2937.0,2496.0,4705.0,1340.0,7997.0,7839.86,417.0,11244.0,6186.0,2529.0,3696.0,1872.6400000000003,1
com.typesafe.play:play_2.13:2.7.6,playframework/playframework,CVE-2022-31018,HIGH,True,2022-06-03T22:18:58Z,2020-10-26,2333.0,2066.0,18879.0,1725328.0,1250722.0,474606.0,4428.0,3732.0,6376.0,1747.0,20309.0,10562.510000000002,521.0,14570.0,7974.0,3298.0,4816.0,2392.5900000000006,1
com.typesafe.play:play_2.13:2.8.16,playframework/playframework,CVE-2022-31023,MODERATE,True,2022-06-03T22:19:23Z,2022-06-01,2484.0,2245.0,20530.0,1891768.0,1350578.0,541190.0,5067.0,4229.0,6814.0,1925.0,30625.0,11715.510000000004,551.0,15856.0,8709.0,3574.0,5338.0,2581.250000000001,1
com.typesafe.play:play_2.12:2.8.16,playframework/playframework,CVE-2022-31023,MODERATE,True,2022-06-03T22:19:23Z,2022-06-01,2484.0,2245.0,20530.0,1891768.0,1350578.0,541190.0,5067.0,4229.0,6814.0,1925.0,30625.0,11715.510000000004,551.0,15856.0,8709.0,3574.0,5338.0,2581.250000000001,1
com.typesafe.play:play_2.12:2.7.0-M1,playframework/playframework,CVE-2018-13864,HIGH,True,2022-05-13T01:30:27Z,2018-06-19,1866.0,1701.0,14883.0,859370.0,514902.0,344468.0,2937.0,2496.0,4705.0,1340.0,7997.0,7839.86,417.0,11244.0,6186.0,2529.0,3696.0,1872.6400000000003,1
com.typesafe.play:play_2.12:2.8.0-M1,playframework/playframework,CVE-2020-12480,MODERATE,True,2020-08-18T17:30:25Z,2019-05-24,2074.0,1900.0,16941.0,1527970.0,1086505.0,441465.0,3547.0,3040.0,5698.0,1519.0,12388.0,9056.67,469.0,12905.0,7095.0,2905.0,4206.0,2144.6100000000006,1
com.typesafe.play:play_2.12:2.7.6,playframework/playframework,CVE-2022-31018,HIGH,True,2022-06-03T22:18:58Z,2020-10-26,2333.0,2066.0,18879.0,1725328.0,1250722.0,474606.0,4428.0,3732.0,6376.0,1747.0,20309.0,10562.510000000002,521.0,14570.0,7974.0,3298.0,4816.0,2392.5900000000006,1
io.quarkus:quarkus-project:3.6.0.CR1,quarkusio/quarkus,CVE-2023-5720,HIGH,True,2023-11-15T15:30:21Z,2023-11-15,15408.0,13450.0,161342.0,6430655.0,2039688.0,4390967.0,18840.0,16626.0,42910.0,5665.0,18732.0,44251.369999999995,897.0,19770.0,13618.0,3076.0,17290.0,10915.010000000006,1
com.xuxueli:xxl-job:2.3.0,xuxueli/xxl-job,CVE-2020-24922,HIGH,True,2023-08-11T15:30:46Z,2021-02-09,1985.0,1549.0,4699.0,406497.0,84999.0,321498.0,277.0,88.0,3.0,2247.0,1026.0,4635.130000000001,74.0,34899.0,18537.0,8181.0,3282.0,934.1,1
com.xuxueli:xxl-job:2.3.1,xuxueli/xxl-job,CVE-2022-29002,HIGH,True,2022-05-24T00:00:18Z,2022-05-21,2495.0,1690.0,6015.0,423353.0,92494.0,330859.0,367.0,95.0,5.0,2913.0,2128.0,6007.180000000001,81.0,43507.0,23110.0,10198.0,4329.0,1165.9499999999998,1
com.xuxueli:xxl-job:2.4.1,xuxueli/xxl-job,CVE-2023-33779,HIGH,True,2023-05-26T18:30:21Z,2024-04-17,2930.0,1785.0,7103.0,490848.0,104572.0,386276.0,460.0,97.0,5.0,3530.0,4002.0,7314.910000000002,83.0,52854.0,28519.0,12167.0,5420.0,1364.77,1
com.xuxueli:xxl-job:2.4.1,xuxueli/xxl-job,CVE-2023-26120,MODERATE,True,2023-04-10T06:30:16Z,2024-04-17,2930.0,1785.0,7103.0,490848.0,104572.0,386276.0,460.0,97.0,5.0,3530.0,4002.0,7314.910000000002,83.0,52854.0,28519.0,12167.0,5420.0,1364.77,1
com.xuxueli:xxl-job:2.3.0,xuxueli/xxl-job,CVE-2020-23814,MODERATE,True,2022-05-24T17:27:18Z,2021-02-09,1985.0,1549.0,4699.0,406497.0,84999.0,321498.0,277.0,88.0,3.0,2247.0,1026.0,4635.130000000001,74.0,34899.0,18537.0,8181.0,3282.0,934.1,1
com.xuxueli:xxl-job:2.4.0,xuxueli/xxl-job,CVE-2023-0674,MODERATE,True,2023-02-04T09:30:20Z,2023-03-23,2683.0,1726.0,6541.0,486304.0,103084.0,383220.0,420.0,97.0,5.0,3197.0,2923.0,6621.700000000003,83.0,48033.0,25628.0,11202.0,4840.0,1260.15,1
com.xuxueli:xxl-job:2.4.0,xuxueli/xxl-job,CVE-2022-29770,MODERATE,True,2022-06-04T00:00:25Z,2023-03-23,2683.0,1726.0,6541.0,486304.0,103084.0,383220.0,420.0,97.0,5.0,3197.0,2923.0,6621.700000000003,83.0,48033.0,25628.0,11202.0,4840.0,1260.15,1
com.xuxueli:xxl-job:2.4.0,xuxueli/xxl-job,CVE-2022-36157,HIGH,True,2022-08-20T00:00:30Z,2023-03-23,2683.0,1726.0,6541.0,486304.0,103084.0,383220.0,420.0,97.0,5.0,3197.0,2923.0,6621.700000000003,83.0,48033.0,25628.0,11202.0,4840.0,1260.15,1
com.xuxueli:xxl-job:2.3.0,xuxueli/xxl-job,CVE-2020-23811,HIGH,True,2022-05-24T17:27:18Z,2021-02-09,1985.0,1549.0,4699.0,406497.0,84999.0,321498.0,277.0,88.0,3.0,2247.0,1026.0,4635.130000000001,74.0,34899.0,18537.0,8181.0,3282.0,934.1,1
com.xuxueli:xxl-job:2.4.1,xuxueli/xxl-job,CVE-2024-24113,HIGH,True,2024-02-08T15:30:27Z,2024-04-17,2930.0,1785.0,7103.0,490848.0,104572.0,386276.0,460.0,97.0,5.0,3530.0,4002.0,7314.910000000002,83.0,52854.0,28519.0,12167.0,5420.0,1364.77,1
com.xuxueli:xxl-job:2.4.0,xuxueli/xxl-job,CVE-2023-27087,HIGH,True,2023-03-21T21:30:19Z,2023-03-23,2683.0,1726.0,6541.0,486304.0,103084.0,383220.0,420.0,97.0,5.0,3197.0,2923.0,6621.700000000003,83.0,48033.0,25628.0,11202.0,4840.0,1260.15,1
org.apereo.cas:cas-server-support-otp-mfa-core:6.2.0-RC1,apereo/cas,CVE-2020-27178,HIGH,True,2021-08-02T16:47:10Z,2019-12-01,1102.0,1215.0,12266.0,3098718.0,1734606.0,1364112.0,2624.0,2271.0,6097.0,640.0,5527.0,5208.13,279.0,13888.0,7058.0,3415.0,1661.0,1699.7600000000002,1
org.apereo.cas:cas-server-support-simple-mfa:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-02,1102.0,1215.0,11897.0,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,616.0,4889.0,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002,1
org.apereo.cas:cas-server-core-services-api:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-01,1102.0,1215.0,11897.0,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,616.0,4889.0,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002,1
org.apereo.cas:cas-server-support-oauth-core-api:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-01,1102.0,1215.0,11897.0,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,616.0,4889.0,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002,1
org.apereo.cas:cas-server-core-web:6.5.0-RC1,apereo/cas,CVE-2021-42567,MODERATE,True,2021-12-10T20:24:11Z,2021-10-10,1102.0,1215.0,14229.0,3508300.0,1815256.0,1693044.0,3292.0,2771.0,6942.0,823.0,11042.0,6467.730000000001,322.0,17912.0,9379.0,4267.0,2080.0,2122.96,1
org.apereo.cas:cas-server-support-oidc:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-01,1102.0,1215.0,11897.0,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,616.0,4889.0,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002,1
org.apereo.cas:cas-server-support-x509-core:6.4.6,apereo/cas,CVE-2023-28857,MODERATE,True,2024-08-05T21:18:59Z,2022-02-25,1102.0,1215.0,14581.0,3527965.0,1822441.0,1705524.0,3411.0,2846.0,7043.0,860.0,12180.0,6695.490000000001,327.0,18416.0,9685.0,4366.0,2158.0,2184.85,1
org.apereo.cas:cas-server-support-shell:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-02,1102.0,1215.0,11897.0,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,616.0,4889.0,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002,1
org.apereo.cas:cas-server-webapp:5.2.6,apereo/cas,CVE-2020-27178,HIGH,True,2021-08-02T16:47:10Z,2018-07-05,1102.0,1215.0,10031.0,1700576.0,1441203.0,259373.0,1538.0,1323.0,5470.0,500.0,2351.0,3789.750000000001,210.0,9068.0,4310.0,2379.0,1241.0,1227.2400000000002,1
org.apereo.cas:cas-server-core-services-authentication:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-01,1102.0,1215.0,11897.0,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,616.0,4889.0,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002,1
org.jline:jline-parent:3.25.0,jline/jline3,CVE-2023-50572,MODERATE,True,2023-12-29T15:30:37Z,2023-12-23,659.0,617.0,1824.0,196255.0,71549.0,124706.0,241.0,188.0,132.0,403.0,1929.0,1419.65,45.0,1924.0,1380.0,272.0,709.0,388.4099999999999,1
org.apache.inlong:inlong:1.9.0,apache/inlong,CVE-2023-43667,HIGH,True,2023-10-16T09:30:19Z,2023-10-07,4586.0,4489.0,3565.0,4761777.0,1711754.0,3050023.0,3992.0,3708.0,6457.0,366.0,1513.0,5309.620000000001,135.0,3045.0,1332.0,856.0,1116.0,1728.3799999999997,1
org.apache.inlong:inlong:1.9.0,apache/inlong,CVE-2023-43666,MODERATE,True,2023-10-16T09:30:19Z,2023-10-07,4586.0,4489.0,3565.0,4761777.0,1711754.0,3050023.0,3992.0,3708.0,6457.0,366.0,1513.0,5309.620000000001,135.0,3045.0,1332.0,856.0,1116.0,1728.3799999999997,1
com.netflix.hollow:hollow:6.1.1,Netflix/hollow,CVE-2021-28099,MODERATE,True,2021-03-29T18:25:26Z,2021-04-14,141.0,64.0,454.0,141155.0,40528.0,100627.0,359.0,317.0,609.0,166.0,1059.0,860.4200000000002,42.0,1429.0,1039.0,195.0,331.0,359.4400000000001,1
com.netflix.conductor:conductor-core:2.25.4,Netflix/conductor,CVE-2020-9296,CRITICAL,True,2022-02-10T23:06:57Z,2020-02-25,851.0,697.0,3584.0,1058673.0,833961.0,224712.0,655.0,500.0,1020.0,610.0,1234.0,2750.9500000000003,113.0,4120.0,2486.0,817.0,1314.0,915.27,1
org.jsoup:jsoup:1.14.2,jhy/jsoup,CVE-2021-37714,HIGH,True,2021-08-23T19:42:38Z,2021-08-14,787.0,843.0,2741.0,190017.0,62387.0,127630.0,314.0,124.0,74.0,1072.0,2329.0,2372.790000000001,62.0,12762.0,8330.0,2216.0,1546.0,469.23,1
org.jsoup:jsoup:1.15.3,jhy/jsoup,CVE-2022-36033,MODERATE,True,2022-09-01T22:14:57Z,2022-08-23,898.0,969.0,3206.0,201410.0,65295.0,136115.0,415.0,165.0,83.0,1182.0,3046.0,2748.030000000001,69.0,13936.0,9149.0,2393.0,1750.0,558.25,1
io.ratpack:ratpack-core:1.9.0,ratpack/ratpack,CVE-2021-29485,CRITICAL,True,2021-07-01T17:01:16Z,2021-06-29,704.0,579.0,2700.0,268713.0,161965.0,106748.0,376.0,272.0,360.0,574.0,4017.0,1970.1699999999992,89.0,2485.0,1725.0,380.0,975.0,624.7499999999998,1
io.ratpack:ratpack-core:1.7.5,ratpack/ratpack,CVE-2019-17513,HIGH,True,2019-10-21T16:08:43Z,2019-10-08,638.0,549.0,2554.0,136400.0,17956.0,118444.0,334.0,241.0,306.0,506.0,2402.0,1773.9099999999992,81.0,2301.0,1603.0,349.0,864.0,564.6099999999999,1
io.ratpack:ratpack-core:1.9.0,ratpack/ratpack,CVE-2021-29479,HIGH,True,2021-07-01T17:02:38Z,2021-06-29,704.0,579.0,2700.0,268713.0,161965.0,106748.0,376.0,272.0,360.0,574.0,4017.0,1970.1699999999992,89.0,2485.0,1725.0,380.0,975.0,624.7499999999998,1
io.ratpack:ratpack-core:1.7.6,ratpack/ratpack,CVE-2019-10770,MODERATE,True,2020-01-27T19:28:20Z,2020-01-25,643.0,553.0,2593.0,143373.0,18070.0,125303.0,340.0,247.0,321.0,524.0,2632.0,1815.6199999999992,83.0,2337.0,1619.0,359.0,888.0,577.1899999999999,1
io.ratpack:ratpack-groovy:1.6.1,ratpack/ratpack,CVE-2019-11808,LOW,True,2019-05-14T04:01:37Z,2019-04-24,619.0,535.0,2459.0,129954.0,13920.0,116034.0,307.0,229.0,285.0,476.0,1960.0,1689.499999999999,81.0,2229.0,1559.0,335.0,821.0,536.1,1
io.ratpack:ratpack-session:1.9.0,ratpack/ratpack,CVE-2021-29481,MODERATE,True,2021-07-01T17:02:13Z,2021-06-29,704.0,579.0,2700.0,268713.0,161965.0,106748.0,376.0,272.0,360.0,574.0,4017.0,1970.1699999999992,89.0,2485.0,1725.0,380.0,975.0,624.7499999999998,1
io.ratpack:ratpack-session:1.9.0,ratpack/ratpack,CVE-2021-29480,MODERATE,True,2021-07-01T17:02:26Z,2021-06-29,704.0,579.0,2700.0,268713.0,161965.0,106748.0,376.0,272.0,360.0,574.0,4017.0,1970.1699999999992,89.0,2485.0,1725.0,380.0,975.0,624.7499999999998,1
io.ratpack:ratpack-session:1.6.1,ratpack/ratpack,CVE-2019-11808,LOW,True,2019-05-14T04:01:37Z,2019-04-24,619.0,535.0,2459.0,129954.0,13920.0,116034.0,307.0,229.0,285.0,476.0,1960.0,1689.499999999999,81.0,2229.0,1559.0,335.0,821.0,536.1,1
org.webjars.npm:angular:1.1.2,angular/angular.js,CVE-2024-21490,HIGH,False,2024-02-10T06:30:19Z,2015-06-20,3683.0,4089.0,32287.0,3918728.0,1858689.0,2060039.0,2823.0,465.0,6923.0,5947.0,7842.0,15692.13,94.0,100838.0,42520.0,29159.0,10269.0,3678.099999999999,1
com.fasterxml.woodstox:woodstox-core:5.4.0,FasterXML/woodstox,CVE-2022-40152,MODERATE,True,2022-09-17T00:00:41Z,2022-10-24,128.0,99.0,470.0,1652.0,245.0,1407.0,27.0,22.0,5.0,174.0,620.0,419.29,18.0,343.0,181.0,81.0,239.0,198.01999999999995,1
io.arrow-kt:arrow-ank-gradle:0.9.0,arrow-kt/arrow,CVE-2019-11404,MODERATE,True,2019-04-22T17:15:40Z,2019-03-08,477.0,319.0,2824.0,483764.0,289584.0,194180.0,864.0,778.0,2442.0,202.0,477.0,1797.3499999999997,114.0,3051.0,2537.0,257.0,535.0,647.19,1
com.pubnub:pubnub-kotlin:7.7.0,pubnub/kotlin,CVE-2023-26154,MODERATE,True,2023-12-06T06:30:20Z,2023-10-16,8.0,4.0,116.0,52692.0,26139.0,26553.0,122.0,106.0,428.0,56.0,74.0,262.15000000000003,8.0,23.0,7.0,8.0,99.0,89.29,1
org.http4s:http4s-blaze-server_2.12:1.0.0-M2,http4s/http4s,CVE-2021-21293,HIGH,True,2021-02-02T21:42:56Z,2020-06-25,794.0,570.0,7703.0,444477.0,251907.0,192570.0,2529.0,2059.0,3731.0,600.0,4755.0,4354.600000000001,236.0,3194.0,1814.0,690.0,1579.0,1168.9,1
org.http4s:http4s-blaze-server_2.13:1.0.0-M2,http4s/http4s,CVE-2021-21293,HIGH,True,2021-02-02T21:42:56Z,2020-06-25,794.0,570.0,7703.0,444477.0,251907.0,192570.0,2529.0,2059.0,3731.0,600.0,4755.0,4354.600000000001,236.0,3194.0,1814.0,690.0,1579.0,1168.9,1
org.http4s:http4s-server_2.12:0.19.0-M1,http4s/http4s,CVE-2020-5280,CRITICAL,True,2020-03-25T17:35:51Z,2018-07-05,473.0,385.0,5032.0,298935.0,167952.0,130983.0,1316.0,1078.0,2389.0,277.0,1418.0,2358.1500000000005,125.0,1733.0,1037.0,348.0,807.0,658.99,1
org.mitre:openid-connect-parent:1.3.4,mitreid-connect/OpenID-Connect-Java-Spring-Server,CVE-2021-27582,CRITICAL,True,2021-05-13T22:31:22Z,2021-12-20,628.0,509.0,2056.0,193294.0,78242.0,115052.0,190.0,36.0,78.0,552.0,1221.0,1471.4900000000005,26.0,2944.0,1368.0,784.0,837.0,350.37000000000006,1
org.springframework.credhub:spring-credhub-core:2.0.0.RELEASE,spring-projects/spring-credhub,CVE-2018-15795,HIGH,True,2018-11-29T21:30:30Z,2019-01-09,44.0,40.0,34.0,871.0,218.0,653.0,7.0,7.0,9.0,16.0,9.0,44.0,2.0,38.0,12.0,13.0,19.0,16.27,1
org.codelibs.fess:fess:12.3.2,codelibs/fess,CVE-2018-1000822,CRITICAL,True,2018-12-20T22:02:09Z,2018-10-08,1409.0,1168.0,1968.0,572672.0,314540.0,258132.0,207.0,175.0,23.0,327.0,289.0,1358.33,22.0,592.0,332.0,130.0,549.0,544.13,1
org.apache.rocketmq:rocketmq-all:5.3.0,apache/rocketmq,CVE-2024-23321,MODERATE,True,2024-07-22T12:30:35Z,2024-07-08,4063.0,3809.0,18019.0,2683345.0,598673.0,2084672.0,3837.0,2152.0,3825.0,2538.0,16985.0,12285.9,515.0,49724.0,22848.0,13438.0,5386.0,3462.9299999999994,1
com.monitorjbl:xlsx-streamer:2.1.0,monitorjbl/excel-streaming-reader,CVE-2022-23640,CRITICAL,True,2022-03-02T21:30:54Z,2018-11-11,114.0,71.0,369.0,7134.0,3625.0,3509.0,62.0,43.0,40.0,148.0,429.0,393.3300000000001,28.0,852.0,456.0,198.0,226.0,95.61999999999998,1
org.neo4j.procedure:apoc:4.0.0-rc01,neo4j-contrib/neo4j-apoc-procedures,CVE-2021-42767,CRITICAL,True,2022-02-01T22:01:14Z,2019-12-12,834.0,573.0,2682.0,273580.0,48787.0,224793.0,497.0,379.0,1252.0,493.0,1535.0,2091.63,78.0,1740.0,1076.0,332.0,967.0,613.74,1
org.neo4j.procedure:apoc:3.4.0.4,neo4j-contrib/neo4j-apoc-procedures,CVE-2018-1000820,CRITICAL,True,2018-12-20T22:02:02Z,2018-11-16,619.0,412.0,2052.0,168774.0,17240.0,151534.0,359.0,260.0,726.0,351.0,769.0,1514.28,67.0,1230.0,728.0,251.0,695.0,433.59,1
org.neo4j.procedure:apoc:4.3.0.12,neo4j-contrib/neo4j-apoc-procedures,CVE-2022-23532,HIGH,True,2023-01-13T21:28:46Z,2022-12-16,1351.0,1231.0,4368.0,1552842.0,639157.0,913685.0,1879.0,1582.0,2288.0,888.0,4899.0,4355.8,155.0,2809.0,1621.0,594.0,1874.0,1185.61,1
org.neo4j.procedure:apoc:4.3.0.7,neo4j-contrib/neo4j-apoc-procedures,CVE-2022-37423,MODERATE,True,2022-08-12T15:38:33Z,2022-08-04,1319.0,1072.0,4179.0,1458943.0,525646.0,933297.0,1692.0,1425.0,2105.0,862.0,4372.0,4101.349999999999,151.0,2733.0,1583.0,575.0,1792.0,1120.5,1
com.linecorp.centraldogma:centraldogma-server:0.64.1,line/centraldogma,CVE-2024-1143,CRITICAL,True,2024-02-02T16:55:25Z,2024-02-05,251.0,113.0,1547.0,395849.0,221270.0,174579.0,611.0,556.0,2299.0,187.0,1027.0,1465.2899999999995,36.0,901.0,622.0,140.0,487.0,282.29,1
org.springframework.boot:spring-boot-loader:2.6.9,spring-projects/spring-boot,CVE-2024-38807,MODERATE,True,2024-08-23T09:30:35Z,2022-06-23,24739.0,24215.0,67450.0,2378726.0,2209201.0,169525.0,4756.0,15.0,3694.0,13902.0,794.0,33753.90000000001,14.0,157047.0,69286.0,43881.0,19490.0,9584.33,1
org.springframework.boot:spring-boot-starter-webflux:2.5.12,spring-projects/spring-boot,CVE-2022-22965,CRITICAL,True,2022-03-31T18:30:50Z,2022-03-31,23924.0,23377.0,66024.0,2360140.0,2203528.0,156612.0,4644.0,15.0,3556.0,13534.0,752.0,32871.340000000004,14.0,153273.0,67408.0,42933.0,18988.0,9292.99,1
org.springframework.boot:spring-boot-loader-classic:3.2.9,spring-projects/spring-boot,CVE-2024-38807,MODERATE,True,2024-08-23T09:30:35Z,2024-08-22,33517.0,32987.0,83085.0,3263704.0,3201568.0,62136.0,5762.0,16.0,4423.0,17899.0,1169.0,43182.08000000002,15.0,186263.0,84404.0,50930.0,25138.0,12184.3,1
org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.11,spring-projects/spring-boot,CVE-2023-20873,CRITICAL,True,2023-04-20T21:33:27Z,2023-04-20,27802.0,27268.0,73301.0,2639117.0,2477453.0,161664.0,5120.0,16.0,3964.0,15427.0,934.0,37282.30000000001,15.0,169039.0,75246.0,46897.0,21607.0,10521.180000000002,1
org.scala-sbt:sbt:2.0.0-alpha6,sbt/sbt,CVE-2023-46122,LOW,True,2023-10-24T01:51:04Z,2023-03-12,3044.0,2519.0,18797.0,562133.0,268194.0,293939.0,2291.0,1963.0,2314.0,3349.0,8335.0,9478.29,184.0,4850.0,3293.0,779.0,5782.0,1756.7899999999993,1
org.jodd:jodd-json:5.0.4,oblac/jodd,CVE-2018-21234,CRITICAL,True,2022-02-10T23:03:26Z,2018-08-18,276.0,270.0,1577.0,66249.0,34706.0,31543.0,178.0,146.0,29.0,177.0,549.0,749.2900000000001,36.0,3532.0,2448.0,542.0,342.0,215.39999999999995,1
org.jodd:jodd-http:6.2.1,oblac/jodd,CVE-2022-29631,HIGH,True,2022-06-07T00:00:31Z,2022-04-18,371.0,359.0,2084.0,69186.0,35921.0,33265.0,227.0,198.0,31.0,284.0,2364.0,1071.7100000000005,49.0,5574.0,3960.0,804.0,514.0,310.61000000000007,1
com.diffplug.gradle:goomph:3.37.2,diffplug/goomph,CVE-2022-26049,HIGH,True,2022-09-12T00:00:33Z,2022-08-09,126.0,104.0,596.0,110923.0,5375.0,105548.0,74.0,68.0,34.0,140.0,254.0,446.1800000000002,12.0,199.0,121.0,39.0,198.0,202.11,1
com.squareup.okio:okio-jvm:3.4.0,square/okio,CVE-2023-3635,MODERATE,True,2023-07-12T21:30:50Z,2023-07-07,395.0,304.0,2252.0,238820.0,98963.0,139857.0,745.0,625.0,1757.0,458.0,2858.0,2074.69,68.0,11184.0,8353.0,1416.0,971.0,491.9299999999999,1
