full_name,github_owner,github_repo,data_class,combined_name,group_id,artifact_id,cve_id,severity,cve_patched,cve_publish_date,cve_duration,start_version,start_version_timestamp,start_version_date,end_version,end_version_timestamp,end_version_date,patched_version,patched_version_timestamp,patched_version_date,latest_version,api_id,api_aliases,scm_url,github_url,github_api_url,patched_release_id
spring-projects/spring-framework,spring-projects,spring-framework,0,org.springframework:spring-webmvc,org.springframework,spring-webmvc,CVE-2023-34053,HIGH,True,2023-11-28T09:30:27Z,-27725108000,6.0.0,1668596646000,2022-11-16,6.0.13,1697104307000,2023-10-12,5.3.25,1673438719000.0,2023-01-11,6.1.12,GHSA-v94h-hvhg-mf9h,CVE-2023-34053,https://github.com/spring-projects/spring-framework,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,org.springframework:spring-webmvc:5.3.25
apache/incubator-streampark,apache,incubator-streampark,2,org.apache.streampark:streampark,org.apache.streampark,streampark,CVE-2023-30867,MODERATE,False,2023-12-15T15:30:27Z,28211962526,2.0.0,1676349668000,2023-02-13,2.1.0,1682998481000,2023-05-01,,,,2.1.0,GHSA-rrcg-jwr5-32g7,CVE-2023-30867,scm:git:git@github.com:apache/incubator-streampark.git,https://github.com/apache/incubator-streampark,https://api.github.com/repos/apache/incubator-streampark,
apache/incubator-streampark,apache,incubator-streampark,2,org.apache.streampark:streampark,org.apache.streampark,streampark,CVE-2023-49898,CRITICAL,False,2023-12-15T15:30:27Z,28211962526,2.0.0,1676349668000,2023-02-13,2.1.0,1682998481000,2023-05-01,,,,2.1.0,GHSA-qg44-xqwj-wc28,CVE-2023-49898,scm:git:git@github.com:apache/incubator-streampark.git,https://github.com/apache/incubator-streampark,https://api.github.com/repos/apache/incubator-streampark,
brettwooldridge/NuProcess,brettwooldridge,NuProcess,0,com.zaxxer:nuprocess,com.zaxxer,nuprocess,CVE-2022-39243,HIGH,True,2022-09-30T04:29:11Z,-772408000,1.2.0,1524944733000,2018-04-28,2.0.4,1660883480000,2022-08-18,2.0.5,1663739743000.0,2022-09-20,2.0.6,GHSA-cxgf-v2p8-7ph7,CVE-2022-39243,git@github.com:brettwooldridge/NuProcess.git,https://github.com/brettwooldridge/NuProcess,https://api.github.com/repos/brettwooldridge/NuProcess,com.zaxxer:nuprocess:2.0.5
pgjdbc/pgjdbc,pgjdbc,pgjdbc,0,org.postgresql:postgresql,org.postgresql,postgresql,BIT-postgresql-jdbc-driver-2022-31197,HIGH,True,2022-08-06T05:51:38Z,-233672000,9.2-1002-jdbc4,1365180749000,2013-04-05,42.4.0,1654786502000,2022-06-09,42.4.1,1659531426000.0,2022-08-03,42.7.4,GHSA-r38f-c4h4-hqq2,"BIT-postgresql-jdbc-driver-2022-31197, CGA-fqv6-m5xf-9wf3, CVE-2022-31197",git@github.com:pgjdbc/pgjdbc.git,https://github.com/pgjdbc/pgjdbc,https://api.github.com/repos/pgjdbc/pgjdbc,org.postgresql:postgresql:42.4.1
pgjdbc/pgjdbc,pgjdbc,pgjdbc,0,org.postgresql:postgresql,org.postgresql,postgresql,BIT-postgresql-jdbc-driver-2024-1597,CRITICAL,True,2024-02-21T23:33:43Z,-115845000,9.2-1002-jdbc4,1365180749000,2013-04-05,42.7.1,1701876361000,2023-12-06,42.7.2,1708442578000.0,2024-02-20,42.7.4,GHSA-24rp-q3w6-vc56,"BIT-postgresql-jdbc-driver-2024-1597, CGA-5cmg-w6mr-wx73, CGA-pp92-9wg6-xwgx, CVE-2024-1597, CVE-2024-32888, GHSA-x3wm-hffr-chwm, GHSA-xfg6-62px-cxc2",git@github.com:pgjdbc/pgjdbc.git,https://github.com/pgjdbc/pgjdbc,https://api.github.com/repos/pgjdbc/pgjdbc,org.postgresql:postgresql:42.7.2
pgjdbc/pgjdbc,pgjdbc,pgjdbc,0,org.postgresql:pgjdbc-aggregate,org.postgresql,pgjdbc-aggregate,CVE-2018-10936,MODERATE,True,2018-10-19T16:53:33Z,-4583413000,9.4.1207,1450815814000,2015-12-22,42.2.4,1531575926000,2018-07-14,42.2.5,1535384600000.0,2018-08-27,42.2.12,GHSA-568q-9fw5-28wf,CVE-2018-10936,https://github.com/pgjdbc/pgjdbc,https://github.com/pgjdbc/pgjdbc,https://api.github.com/repos/pgjdbc/pgjdbc,org.postgresql:pgjdbc-aggregate:42.2.5
perwendel/spark,perwendel,spark,0,com.sparkjava:spark-core,com.sparkjava,spark-core,CVE-2016-9177,HIGH,True,2018-10-04T19:53:35Z,-60232194000,1.0,1372492775000,2013-06-29,2.5.1,1476209167000,2016-10-11,2.5.2,1478450621000.0,2016-11-06,2.9.4,GHSA-89gc-6cw6-4vch,CVE-2016-9177,scm:git:git@github.com:perwendel/spark.git,https://github.com/perwendel/spark,https://api.github.com/repos/perwendel/spark,com.sparkjava:spark-core:2.5.2
perwendel/spark,perwendel,spark,0,com.sparkjava:spark-core,com.sparkjava,spark-core,CVE-2018-9159,MODERATE,True,2018-10-19T16:56:00Z,-19536047000,1.0,1372492775000,2013-06-29,2.7.1,1510687335000,2017-11-14,2.7.2,1520432113000.0,2018-03-07,2.9.4,GHSA-76qr-mmh8-cp8f,CVE-2018-9159,scm:git:git@github.com:perwendel/spark.git,https://github.com/perwendel/spark,https://api.github.com/repos/perwendel/spark,com.sparkjava:spark-core:2.7.2
johnpapa/lite-server,johnpapa,lite-server,2,org.webjars.npm:lite-server,org.webjars.npm,lite-server,CVE-2022-25940,HIGH,False,2022-12-20T06:30:36Z,59349387503,1.3.4,1456870700000,2016-03-01,2.1.0,1671598902000,2022-12-20,,,,2.1.0,GHSA-89w7-5q45-r53w,CVE-2022-25940,git+https://github.com/johnpapa/lite-server,https://github.com/johnpapa/lite-server,https://api.github.com/repos/johnpapa/lite-server,
TakahikoKawasaki/nv-websocket-client,TakahikoKawasaki,nv-websocket-client,0,com.neovisionaries:nv-websocket-client,com.neovisionaries,nv-websocket-client,CVE-2017-1000209,MODERATE,True,2022-05-17T00:18:13Z,-159815674000,1.0,1429625889000,2015-04-21,2.0,1492797710000,2017-04-21,2.1,1492931019000.0,2017-04-23,2.14,GHSA-4hxv-95rc-jqg7,CVE-2017-1000209,git@github.com:TakahikoKawasaki/nv-websocket-client.git,https://github.com/TakahikoKawasaki/nv-websocket-client,https://api.github.com/repos/TakahikoKawasaki/nv-websocket-client,com.neovisionaries:nv-websocket-client:2.1
springfox/springfox,springfox,springfox,1,io.springfox:springfox-swagger-ui,io.springfox,springfox-swagger-ui,CVE-2019-17495,CRITICAL,True,2019-10-15T19:27:05Z,21667443000,2.0.1,1433305206000,2015-06-02,2.9.2,1529791599000,2018-06-23,2.10.0,1592835068000.0,2020-06-22,3.0.0,GHSA-c427-hjc3-wrfw,CVE-2019-17495,scm:git:git@github.com:springfox/springfox.git,https://github.com/springfox/springfox,https://api.github.com/repos/springfox/springfox,io.springfox:springfox-swagger-ui:2.10.0
neo4j/apoc,neo4j,apoc,0,org.neo4j.procedure:apoc-core,org.neo4j.procedure,apoc-core,CVE-2023-23926,MODERATE,True,2023-02-16T20:46:49Z,-25982000,5.0.0,1663063361000,2022-09-13,5.4.1,1674206437000,2023-01-20,5.5.0,1676554427000.0,2023-02-16,5.23.0,GHSA-6wxg-wh7f-rqpr,CVE-2023-23926,http://github.com/neo4j/apoc,https://github.com/neo4j/apoc,https://api.github.com/repos/neo4j/apoc,org.neo4j.procedure:apoc-core:5.5.0
Graylog2/graylog2-server,Graylog2,graylog2-server,0,org.graylog:graylog-parent,org.graylog,graylog-parent,CVE-2020-15813,HIGH,True,2022-02-10T22:39:58Z,-48500569000,2.2.0-alpha.1,1476285309000,2016-10-12,3.3.2,1593004380000,2020-06-24,3.3.3,1596032229000.0,2020-07-29,5.2.10,GHSA-3gg9-f3vh-866f,CVE-2020-15813,https://github.com/Graylog2/graylog2-server,https://github.com/Graylog2/graylog2-server,https://api.github.com/repos/Graylog2/graylog2-server,org.graylog:graylog-parent:3.3.3
DataDog/datadog-api-client-java,DataDog,datadog-api-client-java,0,com.datadoghq:datadog-api-client,com.datadoghq,datadog-api-client,CVE-2021-21331,LOW,True,2021-03-03T23:01:17Z,-1677121000,1.0.0-beta.6,1592826843000,2020-06-22,1.0.0-beta.7,1610393186000,2021-01-11,1.0.0-beta.9,1613135356000.0,2021-02-12,2.27.0,GHSA-2cxf-6567-7pp6,CVE-2021-21331,https://github.com/DataDog/datadog-api-client-java,https://github.com/DataDog/datadog-api-client-java,https://api.github.com/repos/DataDog/datadog-api-client-java,com.datadoghq:datadog-api-client:1.0.0-beta.9
joniles/mpxj,joniles,mpxj,2,net.sf.mpxj:mpxj,net.sf.mpxj,mpxj,CVE-2024-49771,MODERATE,False,2024-10-28T18:30:32Z,725098335,8.3.5,1608023348000,2020-12-15,13.3.0,1724354548000,2024-08-22,,,,13.3.0,GHSA-j945-c44v-97g6,CVE-2024-49771,https://github.com/joniles/mpxj,https://github.com/joniles/mpxj,https://api.github.com/repos/joniles/mpxj,
treasure-data/digdag,treasure-data,digdag,0,io.digdag:digdag-server,io.digdag,digdag-server,CVE-2024-25125,MODERATE,True,2024-02-14T15:08:23Z,-90766000,0.10.0,1621839353000,2021-05-24,0.10.5,1676370062000,2023-02-14,0.10.5.1,1707832537000.0,2024-02-13,0.10.5.1,GHSA-5mp4-32rr-v3x5,CVE-2024-25125,https://github.com/treasure-data/digdag,https://github.com/treasure-data/digdag,https://api.github.com/repos/treasure-data/digdag,io.digdag:digdag-server:0.10.5.1
elastic/apm-agent-java,elastic,apm-agent-java,0,co.elastic.apm:apm-agent-parent,co.elastic.apm,apm-agent-parent,CVE-2021-37942,HIGH,True,2023-11-22T03:30:19Z,-62339198000,1.18.0,1599552121000,2020-09-08,1.26.2,1640882246000,2021-12-30,1.27.1,1638284621000.0,2021-11-30,1.51.0,GHSA-5xqm-hc45-f2g2,CVE-2021-37942,https://github.com/elastic/apm-agent-java,https://github.com/elastic/apm-agent-java,https://api.github.com/repos/elastic/apm-agent-java,co.elastic.apm:apm-agent-parent:1.27.1
strimzi/strimzi-kafka-operator,strimzi,strimzi-kafka-operator,1,io.strimzi:strimzi,io.strimzi,strimzi,CVE-2024-36543,HIGH,True,2024-06-17T21:31:10Z,1786694000,0.9.0,1544731852000,2018-12-13,0.41.0,1715353867000,2024-05-10,0.42.0,1720446564000.0,2024-07-08,0.43.0,GHSA-q2xx-f8r3-9mg5,CVE-2024-36543,https://github.com/strimzi/strimzi-kafka-operator,https://github.com/strimzi/strimzi-kafka-operator,https://api.github.com/repos/strimzi/strimzi-kafka-operator,io.strimzi:strimzi:0.42.0
akka/akka,akka,akka,0,com.typesafe.akka:akka-actor_2.11,com.typesafe.akka,akka-actor_2.11,CVE-2018-16115,CRITICAL,True,2018-10-22T20:44:26Z,-46525596000,2.5.0,1492010194000,2017-04-12,2.5.15,1535103026000,2018-08-24,2.4.18,1493715470000.0,2017-05-02,2.5.32,GHSA-mr95-9rr4-668f,CVE-2018-16115,git://github.com/akka/akka.git,https://github.com/akka/akka,https://api.github.com/repos/akka/akka,com.typesafe.akka:akka-actor_2.11:2.4.18
akka/akka,akka,akka,0,com.typesafe.akka:akka-actor_2.12,com.typesafe.akka,akka-actor_2.12,CVE-2018-16115,CRITICAL,True,2018-10-22T20:44:26Z,-46524035000,2.5.0,1492010834000,2017-04-12,2.5.15,1535104605000,2018-08-24,2.4.18,1493717031000.0,2017-05-02,2.8.6,GHSA-mr95-9rr4-668f,CVE-2018-16115,git://github.com/akka/akka.git,https://github.com/akka/akka,https://api.github.com/repos/akka/akka,com.typesafe.akka:akka-actor_2.12:2.4.18
akka/akka,akka,akka,0,com.typesafe.akka:akka-http-core_2.11,com.typesafe.akka,akka-http-core_2.11,CVE-2017-1000118,HIGH,True,2018-10-22T20:53:02Z,-46423548000,2.4.2-RC1,1453751573000,2016-01-25,2.4.11.2,1493815456000,2017-05-03,10.0.6,1493818034000.0,2017-05-03,10.1.15,GHSA-gfx6-ph4q-q54q,CVE-2017-1000118,git://github.com/akka/akka.git,https://github.com/akka/akka,https://api.github.com/repos/akka/akka,com.typesafe.akka:akka-http-core_2.11:10.0.6
akka/akka,akka,akka,2,com.typesafe.akka:akka-http-core_2.11,com.typesafe.akka,akka-http-core_2.11,BIT-apisix-2023-44487,MODERATE,False,2023-10-10T21:28:24Z,33891708537,2.4.2-RC1,1453751573000,2016-01-25,10.1.15,1637581466000,2021-11-22,,,,10.1.15,GHSA-qppj-fm5r-hxr3,"BIT-apisix-2023-44487, BIT-aspnet-core-2023-44487, BIT-contour-2023-44487, BIT-dotnet-2023-44487, BIT-dotnet-sdk-2023-44487, BIT-envoy-2023-44487, BIT-golang-2023-44487, BIT-jenkins-2023-44487, BIT-kong-2023-44487, BIT-nginx-2023-44487, BIT-nginx-ingress-controller-2023-44487, BIT-node-2023-44487, BIT-solr-2023-44487, BIT-tomcat-2023-44487, BIT-varnish-2023-44487, CGA-4mmr-qwxr-f88g, CGA-5jp5-95p2-jw83, CGA-5v4r-558c-254r, CGA-9w4r-68hh-64j5, CGA-m49h-wjp5-j434, CGA-mp43-q6p3-96v2, CVE-2023-44487, GHSA-m425-mq94-257g, GO-2023-2153",git://github.com/akka/akka.git,https://github.com/akka/akka,https://api.github.com/repos/akka/akka,
IntellectualSites/FastAsyncWorldEdit,IntellectualSites,FastAsyncWorldEdit,0,com.fastasyncworldedit:FastAsyncWorldEdit-Core,com.fastasyncworldedit,FastAsyncWorldEdit-Core,CVE-2023-35925,MODERATE,True,2023-06-22T20:00:36Z,-899517000,2.0.0,1642166005000,2022-01-14,2.6.2,1686129854000,2023-06-07,2.6.3,1686564519000.0,2023-06-12,2.11.1,GHSA-whj9-m24x-qhhp,CVE-2023-35925,https://github.com/IntellectualSites/FastAsyncWorldEdit,https://github.com/IntellectualSites/FastAsyncWorldEdit,https://api.github.com/repos/IntellectualSites/FastAsyncWorldEdit,com.fastasyncworldedit:FastAsyncWorldEdit-Core:2.6.3
IntellectualSites/FastAsyncWorldEdit,IntellectualSites,FastAsyncWorldEdit,0,com.fastasyncworldedit:FastAsyncWorldEdit-Bukkit,com.fastasyncworldedit,FastAsyncWorldEdit-Bukkit,CVE-2023-35925,MODERATE,True,2023-06-22T20:00:36Z,-899527000,2.0.0,1642166003000,2022-01-14,2.6.2,1686129843000,2023-06-07,2.6.3,1686564509000.0,2023-06-12,2.11.1,GHSA-whj9-m24x-qhhp,CVE-2023-35925,https://github.com/IntellectualSites/FastAsyncWorldEdit,https://github.com/IntellectualSites/FastAsyncWorldEdit,https://api.github.com/repos/IntellectualSites/FastAsyncWorldEdit,com.fastasyncworldedit:FastAsyncWorldEdit-Bukkit:2.6.3
spring-projects/spring-integration,spring-projects,spring-integration,0,org.springframework.integration:spring-integration-core,org.springframework.integration,spring-integration-core,CVE-2020-5413,CRITICAL,True,2020-08-05T14:53:06Z,-127153537000,4.3.0.RELEASE,1465844826000,2016-06-13,5.3.1.RELEASE,1591814424000,2020-06-10,4.2.9.RELEASE,1469485649000.0,2016-07-25,6.3.3,GHSA-86qr-9vqc-pgc6,CVE-2020-5413,https://github.com/spring-projects/spring-integration,https://github.com/spring-projects/spring-integration,https://api.github.com/repos/spring-projects/spring-integration,org.springframework.integration:spring-integration-core:4.2.9.RELEASE
pubnub/java,pubnub,java,2,com.pubnub:pubnub,com.pubnub,pubnub,CVE-2023-26154,MODERATE,False,2023-12-06T06:30:20Z,29020698705,3.4,1366189794000,2013-04-17,4.6.5,1498847030000,2017-06-30,,,,4.6.5,GHSA-5844-q3fc-56rh,"CVE-2023-26154, GO-2023-2385",https://github.com/pubnub/java,https://github.com/pubnub/java,https://api.github.com/repos/pubnub/java,
cbeust/testng,cbeust,testng,1,org.testng:testng,org.testng,testng,CVE-2022-4065,HIGH,True,2022-11-19T21:30:25Z,1430335000,6.13,1511726820000,2017-11-26,7.6.1,1655781460000,2022-06-20,7.7.0,1670323760000.0,2022-12-06,7.10.2,GHSA-rc2q-x9mf-w3vf,CVE-2022-4065,http://github.com/cbeust/testng,https://github.com/cbeust/testng,https://api.github.com/repos/cbeust/testng,org.testng:testng:7.7.0
jquery/jquery-ui,jquery,jquery-ui,1,org.webjars.npm:jquery-ui,org.webjars.npm,jquery-ui,BIT-drupal-2021-41182,MODERATE,True,2021-10-26T14:55:02Z,144704000,1.10.4,1447167407000,2015-11-10,1.13.0-rc.3,1633419828000,2021-10-05,1.13.0,1635404806000.0,2021-10-28,1.14.0,GHSA-9gj3-hwp5-pmwc,"BIT-drupal-2021-41182, CVE-2021-41182",https://github.com/jquery/jquery-ui,https://github.com/jquery/jquery-ui,https://api.github.com/repos/jquery/jquery-ui,org.webjars.npm:jquery-ui:1.13.0
jquery/jquery-ui,jquery,jquery-ui,0,org.webjars.npm:jquery-ui,org.webjars.npm,jquery-ui,CVE-2016-7103,MODERATE,True,2017-10-24T18:33:35Z,-39610933000,1.10.4,1447167407000,2015-11-10,1.12.0-rc.2,1461771344000,2016-04-27,1.12.0,1469259082000.0,2016-07-23,1.14.0,GHSA-hpcf-8vf9-q4gj,CVE-2016-7103,https://github.com/jquery/jquery-ui,https://github.com/jquery/jquery-ui,https://api.github.com/repos/jquery/jquery-ui,org.webjars.npm:jquery-ui:1.12.0
jquery/jquery-ui,jquery,jquery-ui,1,org.webjars.npm:jquery-ui,org.webjars.npm,jquery-ui,BIT-drupal-2021-41183,MODERATE,True,2021-10-26T14:55:21Z,144685000,1.10.4,1447167407000,2015-11-10,1.13.0-rc.3,1633419828000,2021-10-05,1.13.0,1635404806000.0,2021-10-28,1.14.0,GHSA-j7qv-pgf6-hvh4,"BIT-drupal-2021-41183, CVE-2021-41183",https://github.com/jquery/jquery-ui,https://github.com/jquery/jquery-ui,https://api.github.com/repos/jquery/jquery-ui,org.webjars.npm:jquery-ui:1.13.0
jquery/jquery-ui,jquery,jquery-ui,1,org.webjars.npm:jquery-ui,org.webjars.npm,jquery-ui,BIT-drupal-2021-41184,MODERATE,True,2021-10-26T14:55:12Z,144694000,1.10.4,1447167407000,2015-11-10,1.13.0-rc.3,1633419828000,2021-10-05,1.13.0,1635404806000.0,2021-10-28,1.14.0,GHSA-gpqq-952q-5327,"BIT-drupal-2021-41184, CVE-2021-41184",https://github.com/jquery/jquery-ui,https://github.com/jquery/jquery-ui,https://api.github.com/repos/jquery/jquery-ui,org.webjars.npm:jquery-ui:1.13.0
jquery/jquery-ui,jquery,jquery-ui,1,org.webjars.npm:jquery-ui,org.webjars.npm,jquery-ui,CVE-2022-31160,MODERATE,True,2022-07-18T17:07:36Z,72850000,1.10.4,1447167407000,2015-11-10,1.13.1,1644320255000,2022-02-08,1.13.2,1658236906000.0,2022-07-19,1.14.0,GHSA-h6gj-6jjq-h8g9,CVE-2022-31160,https://github.com/jquery/jquery-ui,https://github.com/jquery/jquery-ui,https://api.github.com/repos/jquery/jquery-ui,org.webjars.npm:jquery-ui:1.13.2
naver/ngrinder,naver,ngrinder,0,org.ngrinder:ngrinder-core,org.ngrinder,ngrinder-core,CVE-2024-28213,CRITICAL,True,2024-03-07T06:30:31Z,-606050000,3.5.2,1605841265000,2020-11-19,3.5.8,1672384839000,2022-12-30,3.5.9,1709186981000.0,2024-02-28,3.5.9-p1,GHSA-j7jm-8gf5-frcm,CVE-2024-28213,https://github.com/naver/ngrinder,https://github.com/naver/ngrinder,https://api.github.com/repos/naver/ngrinder,org.ngrinder:ngrinder-core:3.5.9
TooTallNate/Java-WebSocket,TooTallNate,Java-WebSocket,0,org.java-websocket:Java-WebSocket,org.java-websocket,Java-WebSocket,CVE-2020-11050,HIGH,True,2020-05-08T18:54:39Z,-262534000,1.3.0,1366761018000,2013-04-23,1.4.1,1584049666000,2020-03-12,1.5.0,1588701545000.0,2020-05-05,1.5.7,GHSA-gw55-jm4h-x339,CVE-2020-11050,git@github.com:TooTallNate/Java-WebSocket.git,https://github.com/TooTallNate/Java-WebSocket,https://api.github.com/repos/TooTallNate/Java-WebSocket,org.java-websocket:Java-WebSocket:1.5.0
rundeck/rundeck,rundeck,rundeck,0,org.rundeck:rundeck,org.rundeck,rundeck,CVE-2022-31044,HIGH,True,2022-06-17T20:51:48Z,-2166824000,4.2.0-20220509,1652115629000,2022-05-09,4.2.2-rc1-20220606,1654566965000,2022-06-06,4.3.0-rc1-20220523,1653332284000.0,2022-05-23,5.5.1-rc1-20240823,GHSA-hprf-rrwq-jm5c,CVE-2022-31044,https://github.com/rundeck/rundeck,https://github.com/rundeck/rundeck,https://api.github.com/repos/rundeck/rundeck,org.rundeck:rundeck:4.3.0-rc1-20220523
rundeck/rundeck,rundeck,rundeck,0,org.rundeck:rundeck,org.rundeck,rundeck,CVE-2019-6804,MODERATE,True,2022-05-13T01:06:55Z,-104107230000,3.0.0-alpha1,1527915064000,2018-06-01,3.0.12-20190114,1547507412000,2019-01-14,3.0.13-20190123,1548296785000.0,2019-01-23,5.5.1-rc1-20240823,GHSA-4262-wr7p-gpcj,CVE-2019-6804,https://github.com/rundeck/rundeck,https://github.com/rundeck/rundeck,https://api.github.com/repos/rundeck/rundeck,org.rundeck:rundeck:3.0.13-20190123
rundeck/rundeck,rundeck,rundeck,0,org.rundeck:rundeck,org.rundeck,rundeck,CVE-2020-11009,MODERATE,True,2020-04-29T16:31:12Z,-159327000,3.0.0-alpha1,1527915064000,2018-06-01,3.2.5-20200403,1586189447000,2020-04-06,3.2.6-20200427,1588018545000.0,2020-04-27,5.5.1-rc1-20240823,GHSA-5679-7qrc-5m7j,CVE-2020-11009,https://github.com/rundeck/rundeck,https://github.com/rundeck/rundeck,https://api.github.com/repos/rundeck/rundeck,org.rundeck:rundeck:3.2.6-20200427
rundeck/rundeck,rundeck,rundeck,0,org.rundeck:rundeck,org.rundeck,rundeck,CVE-2023-48222,HIGH,True,2023-11-16T20:48:46Z,-249435000,4.13.0-20230515,1684170330000,2023-05-15,4.17.2-20231107,1699316884000,2023-11-06,4.17.3-20231113,1699918291000.0,2023-11-13,5.5.1-rc1-20240823,GHSA-phmw-jx86-x666,CVE-2023-48222,https://github.com/rundeck/rundeck,https://github.com/rundeck/rundeck,https://api.github.com/repos/rundeck/rundeck,org.rundeck:rundeck:4.17.3-20231113
h2database/h2database,h2database,h2database,1,com.h2database:h2,com.h2database,h2,CVE-2022-45868,HIGH,True,2022-11-23T21:30:31Z,19330019000,1.4.198,1550846518000,2019-02-22,2.1.214,1655232620000,2022-06-14,2.2.220,1688569050000.0,2023-07-05,2.3.232,GHSA-22wj-vf5f-wrvj,CVE-2022-45868,https://github.com/h2database/h2database,https://github.com/h2database/h2database,https://api.github.com/repos/h2database/h2database,com.h2database:h2:2.2.220
h2database/h2database,h2database,h2database,0,com.h2database:h2,com.h2database,h2,CVE-2021-23463,HIGH,True,2021-12-16T14:29:57Z,-1481393000,1.4.198,1550846518000,2019-02-22,1.4.200,1571037905000,2019-10-14,2.0.202,1638183604000.0,2021-11-29,2.3.232,GHSA-7rpj-hg47-cx62,"CVE-2021-23463, SNYK-JAVA-COMH2DATABASE-1769238",https://github.com/h2database/h2database,https://github.com/h2database/h2database,https://api.github.com/repos/h2database/h2database,com.h2database:h2:2.0.202
javadelight/delight-nashorn-sandbox,javadelight,delight-nashorn-sandbox,1,org.javadelight:delight-nashorn-sandbox,org.javadelight,delight-nashorn-sandbox,CVE-2021-40660,HIGH,True,2022-06-15T00:00:24Z,29885482000,0.0.8,1490258393000,2017-03-23,0.3.0,1680813896000,2023-04-06,0.3.1,1685136706000.0,2023-05-26,0.5.0,GHSA-38j3-6fm8-pfgc,CVE-2021-40660,https://github.com/javadelight/delight-nashorn-sandbox,https://github.com/javadelight/delight-nashorn-sandbox,https://api.github.com/repos/javadelight/delight-nashorn-sandbox,org.javadelight:delight-nashorn-sandbox:0.3.1
yamcs/yamcs,yamcs,yamcs,0,org.yamcs:yamcs,org.yamcs,yamcs,CVE-2023-45278,CRITICAL,True,2023-10-19T18:30:30Z,-1747099000,0.29.3,1457867659000,2016-03-13,5.8.6,1694997112000,2023-09-17,5.8.7,1695993131000.0,2023-09-29,5.10.0,GHSA-43fw-536j-w37j,CVE-2023-45278,http://github.com/yamcs/yamcs,https://github.com/yamcs/yamcs,https://api.github.com/repos/yamcs/yamcs,org.yamcs:yamcs:5.8.7
yamcs/yamcs,yamcs,yamcs,0,org.yamcs:yamcs,org.yamcs,yamcs,CVE-2023-45277,HIGH,True,2023-10-19T18:30:30Z,-1747099000,0.29.3,1457867659000,2016-03-13,5.8.6,1694997112000,2023-09-17,5.8.7,1695993131000.0,2023-09-29,5.10.0,GHSA-w4m2-qmh3-2g8f,CVE-2023-45277,http://github.com/yamcs/yamcs,https://github.com/yamcs/yamcs,https://api.github.com/repos/yamcs/yamcs,org.yamcs:yamcs:5.8.7
