patched_release_id,full_name,cve_id,severity,cve_patched,cve_publish_date,patched_version_date,issues_new_acc,issues_closed_acc,issue_comments_acc,issue_response_time_acc,issue_resolution_duration_acc,issue_age_acc,code_change_lines_add_acc,code_change_lines_remove_acc,code_change_lines_sum_acc,change_requests_acc,change_requests_accepted_acc,change_requests_reviews_acc,change_request_response_time_acc,change_request_resolution_duration_acc,change_request_age_acc,bus_factor_acc,inactive_contributors_acc,activity_acc,new_contributors_acc,attention_acc,stars_acc,technical_fork_acc,participants_acc,openrank_acc
com.netflix.priam:priam:3.11.3,Netflix/Priam,CVE-2021-28100,MODERATE,True,2021-03-30T16:23:12Z,2017-06-28,37.0,45.0,322.0,,,,129588.0,44253.0,85335.0,144.0,118.0,38.0,,,,70.0,,323.39,16.0,611.0,363.0,124.0,142.0,86.45999999999998
com.pubnub:pubnub-kotlin:7.7.0,pubnub/kotlin,CVE-2023-26154,MODERATE,True,2023-12-06T06:30:20Z,2023-10-16,8.0,4.0,116.0,,,,52692.0,26139.0,26553.0,122.0,106.0,428.0,,,,56.0,74,262.15000000000003,8.0,23.0,7.0,8.0,99.0,89.29
org.http4s:http4s-blaze-server_2.12:1.0.0-M2,http4s/http4s,CVE-2021-21293,HIGH,True,2021-02-02T21:42:56Z,2020-06-25,794.0,570.0,7703.0,,,,444477.0,251907.0,192570.0,2529.0,2059.0,3731.0,,,,600.0,4755,4354.600000000001,236.0,3194.0,1814.0,690.0,1579.0,1168.9
org.http4s:http4s-blaze-server_2.13:1.0.0-M2,http4s/http4s,CVE-2021-21293,HIGH,True,2021-02-02T21:42:56Z,2020-06-25,794.0,570.0,7703.0,,,,444477.0,251907.0,192570.0,2529.0,2059.0,3731.0,,,,600.0,4755,4354.600000000001,236.0,3194.0,1814.0,690.0,1579.0,1168.9
org.http4s:http4s-server_2.12:0.19.0-M1,http4s/http4s,CVE-2020-5280,CRITICAL,True,2020-03-25T17:35:51Z,2018-07-05,473.0,385.0,5032.0,,,,298935.0,167952.0,130983.0,1316.0,1078.0,2389.0,,,,277.0,1418,2358.1500000000005,125.0,1733.0,1037.0,348.0,807.0,658.99
org.mitre:openid-connect-parent:1.3.4,mitreid-connect/OpenID-Connect-Java-Spring-Server,CVE-2021-27582,CRITICAL,True,2021-05-13T22:31:22Z,2021-12-20,628.0,509.0,2056.0,,,,193294.0,78242.0,115052.0,190.0,36.0,78.0,,,,552.0,1221,1471.4900000000005,26.0,2944.0,1368.0,784.0,837.0,350.37000000000006
org.springframework.credhub:spring-credhub-core:2.0.0.RELEASE,spring-projects/spring-credhub,CVE-2018-15795,HIGH,True,2018-11-29T21:30:30Z,2019-01-09,44.0,40.0,34.0,,,,871.0,218.0,653.0,7.0,7.0,9.0,,,,16.0,9,44.0,2.0,38.0,12.0,13.0,19.0,16.27
org.codelibs.fess:fess:12.3.2,codelibs/fess,CVE-2018-1000822,CRITICAL,True,2018-12-20T22:02:09Z,2018-10-08,1409.0,1168.0,1968.0,,,,572672.0,314540.0,258132.0,207.0,175.0,23.0,,,,327.0,289,1358.33,22.0,592.0,332.0,130.0,549.0,544.13
org.apache.rocketmq:rocketmq-all:5.3.0,apache/rocketmq,CVE-2024-23321,MODERATE,True,2024-07-22T12:30:35Z,2024-07-08,4063.0,3809.0,18019.0,,,,2683345.0,598673.0,2084672.0,3837.0,2152.0,3825.0,,,,2538.0,16985,12285.9,515.0,49724.0,22848.0,13438.0,5386.0,3462.9299999999994
com.monitorjbl:xlsx-streamer:2.1.0,monitorjbl/excel-streaming-reader,CVE-2022-23640,CRITICAL,True,2022-03-02T21:30:54Z,2018-11-11,114.0,71.0,369.0,,,,7134.0,3625.0,3509.0,62.0,43.0,40.0,,,,148.0,429,393.3300000000001,28.0,852.0,456.0,198.0,226.0,95.61999999999998
,mapbox/mapbox-events-android,CVE-2022-38216,HIGH,False,2022-08-17T00:00:33Z,,183.0,155.0,665.0,,,,149239.0,33386.0,115853.0,376.0,320.0,759.0,,,,196.0,1233,873.0300000000002,25.0,195.0,71.0,62.0,383.0,253.18
org.fitnesse:fitnesse:20140418,unclebob/fitnesse,CVE-2014-1216,HIGH,True,2022-05-17T04:46:05Z,2014-04-18,,,,,,,,,,,,,,,,,,,,,,,,
org.neo4j.procedure:apoc:4.0.0-rc01,neo4j-contrib/neo4j-apoc-procedures,CVE-2021-42767,CRITICAL,True,2022-02-01T22:01:14Z,2019-12-12,834.0,573.0,2682.0,,,,273580.0,48787.0,224793.0,497.0,379.0,1252.0,,,,493.0,1535,2091.63,78.0,1740.0,1076.0,332.0,967.0,613.74
org.neo4j.procedure:apoc:3.4.0.4,neo4j-contrib/neo4j-apoc-procedures,CVE-2018-1000820,CRITICAL,True,2018-12-20T22:02:02Z,2018-11-16,619.0,412.0,2052.0,,,,168774.0,17240.0,151534.0,359.0,260.0,726.0,,,,351.0,769,1514.28,67.0,1230.0,728.0,251.0,695.0,433.59
org.neo4j.procedure:apoc:4.3.0.12,neo4j-contrib/neo4j-apoc-procedures,CVE-2022-23532,HIGH,True,2023-01-13T21:28:46Z,2022-12-16,1351.0,1231.0,4368.0,,,,1552842.0,639157.0,913685.0,1879.0,1582.0,2288.0,,,,888.0,4899,4355.8,155.0,2809.0,1621.0,594.0,1874.0,1185.61
org.neo4j.procedure:apoc:4.3.0.7,neo4j-contrib/neo4j-apoc-procedures,CVE-2022-37423,MODERATE,True,2022-08-12T15:38:33Z,2022-08-04,1319.0,1072.0,4179.0,,,,1458943.0,525646.0,933297.0,1692.0,1425.0,2105.0,,,,862.0,4372,4101.349999999999,151.0,2733.0,1583.0,575.0,1792.0,1120.5
com.linecorp.centraldogma:centraldogma-server:0.64.1,line/centraldogma,CVE-2024-1143,CRITICAL,True,2024-02-02T16:55:25Z,2024-02-05,251.0,113.0,1547.0,,,,395849.0,221270.0,174579.0,611.0,556.0,2299.0,,,,187.0,1027,1465.2899999999995,36.0,901.0,622.0,140.0,487.0,282.29
org.springframework.boot:spring-boot-loader:2.6.9,spring-projects/spring-boot,CVE-2024-38807,MODERATE,True,2024-08-23T09:30:35Z,2022-06-23,24739.0,24215.0,67450.0,,,,2378726.0,2209201.0,169525.0,4756.0,15.0,3694.0,,,,13902.0,794,33753.90000000001,14.0,157047.0,69286.0,43881.0,19490.0,9584.33
org.springframework.boot:spring-boot-starter-webflux:2.5.12,spring-projects/spring-boot,CVE-2022-22965,CRITICAL,True,2022-03-31T18:30:50Z,2022-03-31,23924.0,23377.0,66024.0,,,,2360140.0,2203528.0,156612.0,4644.0,15.0,3556.0,,,,13534.0,752,32871.340000000004,14.0,153273.0,67408.0,42933.0,18988.0,9292.99
org.springframework.boot:spring-boot-loader-classic:3.2.9,spring-projects/spring-boot,CVE-2024-38807,MODERATE,True,2024-08-23T09:30:35Z,2024-08-22,33517.0,32987.0,83085.0,,,,3263704.0,3201568.0,62136.0,5762.0,16.0,4423.0,,,,17899.0,1169,43182.08000000002,15.0,186263.0,84404.0,50930.0,25138.0,12184.3
org.springframework.boot:spring-boot-actuator-autoconfigure:2.7.11,spring-projects/spring-boot,CVE-2023-20873,CRITICAL,True,2023-04-20T21:33:27Z,2023-04-20,27802.0,27268.0,73301.0,,,,2639117.0,2477453.0,161664.0,5120.0,16.0,3964.0,,,,15427.0,934,37282.30000000001,15.0,169039.0,75246.0,46897.0,21607.0,10521.180000000002
,kevinsawicki/http-request,CVE-2019-1010206,MODERATE,False,2022-05-24T22:00:16Z,,58.0,11.0,96.0,,,,7160.0,8950.0,-1790.0,22.0,2.0,9.0,,,,104.0,193,191.68999999999983,2.0,4283.0,2558.0,860.0,136.0,62.24000000000001
org.eclipse.rdf4j:rdf4j:3.0.1,eclipse/rdf4j,CVE-2018-20227,HIGH,True,2022-05-14T01:42:52Z,2019-10-11,,,,,,,,,,,,,,,,,436,1691.1699999999996,31.0,,,,,
org.scala-sbt:sbt:2.0.0-alpha6,sbt/sbt,CVE-2023-46122,LOW,True,2023-10-24T01:51:04Z,2023-03-12,3044.0,2519.0,18797.0,,,,562133.0,268194.0,293939.0,2291.0,1963.0,2314.0,,,,3349.0,8335,9478.29,184.0,4850.0,3293.0,779.0,5782.0,1756.7899999999993
org.jodd:jodd-json:5.0.4,oblac/jodd,CVE-2018-21234,CRITICAL,True,2022-02-10T23:03:26Z,2018-08-18,276.0,270.0,1577.0,,,,66249.0,34706.0,31543.0,178.0,146.0,29.0,,,,177.0,549,749.2900000000001,36.0,3532.0,2448.0,542.0,342.0,215.39999999999995
org.jodd:jodd-http:6.2.1,oblac/jodd,CVE-2022-29631,HIGH,True,2022-06-07T00:00:31Z,2022-04-18,371.0,359.0,2084.0,,,,69186.0,35921.0,33265.0,227.0,198.0,31.0,,,,284.0,2364,1071.7100000000005,49.0,5574.0,3960.0,804.0,514.0,310.61000000000007
com.diffplug.gradle:goomph:3.37.2,diffplug/goomph,CVE-2022-26049,HIGH,True,2022-09-12T00:00:33Z,2022-08-09,126.0,104.0,596.0,,,,110923.0,5375.0,105548.0,74.0,68.0,34.0,,,,140.0,254,446.1800000000002,12.0,199.0,121.0,39.0,198.0,202.11
com.squareup.okio:okio-jvm:3.4.0,square/okio,CVE-2023-3635,MODERATE,True,2023-07-12T21:30:50Z,2023-07-07,395.0,304.0,2252.0,,,,238820.0,98963.0,139857.0,745.0,625.0,1757.0,,,,458.0,2858,2074.69,68.0,11184.0,8353.0,1416.0,971.0,491.9299999999999
com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.9.8,FasterXML/jackson-datatype-jsr310,CVE-2018-1000873,MODERATE,True,2018-12-21T17:46:54Z,2018-12-15,62.0,60.0,401.0,,,,12985.0,1095.0,11890.0,25.0,22.0,11.0,,,,114.0,566,261.13,19.0,216.0,88.0,64.0,174.0,66.78000000000002
com.epam.reportportal:service-api:5.11.0,reportportal/service-api,CVE-2023-25822,MODERATE,True,2023-10-10T18:28:11Z,2024-03-01,72.0,29.0,1196.0,,,,1724737.0,1812327.0,-87590.0,1798.0,1615.0,3135.0,,,,220.0,1752,2164.5400000000004,41.0,242.0,42.0,100.0,549.0,474.77999999999986
com.epam.reportportal:service-api:2.6.0,reportportal/service-api,CVE-2020-12642,HIGH,True,2021-06-28T16:45:47Z,2021-04-25,41.0,17.0,1113.0,,,,847393.0,1118649.0,-271256.0,1300.0,1188.0,840.0,,,,138.0,643,1377.9100000000003,32.0,170.0,30.0,70.0,342.0,304.2999999999999
com.epam.reportportal:service-api:2.6.0,reportportal/service-api,CVE-2021-29620,HIGH,True,2021-06-28T16:38:29Z,2021-04-25,41.0,17.0,1113.0,,,,847393.0,1118649.0,-271256.0,1300.0,1188.0,840.0,,,,138.0,643,1377.9100000000003,32.0,170.0,30.0,70.0,342.0,304.2999999999999
com.adobe.acs:acs-aem-commons:4.10.0,Adobe-Consulting-Services/acs-aem-commons,CVE-2021-21028,MODERATE,True,2021-05-13T22:31:14Z,2020-11-19,1156.0,1128.0,7067.0,,,,975923.0,251551.0,724372.0,938.0,776.0,1368.0,,,,866.0,3516,3963.009999999999,140.0,1401.0,343.0,529.0,1869.0,1049.3700000000003
com.adobe.acs:acs-aem-commons:5.2.0,Adobe-Consulting-Services/acs-aem-commons,CVE-2022-28820,MODERATE,True,2022-04-26T12:59:00Z,2022-03-03,1346.0,1265.0,8003.0,,,,1013943.0,279129.0,734814.0,1047.0,867.0,1718.0,,,,1100.0,5649,4649.489999999998,153.0,1562.0,373.0,594.0,2244.0,1211.9800000000005
com.cedarsoftware:json-io:4.14.1,jdereg/json-io,CVE-2023-34610,HIGH,True,2023-06-14T15:30:38Z,2023-09-14,85.0,80.0,279.0,,,,12771.0,3743.0,9028.0,71.0,60.0,5.0,,,,120.0,1446,312.71,25.0,550.0,316.0,116.0,170.0,84.50999999999999
org.soot-oss:soot:4.4.1,soot-oss/soot,CVE-2023-46442,HIGH,True,2024-05-24T20:09:40Z,2023-01-20,914.0,650.0,3551.0,,,,1013868.0,577991.0,435877.0,674.0,556.0,332.0,,,,956.0,,2984.6899999999996,108.0,4088.0,2561.0,764.0,1574.0,975.4199999999998
org.http4s:blaze-core_2.11:0.14.15,http4s/blaze,CVE-2021-21293,HIGH,True,2021-02-02T21:42:49Z,2021-02-02,73.0,48.0,588.0,,,,122804.0,60547.0,62257.0,421.0,364.0,303.0,,,,136.0,539,703.8800000000001,27.0,379.0,273.0,53.0,283.0,115.29000000000003
org.http4s:blaze-core_2.12:0.14.15,http4s/blaze,CVE-2021-21293,HIGH,True,2021-02-02T21:42:49Z,2021-02-02,73.0,48.0,588.0,,,,122804.0,60547.0,62257.0,421.0,364.0,303.0,,,,136.0,539,703.8800000000001,27.0,379.0,273.0,53.0,283.0,115.29000000000003
org.http4s:blaze-core_2.13:0.14.15,http4s/blaze,CVE-2021-21293,HIGH,True,2021-02-02T21:42:49Z,2021-02-02,73.0,48.0,588.0,,,,122804.0,60547.0,62257.0,421.0,364.0,303.0,,,,136.0,539,703.8800000000001,27.0,379.0,273.0,53.0,283.0,115.29000000000003
org.opencastproject:base:8.1,opencast/opencast,CVE-2020-5230,MODERATE,True,2020-01-30T21:21:50Z,2020-03-09,115.0,55.0,3333.0,,,,1147951.0,929653.0,218298.0,1308.0,1190.0,2666.0,,,,253.0,307,2172.26,62.0,389.0,135.0,127.0,617.0,780.9699999999999
com.typesafe.akka:akka-http-core_2.12:10.0.6,akka/akka-http,CVE-2017-1000118,HIGH,True,2018-10-22T20:53:02Z,2017-05-03,772.0,408.0,6362.0,,,,141886.0,78839.0,63047.0,416.0,349.0,1731.0,,,,154.0,17,1351.2,64.0,705.0,361.0,172.0,516.0,354.78999999999996
com.typesafe.akka:akka-http-core_2.12:10.5.3,akka/akka-http,BIT-apisix-2023-44487,MODERATE,True,2023-10-10T21:28:24Z,2023-10-16,1974.0,1399.0,19090.0,,,,415620.0,249097.0,166523.0,2314.0,1992.0,6072.0,,,,895.0,13332,6247.6399999999985,253.0,3030.0,1474.0,778.0,2542.0,1452.1199999999992
com.typesafe.akka:akka-http-core_2.12:10.0.12,akka/akka-http,CVE-2018-16131,HIGH,True,2018-10-22T20:37:07Z,2018-03-22,1138.0,715.0,10656.0,,,,208326.0,128756.0,79570.0,856.0,729.0,3004.0,,,,331.0,522,2659.46,128.0,1332.0,650.0,341.0,1035.0,684.47
,akka/akka-http,CVE-2021-23339,MODERATE,False,2021-05-10T15:17:09Z,,1990.0,1413.0,19156.0,,,,430723.0,253740.0,176983.0,2397.0,2070.0,6155.0,,,,923.0,16306,6401.17,256.0,3069.0,1503.0,783.0,2595.0,1474.749999999999
,akka/akka-http,BIT-apisix-2023-44487,MODERATE,False,2023-10-10T21:28:24Z,,1990.0,1413.0,19156.0,,,,430723.0,253740.0,176983.0,2397.0,2070.0,6155.0,,,,923.0,16306,6401.17,256.0,3069.0,1503.0,783.0,2595.0,1474.749999999999
com.typesafe.akka:akka-http-core_2.11:10.0.12,akka/akka-http,CVE-2018-16131,HIGH,True,2018-10-22T20:37:07Z,2018-03-22,1138.0,715.0,10656.0,,,,208326.0,128756.0,79570.0,856.0,729.0,3004.0,,,,331.0,522,2659.46,128.0,1332.0,650.0,341.0,1035.0,684.47
com.typesafe.akka:akka-http-core_2.13:10.6.0-M1,akka/akka-http,BIT-apisix-2023-44487,MODERATE,True,2023-10-10T21:28:24Z,2023-09-28,1970.0,1396.0,19085.0,,,,414751.0,248813.0,165938.0,2305.0,1984.0,6065.0,,,,893.0,13088,6230.859999999999,253.0,3021.0,1471.0,775.0,2535.0,1450.5199999999993
org.wiremock:wiremock:3.0.3,wiremock/wiremock,CVE-2023-41329,LOW,True,2023-09-08T12:19:49Z,2023-09-06,1157.0,892.0,5544.0,,,,443579.0,257949.0,185630.0,923.0,545.0,308.0,,,,1651.0,9156,4357.28,198.0,8681.0,5697.0,1492.0,2644.0,1046.3600000000004
org.wiremock:wiremock-standalone:3.0.3,wiremock/wiremock,CVE-2023-41329,LOW,True,2023-09-08T12:19:49Z,2023-09-06,1157.0,892.0,5544.0,,,,443579.0,257949.0,185630.0,923.0,545.0,308.0,,,,1651.0,9156,4357.28,198.0,8681.0,5697.0,1492.0,2644.0,1046.3600000000004
com.browserup:browserup-proxy:2.1.2,browserup/browserup-proxy,CVE-2020-26282,HIGH,True,2020-12-24T20:49:34Z,2020-12-15,67.0,47.0,291.0,,,,22245.0,15151.0,7094.0,237.0,132.0,55.0,,,,85.0,56,356.82,12.0,185.0,127.0,29.0,149.0,85.62999999999998
io.spray:spray-json_2.10:1.3.5,spray/spray-json,CVE-2018-18853,HIGH,True,2018-11-09T17:42:26Z,2018-11-08,90.0,57.0,446.0,,,,4280.0,1736.0,2544.0,69.0,43.0,56.0,,,,193.0,331,440.48,18.0,852.0,562.0,145.0,306.0,88.07000000000001
io.spray:spray-json_2.10:1.3.5,spray/spray-json,CVE-2018-18854,HIGH,True,2018-11-09T17:41:35Z,2018-11-08,90.0,57.0,446.0,,,,4280.0,1736.0,2544.0,69.0,43.0,56.0,,,,193.0,331,440.48,18.0,852.0,562.0,145.0,306.0,88.07000000000001
"org.wso2.am:am-parent:3.0.0-,3",wso2/product-apim,CVE-2020-13226,CRITICAL,True,2022-05-24T17:18:11Z,2017-06-15,28.0,8.0,86.0,,,,938235.0,482361.0,455874.0,1397.0,1338.0,323.0,,,,213.0,643,1717.5299999999995,77.0,797.0,123.0,337.0,482.0,324.67
org.springframework.integration:spring-integration-zip:1.0.1.RELEASE,spring-projects/spring-integration-extensions,CVE-2018-1261,MODERATE,True,2018-10-18T18:05:46Z,2018-05-03,23.0,24.0,245.0,,,,80334.0,8080.0,72254.0,33.0,7.0,370.0,,,,53.0,26,184.27999999999992,3.0,351.0,111.0,120.0,84.0,26.19
org.springframework.integration:spring-integration-zip:1.0.4.RELEASE,spring-projects/spring-integration-extensions,CVE-2021-22114,MODERATE,True,2022-03-18T17:40:44Z,2021-02-26,40.0,41.0,350.0,,,,94788.0,11725.0,83063.0,62.0,28.0,428.0,,,,91.0,170,291.03999999999996,10.0,542.0,180.0,181.0,143.0,45.59000000000001
org.springframework.integration:spring-integration-zip:1.0.2.RELEASE,spring-projects/spring-integration-extensions,CVE-2018-1263,MODERATE,True,2022-05-13T01:07:04Z,2018-05-10,23.0,24.0,245.0,,,,80334.0,8080.0,72254.0,33.0,7.0,370.0,,,,53.0,26,184.27999999999992,3.0,351.0,111.0,120.0,84.0,26.19
com.microsoft.commondatamodel:objectmodel:100.0.7,Microsoft/CDM,CVE-2023-36566,MODERATE,True,2023-10-10T18:31:33Z,2020-09-08,95.0,50.0,212.0,,,,1812030.0,1601596.0,210434.0,86.0,51.0,1.0,,,,126.0,,349.18,13.0,1264.0,740.0,262.0,215.0,119.40999999999998
nl.basjes.parse.useragent:yauaa-snowflake:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-drill:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-elasticsearch-8:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-logparser:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-trino:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-elasticsearch:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-hive:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-beam:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-flink:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-flink-table:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
nl.basjes.parse.useragent:yauaa-beam-sql:7.9.0,nielsbasjes/yauaa,CVE-2022-23496,HIGH,True,2022-12-08T15:52:54Z,2022-12-05,307.0,305.0,1296.0,,,,104952.0,24261.0,80691.0,478.0,435.0,16.0,,,,215.0,345,838.0600000000002,9.0,953.0,670.0,139.0,325.0,263.65999999999997
org.webjars.npm:vuetify:1.5.18,vuetifyjs/vuetify,CVE-2022-25873,MODERATE,True,2022-09-19T00:00:28Z,2019-09-08,6643.0,5775.0,25204.0,,,,2383479.0,1778166.0,605313.0,2375.0,1757.0,1832.0,,,,5775.0,2577,14052.52,336.0,29908.0,22706.0,3601.0,8295.0,4092.84
org.webjars.npm:jquery:3.5.0,jquery/jquery,BIT-drupal-2020-11022,MODERATE,True,2020-04-29T22:18:55Z,2020-04-12,1860.0,1853.0,11578.0,,,,1675358.0,908181.0,767177.0,879.0,247.0,2807.0,,,,2142.0,537,5728.990000000001,30.0,69967.0,31149.0,19409.0,3154.0,1237.19
org.webjars.npm:jquery:3.4.0,jquery/jquery,CVE-2019-11358,MODERATE,True,2019-04-26T16:29:11Z,2019-04-10,1672.0,1673.0,10638.0,,,,1560164.0,761247.0,798917.0,748.0,154.0,2601.0,,,,1879.0,289,5143.1900000000005,23.0,61784.0,27810.0,16987.0,2824.0,1103.38
org.webjars.npm:jquery:3.5.0,jquery/jquery,BIT-drupal-2020-11023,MODERATE,True,2020-04-29T22:19:14Z,2020-04-12,1860.0,1853.0,11578.0,,,,1675358.0,908181.0,767177.0,879.0,247.0,2807.0,,,,2142.0,537,5728.990000000001,30.0,69967.0,31149.0,19409.0,3154.0,1237.19
org.webjars.npm:jquery:1.12.2,jquery/jquery,CVE-2015-9251,MODERATE,True,2018-01-22T13:32:06Z,2016-03-17,734.0,762.0,5619.0,,,,496925.0,175343.0,321582.0,345.0,27.0,1506.0,,,,710.0,4,2195.2800000000007,4.0,16954.0,8212.0,4371.0,1129.0,414.17
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-10650,HIGH,True,2022-07-15T19:41:47Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-14439,HIGH,True,2019-08-01T19:18:06Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36189,HIGH,True,2021-12-09T19:16:59Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2018-7489,CRITICAL,True,2018-10-16T17:45:18Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-16335,CRITICAL,True,2019-09-23T18:33:45Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2018-5968,HIGH,True,2020-06-30T20:40:50Z,2016-06-06,534.0,488.0,2443.0,,,,16863.0,4307.0,12556.0,106.0,59.0,23.0,,,,507.0,207,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2017-17485,CRITICAL,True,2018-10-18T17:42:48Z,2016-06-06,534.0,488.0,2443.0,,,,16863.0,4307.0,12556.0,106.0,59.0,23.0,,,,507.0,207,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-16943,CRITICAL,True,2019-11-13T00:32:27Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-14892,HIGH,True,2020-05-15T18:58:58Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-14540,CRITICAL,True,2019-09-23T18:33:25Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
